Plot Title: Hub B,,
#,"Date Time, GMT-08:00","Current, A (LGR S/N: 10459718, SEN S/N: 10282958, LBL: Test-Workstation-power-A)"
7413,3/4/22 15:53:35,0
7414,3/4/22 15:53:36,0
7415,3/4/22 15:53:37,0
7416,3/4/22 15:53:38,0.94973
7417,3/4/22 15:53:39,0
7418,3/4/22 15:53:40,0
7419,3/4/22 15:53:41,0.95911
7420,3/4/22 15:53:42,0
7421,3/4/22 15:53:43,0
7422,3/4/22 15:53:44,0
7423,3/4/22 15:53:45,0
7424,3/4/22 15:53:46,0.96474
7425,3/4/22 15:53:47,0
7426,3/4/22 15:53:48,0
7427,3/4/22 15:53:49,0.97507
7428,3/4/22 15:53:50,0
7429,3/4/22 15:53:51,0
7430,3/4/22 15:53:52,0.97976
7431,3/4/22 15:53:53,0
7432,3/4/22 15:53:54,0
7433,3/4/22 15:53:55,0
7434,3/4/22 15:53:56,0.98539
7435,3/4/22 15:53:57,0
7436,3/4/22 15:53:58,0
7437,3/4/22 15:53:59,0
7438,3/4/22 15:54:00,0
7439,3/4/22 15:54:01,0.99571
7440,3/4/22 15:54:02,0
7441,3/4/22 15:54:03,1.00041
7442,3/4/22 15:54:04,0
7443,3/4/22 15:54:05,0
7444,3/4/22 15:54:06,1.02199
7445,3/4/22 15:54:07,0
7446,3/4/22 15:54:08,0
7447,3/4/22 15:54:09,1.02105
7448,3/4/22 15:54:10,0
7449,3/4/22 15:54:11,0
7450,3/4/22 15:54:12,0
7451,3/4/22 15:54:13,1.00885
7452,3/4/22 15:54:14,0
7453,3/4/22 15:54:15,0
7454,3/4/22 15:54:16,0
7455,3/4/22 15:54:17,0
7456,3/4/22 15:54:18,1.02199
7457,3/4/22 15:54:19,0
7458,3/4/22 15:54:20,0
7459,3/4/22 15:54:21,0
7460,3/4/22 15:54:22,0
7461,3/4/22 15:54:23,1.02199
7462,3/4/22 15:54:24,0
7463,3/4/22 15:54:25,0
7464,3/4/22 15:54:26,1.02105
7465,3/4/22 15:54:27,0
7466,3/4/22 15:54:28,0
7467,3/4/22 15:54:29,1.02481
7468,3/4/22 15:54:30,0
7469,3/4/22 15:54:31,0
7470,3/4/22 15:54:32,0
7471,3/4/22 15:54:33,1.01636
7472,3/4/22 15:54:34,0
7473,3/4/22 15:54:35,0
7474,3/4/22 15:54:36,1.02199
7475,3/4/22 15:54:37,0
7476,3/4/22 15:54:38,0
7477,3/4/22 15:54:39,0
7478,3/4/22 15:54:40,1.01824
7479,3/4/22 15:54:41,0
7480,3/4/22 15:54:42,0
7481,3/4/22 15:54:43,1.02199
7482,3/4/22 15:54:44,0
7483,3/4/22 15:54:45,0
7484,3/4/22 15:54:46,1.02011
7485,3/4/22 15:54:47,0
7486,3/4/22 15:54:48,0
7487,3/4/22 15:54:49,0
7488,3/4/22 15:54:50,1.01824
7489,3/4/22 15:54:51,0
7490,3/4/22 15:54:52,0
7491,3/4/22 15:54:53,1.02199
7492,3/4/22 15:54:54,1.0173
7493,3/4/22 15:54:55,0
7494,3/4/22 15:54:56,0
7495,3/4/22 15:54:57,1.02105
7496,3/4/22 15:54:58,0
7497,3/4/22 15:54:59,0
7498,3/4/22 15:55:00,1.01918
7499,3/4/22 15:55:01,0
7500,3/4/22 15:55:02,0
7501,3/4/22 15:55:03,1.01918
7502,3/4/22 15:55:04,0
7503,3/4/22 15:55:05,1.02481
7504,3/4/22 15:55:06,0
7505,3/4/22 15:55:07,0
7506,3/4/22 15:55:08,1.01824
7507,3/4/22 15:55:09,0
7508,3/4/22 15:55:10,1.02387
7509,3/4/22 15:55:11,0
7510,3/4/22 15:55:12,0
7511,3/4/22 15:55:13,1.01824
7512,3/4/22 15:55:14,0
7513,3/4/22 15:55:15,0
7514,3/4/22 15:55:16,0
7515,3/4/22 15:55:17,1.01918
7516,3/4/22 15:55:18,0
7517,3/4/22 15:55:19,0
7518,3/4/22 15:55:20,1.02199
7519,3/4/22 15:55:21,0
7520,3/4/22 15:55:22,0
7521,3/4/22 15:55:23,0
7522,3/4/22 15:55:24,1.02011
7523,3/4/22 15:55:25,0
7524,3/4/22 15:55:26,0
7525,3/4/22 15:55:27,1.01918
7526,3/4/22 15:55:28,0
7527,3/4/22 15:55:29,0
7528,3/4/22 15:55:30,1.01824
7529,3/4/22 15:55:31,1.02011
7530,3/4/22 15:55:32,0
7531,3/4/22 15:55:33,0
7532,3/4/22 15:55:34,1.01824
7533,3/4/22 15:55:35,0
7534,3/4/22 15:55:36,0
7535,3/4/22 15:55:37,1.02574
7536,3/4/22 15:55:38,0
7537,3/4/22 15:55:39,0
7538,3/4/22 15:55:40,1.01918
7539,3/4/22 15:55:41,0
7540,3/4/22 15:55:42,0
7541,3/4/22 15:55:43,0
7542,3/4/22 15:55:44,0
7543,3/4/22 15:55:45,1.01824
7544,3/4/22 15:55:46,0
7545,3/4/22 15:55:47,1.02481
7546,3/4/22 15:55:48,0
7547,3/4/22 15:55:49,0
7548,3/4/22 15:55:50,1.02011
7549,3/4/22 15:55:51,0
7550,3/4/22 15:55:52,1.02574
7551,3/4/22 15:55:53,0
7552,3/4/22 15:55:54,1.02199
7553,3/4/22 15:55:55,0
7554,3/4/22 15:55:56,0
7555,3/4/22 15:55:57,1.01824
7556,3/4/22 15:55:58,1.01918
7557,3/4/22 15:55:59,0
7558,3/4/22 15:56:00,0
7559,3/4/22 15:56:01,0
7560,3/4/22 15:56:02,0
7561,3/4/22 15:56:03,1.02199
7562,3/4/22 15:56:04,0
7563,3/4/22 15:56:05,1.02293
7564,3/4/22 15:56:06,0
7565,3/4/22 15:56:07,0
7566,3/4/22 15:56:08,0
7567,3/4/22 15:56:09,0
7568,3/4/22 15:56:10,0
7569,3/4/22 15:56:11,1.01824
7570,3/4/22 15:56:12,0
7571,3/4/22 15:56:13,0
7572,3/4/22 15:56:14,1.02481
7573,3/4/22 15:56:15,0
7574,3/4/22 15:56:16,0
7575,3/4/22 15:56:17,0
7576,3/4/22 15:56:18,0
7577,3/4/22 15:56:19,0
7578,3/4/22 15:56:20,0
7579,3/4/22 15:56:21,1.02199
7580,3/4/22 15:56:22,0
7581,3/4/22 15:56:23,0
7582,3/4/22 15:56:24,1.02199
7583,3/4/22 15:56:25,0
7584,3/4/22 15:56:26,1.02293
7585,3/4/22 15:56:27,0
7586,3/4/22 15:56:28,1.02011
7587,3/4/22 15:56:29,1.01918
7588,3/4/22 15:56:30,0
7589,3/4/22 15:56:31,0
7590,3/4/22 15:56:32,1.01824
7591,3/4/22 15:56:33,0
7592,3/4/22 15:56:34,0
7593,3/4/22 15:56:35,1.01824
7594,3/4/22 15:56:36,0
7595,3/4/22 15:56:37,0
7596,3/4/22 15:56:38,1.01824
7597,3/4/22 15:56:39,0
7598,3/4/22 15:56:40,0
7599,3/4/22 15:56:41,0
7600,3/4/22 15:56:42,1.02105
7601,3/4/22 15:56:43,0
7602,3/4/22 15:56:44,0
7603,3/4/22 15:56:45,0
7604,3/4/22 15:56:46,1.02481
7605,3/4/22 15:56:47,0
7606,3/4/22 15:56:48,1.01824
7607,3/4/22 15:56:49,0
7608,3/4/22 15:56:50,0
7609,3/4/22 15:56:51,0
7610,3/4/22 15:56:52,1.01824
7611,3/4/22 15:56:53,0
7612,3/4/22 15:56:54,0
7613,3/4/22 15:56:55,1.02481
7614,3/4/22 15:56:56,0
7615,3/4/22 15:56:57,0
7616,3/4/22 15:56:58,0
7617,3/4/22 15:56:59,1.01824
7618,3/4/22 15:57:00,0
7619,3/4/22 15:57:01,0
7620,3/4/22 15:57:02,1.01918
7621,3/4/22 15:57:03,0
7622,3/4/22 15:57:04,0
7623,3/4/22 15:57:05,1.02011
7624,3/4/22 15:57:06,1.02011
7625,3/4/22 15:57:07,0
7626,3/4/22 15:57:08,0
7627,3/4/22 15:57:09,1.01824
7628,3/4/22 15:57:10,0
7629,3/4/22 15:57:11,0
7630,3/4/22 15:57:12,1.02481
7631,3/4/22 15:57:13,0
7632,3/4/22 15:57:14,0
7633,3/4/22 15:57:15,1.01824
7634,3/4/22 15:57:16,1.02105
7635,3/4/22 15:57:17,0
7636,3/4/22 15:57:18,0
7637,3/4/22 15:57:19,1.01636
7638,3/4/22 15:57:20,0
7639,3/4/22 15:57:21,0
7640,3/4/22 15:57:22,1.02574
7641,3/4/22 15:57:23,0
7642,3/4/22 15:57:24,0
7643,3/4/22 15:57:25,1.01918
7644,3/4/22 15:57:26,0
7645,3/4/22 15:57:27,0
7646,3/4/22 15:57:28,1.02199
7647,3/4/22 15:57:29,0
7648,3/4/22 15:57:30,0
7649,3/4/22 15:57:31,0
7650,3/4/22 15:57:32,1.02293
7651,3/4/22 15:57:33,0
7652,3/4/22 15:57:34,0
7653,3/4/22 15:57:35,1.02199
7654,3/4/22 15:57:36,0
7655,3/4/22 15:57:37,1.02199
7656,3/4/22 15:57:38,0
7657,3/4/22 15:57:39,1.02387
7658,3/4/22 15:57:40,0
7659,3/4/22 15:57:41,0
7660,3/4/22 15:57:42,1.0173
7661,3/4/22 15:57:43,0
7662,3/4/22 15:57:44,0
7663,3/4/22 15:57:45,0
7664,3/4/22 15:57:46,1.01824
7665,3/4/22 15:57:47,0
7666,3/4/22 15:57:48,0
7667,3/4/22 15:57:49,0
7668,3/4/22 15:57:50,0
7669,3/4/22 15:57:51,0
7670,3/4/22 15:57:52,1.02011
7671,3/4/22 15:57:53,0
7672,3/4/22 15:57:54,0
7673,3/4/22 15:57:55,0
7674,3/4/22 15:57:56,1.0173
7675,3/4/22 15:57:57,0
7676,3/4/22 15:57:58,0
7677,3/4/22 15:57:59,1.02574
7678,3/4/22 15:58:00,0
7679,3/4/22 15:58:01,0
7680,3/4/22 15:58:02,0
7681,3/4/22 15:58:03,1.02105
7682,3/4/22 15:58:04,0
7683,3/4/22 15:58:05,0
7684,3/4/22 15:58:06,0
7685,3/4/22 15:58:07,0
7686,3/4/22 15:58:08,0
7687,3/4/22 15:58:09,1.02387
7688,3/4/22 15:58:10,0
7689,3/4/22 15:58:11,0
7690,3/4/22 15:58:12,0
7691,3/4/22 15:58:13,1.01824
7692,3/4/22 15:58:14,0
7693,3/4/22 15:58:15,0
7694,3/4/22 15:58:16,0
7695,3/4/22 15:58:17,1.02293
7696,3/4/22 15:58:18,0
7697,3/4/22 15:58:19,1.02293
7698,3/4/22 15:58:20,0
7699,3/4/22 15:58:21,0
7700,3/4/22 15:58:22,0
7701,3/4/22 15:58:23,1.0173
7702,3/4/22 15:58:24,0
7703,3/4/22 15:58:25,0
7704,3/4/22 15:58:26,0
7705,3/4/22 15:58:27,1.02199
7706,3/4/22 15:58:28,0
7707,3/4/22 15:58:29,0
7708,3/4/22 15:58:30,1.02293
7709,3/4/22 15:58:31,0
7710,3/4/22 15:58:32,0
7711,3/4/22 15:58:33,1.0173
7712,3/4/22 15:58:34,0
7713,3/4/22 15:58:35,0
7714,3/4/22 15:58:36,0
7715,3/4/22 15:58:37,1.02105
7716,3/4/22 15:58:38,0
7717,3/4/22 15:58:39,1.02481
7718,3/4/22 15:58:40,0
7719,3/4/22 15:58:41,1.02293
7720,3/4/22 15:58:42,0
7721,3/4/22 15:58:43,0
7722,3/4/22 15:58:44,0
7723,3/4/22 15:58:45,0
7724,3/4/22 15:58:46,1.02293
7725,3/4/22 15:58:47,0
7726,3/4/22 15:58:48,0
7727,3/4/22 15:58:49,1.01824
7728,3/4/22 15:58:50,0
7729,3/4/22 15:58:51,1.02293
7730,3/4/22 15:58:52,0
7731,3/4/22 15:58:53,1.02574
7732,3/4/22 15:58:54,0
7733,3/4/22 15:58:55,0
7734,3/4/22 15:58:56,1.02668
7735,3/4/22 15:58:57,0
7736,3/4/22 15:58:58,0
7737,3/4/22 15:58:59,1.02011
7738,3/4/22 15:59:00,1.01918
7739,3/4/22 15:59:01,0
7740,3/4/22 15:59:02,0
7741,3/4/22 15:59:03,0
7742,3/4/22 15:59:04,1.01824
7743,3/4/22 15:59:05,0
7744,3/4/22 15:59:06,0
7745,3/4/22 15:59:07,1.02293
7746,3/4/22 15:59:08,0
7747,3/4/22 15:59:09,0
7748,3/4/22 15:59:10,0
7749,3/4/22 15:59:11,0
7750,3/4/22 15:59:12,0
7751,3/4/22 15:59:13,1.02481
7752,3/4/22 15:59:14,1.02574
7753,3/4/22 15:59:15,0
7754,3/4/22 15:59:16,0
7755,3/4/22 15:59:17,1.02105
7756,3/4/22 15:59:18,0
7757,3/4/22 15:59:19,0
7758,3/4/22 15:59:20,0
7759,3/4/22 15:59:21,1.02105
7760,3/4/22 15:59:22,0
7761,3/4/22 15:59:23,1.02668
7762,3/4/22 15:59:24,0
7763,3/4/22 15:59:25,0
7764,3/4/22 15:59:26,1.02011
7765,3/4/22 15:59:27,1.01918
7766,3/4/22 15:59:28,0
7767,3/4/22 15:59:29,0
7768,3/4/22 15:59:30,1.02105
7769,3/4/22 15:59:31,0
7770,3/4/22 15:59:32,0
7771,3/4/22 15:59:33,1.02762
7772,3/4/22 15:59:34,0
7773,3/4/22 15:59:35,0
7774,3/4/22 15:59:36,0
7775,3/4/22 15:59:37,1.02105
7776,3/4/22 15:59:38,0
7777,3/4/22 15:59:39,0
7778,3/4/22 15:59:40,1.02481
7779,3/4/22 15:59:41,0
7780,3/4/22 15:59:42,0
7781,3/4/22 15:59:43,1.02762
7782,3/4/22 15:59:44,0
7783,3/4/22 15:59:45,0
7784,3/4/22 15:59:46,0
7785,3/4/22 15:59:47,1.02199
7786,3/4/22 15:59:48,0
7787,3/4/22 15:59:49,0
7788,3/4/22 15:59:50,1.02481
7789,3/4/22 15:59:51,0
7790,3/4/22 15:59:52,0
7791,3/4/22 15:59:53,0
7792,3/4/22 15:59:54,1.02105
7793,3/4/22 15:59:55,0
7794,3/4/22 15:59:56,0
7795,3/4/22 15:59:57,1.02105
7796,3/4/22 15:59:58,0
7797,3/4/22 15:59:59,0
7798,3/4/22 16:00:00,0
7799,3/4/22 16:00:01,1.02387
7800,3/4/22 16:00:02,0
7801,3/4/22 16:00:03,0
7802,3/4/22 16:00:04,1.02762
7803,3/4/22 16:00:05,0
7804,3/4/22 16:00:06,0
7805,3/4/22 16:00:07,1.02105
7806,3/4/22 16:00:08,0
7807,3/4/22 16:00:09,0
7808,3/4/22 16:00:10,0
7809,3/4/22 16:00:11,0
7810,3/4/22 16:00:12,0
7811,3/4/22 16:00:13,0
7812,3/4/22 16:00:14,1.02199
7813,3/4/22 16:00:15,0
7814,3/4/22 16:00:16,0
7815,3/4/22 16:00:17,1.02011
7816,3/4/22 16:00:18,0
7817,3/4/22 16:00:19,0
7818,3/4/22 16:00:20,1.02387
7819,3/4/22 16:00:21,1.02293
7820,3/4/22 16:00:22,0
7821,3/4/22 16:00:23,0
7822,3/4/22 16:00:24,0
7823,3/4/22 16:00:25,0
7824,3/4/22 16:00:26,0
7825,3/4/22 16:00:27,1.02293
7826,3/4/22 16:00:28,0
7827,3/4/22 16:00:29,0
7828,3/4/22 16:00:30,0
7829,3/4/22 16:00:31,1.02199
7830,3/4/22 16:00:32,0
7831,3/4/22 16:00:33,0
7832,3/4/22 16:00:34,1.01542
7833,3/4/22 16:00:35,0
7834,3/4/22 16:00:36,0
7835,3/4/22 16:00:37,0
7836,3/4/22 16:00:38,0
7837,3/4/22 16:00:39,0
7838,3/4/22 16:00:40,1.02293
7839,3/4/22 16:00:41,0
7840,3/4/22 16:00:42,0
7841,3/4/22 16:00:43,0
7842,3/4/22 16:00:44,1.00979
7843,3/4/22 16:00:45,0
7844,3/4/22 16:00:46,0
7845,3/4/22 16:00:47,1.01542
7846,3/4/22 16:00:48,0
7847,3/4/22 16:00:49,0
7848,3/4/22 16:00:50,0
7849,3/4/22 16:00:51,0
7850,3/4/22 16:00:52,1.0051
7851,3/4/22 16:00:53,0
7852,3/4/22 16:00:54,0
7853,3/4/22 16:00:55,0
7854,3/4/22 16:00:56,0
7855,3/4/22 16:00:57,1.00322
7856,3/4/22 16:00:58,0.99947
7857,3/4/22 16:00:59,0
7858,3/4/22 16:01:00,0
7859,3/4/22 16:01:01,0
7860,3/4/22 16:01:02,0.99571
7861,3/4/22 16:01:03,0
7862,3/4/22 16:01:04,1.02762
7863,3/4/22 16:01:05,0
7864,3/4/22 16:01:06,0
7865,3/4/22 16:01:07,0
7866,3/4/22 16:01:08,0
7867,3/4/22 16:01:09,0
7868,3/4/22 16:01:10,0
7869,3/4/22 16:01:11,0
7870,3/4/22 16:01:12,0
7871,3/4/22 16:01:13,0
7872,3/4/22 16:01:14,0
7873,3/4/22 16:01:15,0.97413
7874,3/4/22 16:01:16,0
7875,3/4/22 16:01:17,0
7876,3/4/22 16:01:18,0.96944
7877,3/4/22 16:01:19,0
7878,3/4/22 16:01:20,0
7879,3/4/22 16:01:21,0.96662
7880,3/4/22 16:01:22,0
7881,3/4/22 16:01:23,0
7882,3/4/22 16:01:24,0.95817
7883,3/4/22 16:01:25,0
7884,3/4/22 16:01:26,0
7885,3/4/22 16:01:27,0
7886,3/4/22 16:01:28,0
7887,3/4/22 16:01:29,0.94785
7888,3/4/22 16:01:30,0
7889,3/4/22 16:01:31,0
7890,3/4/22 16:01:32,0
7891,3/4/22 16:01:33,0.93377
7892,3/4/22 16:01:34,0.39697
7893,3/4/22 16:01:35,0
7894,3/4/22 16:01:36,0.33691
7895,3/4/22 16:01:37,0
7896,3/4/22 16:01:38,0
7897,3/4/22 16:01:39,0.91688
7898,3/4/22 16:01:40,0
7899,3/4/22 16:01:41,0
7900,3/4/22 16:01:42,0
7901,3/4/22 16:01:43,0.89717
7902,3/4/22 16:01:44,0.32471
7903,3/4/22 16:01:45,0
7904,3/4/22 16:01:46,0
7905,3/4/22 16:01:47,1.02011
7906,3/4/22 16:01:48,0
7907,3/4/22 16:01:49,0
7908,3/4/22 16:01:50,0.4636
7909,3/4/22 16:01:51,0.86339
7910,3/4/22 16:01:52,0
7911,3/4/22 16:01:53,0
7912,3/4/22 16:01:54,0.84368
7913,3/4/22 16:01:55,0
7914,3/4/22 16:01:56,0.51146
7915,3/4/22 16:01:57,0.83524
7916,3/4/22 16:01:58,0
7917,3/4/22 16:01:59,0
7918,3/4/22 16:02:00,1.02293
7919,3/4/22 16:02:01,0
7920,3/4/22 16:02:02,0
7921,3/4/22 16:02:03,0.55088
7922,3/4/22 16:02:04,0
7923,3/4/22 16:02:05,0
7924,3/4/22 16:02:06,0.80614
7925,3/4/22 16:02:07,0.56777
7926,3/4/22 16:02:08,0
7927,3/4/22 16:02:09,0
7928,3/4/22 16:02:10,1.02293
7929,3/4/22 16:02:11,0
7930,3/4/22 16:02:12,0
7931,3/4/22 16:02:13,0
7932,3/4/22 16:02:14,0.77987
7933,3/4/22 16:02:15,0
7934,3/4/22 16:02:16,0.63816
7935,3/4/22 16:02:17,0.63722
7936,3/4/22 16:02:18,0
7937,3/4/22 16:02:19,0
7938,3/4/22 16:02:20,0.76297
7939,3/4/22 16:02:21,0
7940,3/4/22 16:02:22,0.67476
7941,3/4/22 16:02:23,0
7942,3/4/22 16:02:24,0.73857
7943,3/4/22 16:02:25,0
7944,3/4/22 16:02:26,0.70667
7945,3/4/22 16:02:27,0.73013
7946,3/4/22 16:02:28,0
7947,3/4/22 16:02:29,0
7948,3/4/22 16:02:30,0.732
7949,3/4/22 16:02:31,0
7950,3/4/22 16:02:32,0.7442
7951,3/4/22 16:02:33,0
7952,3/4/22 16:02:34,0.70197
7953,3/4/22 16:02:35,0
7954,3/4/22 16:02:36,0.75922
7955,3/4/22 16:02:37,0.6954
7956,3/4/22 16:02:38,0
7957,3/4/22 16:02:39,0
7958,3/4/22 16:02:40,0.78174
7959,3/4/22 16:02:41,0
7960,3/4/22 16:02:42,0
7961,3/4/22 16:02:43,1.02668
7962,3/4/22 16:02:44,0
7963,3/4/22 16:02:45,0
7964,3/4/22 16:02:46,0.80427
7965,3/4/22 16:02:47,0.80333
7966,3/4/22 16:02:48,0
7967,3/4/22 16:02:49,0
7968,3/4/22 16:02:50,0.64567
7969,3/4/22 16:02:51,0
7970,3/4/22 16:02:52,0.82679
7971,3/4/22 16:02:53,0
7972,3/4/22 16:02:54,0.63065
7973,3/4/22 16:02:55,0
7974,3/4/22 16:02:56,0.92908
7975,3/4/22 16:02:57,0
7976,3/4/22 16:02:58,0
7977,3/4/22 16:02:59,0.61376
7978,3/4/22 16:03:00,0
7979,3/4/22 16:03:01,0.60343
7980,3/4/22 16:03:02,0
7981,3/4/22 16:03:03,0.88122
7982,3/4/22 16:03:04,0.58091
7983,3/4/22 16:03:05,0
7984,3/4/22 16:03:06,0
7985,3/4/22 16:03:07,0.5781
7986,3/4/22 16:03:08,0
7987,3/4/22 16:03:09,0
7988,3/4/22 16:03:10,1.02668
7989,3/4/22 16:03:11,0
7990,3/4/22 16:03:12,0
7991,3/4/22 16:03:13,0.55933
7992,3/4/22 16:03:14,0
7993,3/4/22 16:03:15,0.54713
7994,3/4/22 16:03:16,0
7995,3/4/22 16:03:17,0.92439
7996,3/4/22 16:03:18,0.53117
7997,3/4/22 16:03:19,0
7998,3/4/22 16:03:20,0.93753
7999,3/4/22 16:03:21,0
8000,3/4/22 16:03:22,0
8001,3/4/22 16:03:23,0.93941
8002,3/4/22 16:03:24,0.52273
8003,3/4/22 16:03:25,0
8004,3/4/22 16:03:26,0
8005,3/4/22 16:03:27,0.93659
8006,3/4/22 16:03:28,0
8007,3/4/22 16:03:29,0.94316
8008,3/4/22 16:03:30,0
8009,3/4/22 16:03:31,0
8010,3/4/22 16:03:32,0.51522
8011,3/4/22 16:03:33,0
8012,3/4/22 16:03:34,1.02481
8013,3/4/22 16:03:35,0
8014,3/4/22 16:03:36,0
8015,3/4/22 16:03:37,0.94504
8016,3/4/22 16:03:38,0
8017,3/4/22 16:03:39,0
8018,3/4/22 16:03:40,0.50865
8019,3/4/22 16:03:41,0
8020,3/4/22 16:03:42,0.95442
8021,3/4/22 16:03:43,0
8022,3/4/22 16:03:44,0.95442
8023,3/4/22 16:03:45,0
8024,3/4/22 16:03:46,0
8025,3/4/22 16:03:47,1.02574
8026,3/4/22 16:03:48,0
8027,3/4/22 16:03:49,0
8028,3/4/22 16:03:50,0.96474
8029,3/4/22 16:03:51,0
8030,3/4/22 16:03:52,0
8031,3/4/22 16:03:53,0.96287
8032,3/4/22 16:03:54,0.45891
8033,3/4/22 16:03:55,0
8034,3/4/22 16:03:56,0
8035,3/4/22 16:03:57,0.46173
8036,3/4/22 16:03:58,0
8037,3/4/22 16:03:59,0
8038,3/4/22 16:04:00,1.02574
8039,3/4/22 16:04:01,0
8040,3/4/22 16:04:02,0
8041,3/4/22 16:04:03,0.97507
8042,3/4/22 16:04:04,0
8043,3/4/22 16:04:05,0.97882
8044,3/4/22 16:04:06,0
8045,3/4/22 16:04:07,0.97694
8046,3/4/22 16:04:08,0
8047,3/4/22 16:04:09,0
8048,3/4/22 16:04:10,0.42982
8049,3/4/22 16:04:11,0
8050,3/4/22 16:04:12,0.97976
8051,3/4/22 16:04:13,0
8052,3/4/22 16:04:14,0.42137
8053,3/4/22 16:04:15,0
8054,3/4/22 16:04:16,0.42043
8055,3/4/22 16:04:17,0
8056,3/4/22 16:04:18,0.36694
8057,3/4/22 16:04:19,0
8058,3/4/22 16:04:20,0.97976
8059,3/4/22 16:04:21,0
8060,3/4/22 16:04:22,0
8061,3/4/22 16:04:23,0.98914
8062,3/4/22 16:04:24,0.40823
8063,3/4/22 16:04:25,0
8064,3/4/22 16:04:26,0
8065,3/4/22 16:04:27,1.02574
8066,3/4/22 16:04:28,0
8067,3/4/22 16:04:29,0
8068,3/4/22 16:04:30,0
8069,3/4/22 16:04:31,0.39979
8070,3/4/22 16:04:32,0
8071,3/4/22 16:04:33,0.99196
8072,3/4/22 16:04:34,0
8073,3/4/22 16:04:35,0.39416
8074,3/4/22 16:04:36,0
8075,3/4/22 16:04:37,0.9929
8076,3/4/22 16:04:38,0
8077,3/4/22 16:04:39,0
8078,3/4/22 16:04:40,0.99008
8079,3/4/22 16:04:41,0
8080,3/4/22 16:04:42,0
8081,3/4/22 16:04:43,0.38477
8082,3/4/22 16:04:44,0.38383
8083,3/4/22 16:04:45,0
8084,3/4/22 16:04:46,0
8085,3/4/22 16:04:47,1.02293
8086,3/4/22 16:04:48,0
8087,3/4/22 16:04:49,0
8088,3/4/22 16:04:50,0.99665
8089,3/4/22 16:04:51,0
8090,3/4/22 16:04:52,0
8091,3/4/22 16:04:53,0.38008
8092,3/4/22 16:04:54,0.99665
8093,3/4/22 16:04:55,0
8094,3/4/22 16:04:56,0.99008
8095,3/4/22 16:04:57,0
8096,3/4/22 16:04:58,0.3782
8097,3/4/22 16:04:59,0.37914
8098,3/4/22 16:05:00,0
8099,3/4/22 16:05:01,0.38102
8100,3/4/22 16:05:02,0
8101,3/4/22 16:05:03,1.02387
8102,3/4/22 16:05:04,0
8103,3/4/22 16:05:05,0.38383
8104,3/4/22 16:05:06,0
8105,3/4/22 16:05:07,1.01824
8106,3/4/22 16:05:08,0
8107,3/4/22 16:05:09,0.99196
8108,3/4/22 16:05:10,0
8109,3/4/22 16:05:11,0.39134
8110,3/4/22 16:05:12,0.99008
8111,3/4/22 16:05:13,0
8112,3/4/22 16:05:14,1.02293
8113,3/4/22 16:05:15,0
8114,3/4/22 16:05:16,0
8115,3/4/22 16:05:17,1.02293
8116,3/4/22 16:05:18,0
8117,3/4/22 16:05:19,0.98727
8118,3/4/22 16:05:20,0
8119,3/4/22 16:05:21,1.02387
8120,3/4/22 16:05:22,0
8121,3/4/22 16:05:23,0
8122,3/4/22 16:05:24,1.02293
8123,3/4/22 16:05:25,0
8124,3/4/22 16:05:26,0
8125,3/4/22 16:05:27,1.02481
8126,3/4/22 16:05:28,0
8127,3/4/22 16:05:29,0.98821
8128,3/4/22 16:05:30,0
8129,3/4/22 16:05:31,1.02387
8130,3/4/22 16:05:32,0
8131,3/4/22 16:05:33,0
8132,3/4/22 16:05:34,0.38665
8133,3/4/22 16:05:35,0.3904
8134,3/4/22 16:05:36,0
8135,3/4/22 16:05:37,0.98821
8136,3/4/22 16:05:38,0.38289
8137,3/4/22 16:05:39,0
8138,3/4/22 16:05:40,1.00416
8139,3/4/22 16:05:41,0.33597
8140,3/4/22 16:05:42,0
8141,3/4/22 16:05:43,0
8142,3/4/22 16:05:44,1.02105
8143,3/4/22 16:05:45,0
8144,3/4/22 16:05:46,0.9929
8145,3/4/22 16:05:47,0.37539
8146,3/4/22 16:05:48,0
8147,3/4/22 16:05:49,0.9929
8148,3/4/22 16:05:50,0.99384
8149,3/4/22 16:05:51,0
8150,3/4/22 16:05:52,0.37351
8151,3/4/22 16:05:53,0
8152,3/4/22 16:05:54,1.02105
8153,3/4/22 16:05:55,0
8154,3/4/22 16:05:56,0
8155,3/4/22 16:05:57,0.37351
8156,3/4/22 16:05:58,1.02293
8157,3/4/22 16:05:59,0
8158,3/4/22 16:06:00,0
8159,3/4/22 16:06:01,0.37633
8160,3/4/22 16:06:02,0.37351
8161,3/4/22 16:06:03,0
8162,3/4/22 16:06:04,0.99008
8163,3/4/22 16:06:05,0.37726
8164,3/4/22 16:06:06,0
8165,3/4/22 16:06:07,0.99571
8166,3/4/22 16:06:08,0.37257
8167,3/4/22 16:06:09,0
8168,3/4/22 16:06:10,0.99008
8169,3/4/22 16:06:11,0.37257
8170,3/4/22 16:06:12,0
8171,3/4/22 16:06:13,0.99384
8172,3/4/22 16:06:14,0.37069
8173,3/4/22 16:06:15,0
8174,3/4/22 16:06:16,0.36694
8175,3/4/22 16:06:17,0.99665
8176,3/4/22 16:06:18,0
8177,3/4/22 16:06:19,0.36788
8178,3/4/22 16:06:20,0
8179,3/4/22 16:06:21,1.02105
8180,3/4/22 16:06:22,0
8181,3/4/22 16:06:23,0
