Chamber.SetPoint,PCS,Baseline,Time,Power,Cycle
16,HeatedBlanket,TRUE,1/1/2000 0:22:29,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:34,119,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:39,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:44,59.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:49,59.3,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:54,103.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:22:59,14.3,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:04,760,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:09,2,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:14,46.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:19,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:24,47.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:29,59.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:34,59.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:39,70.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:44,59.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:49,62,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:54,49.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:23:59,59.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:04,109.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:09,8.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:14,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:19,607,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:24,52.2,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:29,66.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:34,6.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:39,65.3,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:44,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:49,5.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:54,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:24:58,1188,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:03,62,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:08,63.3,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:13,2,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:18,116.3,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:23,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:28,57.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:33,2,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:38,58.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:43,58.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:48,118.3,1
