Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING_UNIT1:Zone Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Air Temperature [C](Hourly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/09  07:00:00,-0.35000000000000003,22.223070522601233,1.4060030326550395,24620787.810781255,3455726.295687276,3455726.295687276,3455726.295687276,19353149.65213658,1796916.9170595931 
 02/09  08:00:00,-0.8916666666666666,22.222752588943518,1.2384471036428402,20801329.34961813,3804342.957438114,3804342.957438114,3804342.957438114,15147326.170228949,1836271.8773994597 
 02/09  09:00:00,-1.0999999999999999,22.222576485783247,2.156340877078505,17211892.051143724,3331560.1762823085,3331560.1762823085,3331560.1762823085,12029125.595234038,1845315.408024667 
 02/09  10:00:00,-1.0999999999999999,22.22256537820779,3.2443733226159552,17560221.079754774,3145052.4172653225,3145052.4172653225,3145052.4172653225,10748780.132085674,3662372.0270382967 
 02/09  11:00:00,-0.8083333333333332,22.222561042545035,4.351940372027779,14424066.746187095,3201316.809840188,3201316.809840188,3201316.809840188,9413923.077734118,1804810.3552473062 
 02/09  12:00:00,-0.25,22.222542850536342,4.993699130876339,14341252.812541213,3245056.7517732778,3245056.7517732778,3245056.7517732778,9313336.243972048,1778843.313430403 
 02/09  13:00:00,0.4083333333333334,22.22253627668823,5.547262870548624,12302156.148992037,3197289.398662933,3197289.398662933,3197289.398662933,9100850.24696362,0.0 
 02/09  14:00:00,0.9916666666666667,22.2225280417414,5.937754771443685,13430476.209389474,3143544.016284607,3143544.016284607,3143544.016284607,8537067.484832922,1745848.2049064636 
 02/09  15:00:00,1.2,22.22254858476356,5.443646085798782,13752467.116734352,3152610.4832543777,3152610.4832543777,3152610.4832543777,8861070.619153028,1734769.5109614644 
 02/09  16:00:00,0.9083333333333335,22.222567911658746,4.447975040941142,14958200.086153327,3436226.8211706067,3436226.8211706067,3436226.8211706067,9785289.964926068,1729721.3608898139 
 02/09  17:00:00,0.2916666666666667,22.222554796143545,3.2883757386194765,15943341.170498682,4368891.063756271,4368891.063756271,4368891.063756271,11559455.160844607,0.0 
 02/09  18:00:00,0.0,22.222542617762972,2.72374358798133,19510193.013147905,5514884.4344747625,5514884.4344747625,5514884.4344747625,12205787.98798194,1768634.7731906942 
 02/09  19:00:00,0.0,22.22253210183617,2.4532873114866796,20565849.803638123,5936377.747743254,5936377.747743254,5936377.747743254,12618293.062171148,1794961.7042235564 
 02/09  20:00:00,-0.35000000000000003,22.222518698314072,2.5613496992826534,20656437.522950202,5860851.394397255,5860851.394397255,5860851.394397255,12774808.52403878,1801517.509434096 
 02/09  21:00:00,-0.6,22.222495293684307,2.1833073489363612,21607253.909921158,5788324.826793473,5788324.826793473,5788324.826793473,13812779.564843396,1786889.423204218 
 02/09  22:00:00,-0.6,22.222471060085585,1.910431882975472,22344555.778862298,5275040.848512863,5275040.848512863,5275040.848512863,15091388.640540883,1766461.03745594 
 02/09  23:00:00,-0.6,22.222438188897573,1.7586300329515987,22457430.708483692,4175767.1653783405,4175767.1653783405,4175767.1653783405,16347777.912091697,1732663.287411299 
 02/09  24:00:00,-0.6,22.222832361545617,1.5499004494100197,21239403.616342504,3228431.3064444675,3228431.3064444675,3228431.3064444675,17817515.20613561,0.0 
 02/10  01:00:00,-0.8916666666666666,22.22312819243712,1.2298417836937854,23432964.76732533,2498479.0097388276,2498479.0097388276,2498479.0097388276,19077917.361334868,1666324.4951816 
 02/10  02:00:00,-1.3916666666666666,22.22299738638647,0.7712722151579198,22505364.372244064,2287908.203727021,2287908.203727021,2287908.203727021,20027212.267447006,0.0 
 02/10  03:00:00,-1.5999999999999999,22.223015226781897,0.7933896970281169,22361746.358918477,2218387.455766968,2218387.455766968,2218387.455766968,19953115.00208147,0.0 
 02/10  04:00:00,-1.5999999999999999,22.22307492787095,1.0770726662468135,21783487.911366604,2167160.80380385,2167160.80380385,2167160.80380385,19426083.206492715,0.0 
 02/10  05:00:00,-1.5999999999999999,22.222972379592946,0.7788826113484575,22616998.513571177,2326991.86639299,2326991.86639299,2326991.86639299,20095478.475851633,0.0 
 02/10  06:00:00,-1.8916666666666666,22.222949915306973,0.40060470965673173,25227761.795099143,2888368.680950925,2888368.680950925,2888368.680950925,20433016.305560563,1704886.6980942653 
 02/10  07:00:00,-2.1,22.222842838303773,-0.013231501062406156,26407810.238693547,3455726.295687276,3455726.295687276,3455726.295687276,21140176.290609684,1796912.7064987852 
 02/10  08:00:00,-2.1,22.222588841078373,0.7561604295958876,23603904.20279301,3804342.957438114,3804342.957438114,3804342.957438114,17949869.268468145,1836303.6323351464 
 02/10  09:00:00,-1.8083333333333333,22.222475166846724,1.9683667738001362,19790729.26048845,3331560.1762823085,3331560.1762823085,3331560.1762823085,14607851.220555076,1845426.9920483571 
 02/10  10:00:00,-1.5999999999999999,22.22249174050509,2.150503695620303,19618976.792263478,3145052.4172653225,3145052.4172653225,3145052.4172653225,14319074.665106323,2150833.206526352 
 02/10  11:00:00,-1.3083333333333336,22.222500576657826,2.4299276103350493,20267619.2840701,3201316.809840188,3201316.809840188,3201316.809840188,13959156.63283467,3103129.338029758 
 02/10  12:00:00,-1.0999999999999999,22.222548657597358,2.6525708253759257,17318460.853464037,3245056.7517732778,3245056.7517732778,3245056.7517732778,13597810.085413197,471577.5129120783 
 02/10  13:00:00,-1.0999999999999999,22.222520336738636,3.021992082427653,17604111.952788085,3197289.398662933,3197289.398662933,3197289.398662933,12924651.321323622,1478154.7294360518 
 02/10  14:00:00,-0.8083333333333332,22.22252834839114,2.9945656690445155,17649635.64007232,3143544.016284607,3143544.016284607,3143544.016284607,12756258.66721122,1745816.4532110104 
 02/10  15:00:00,-0.6,22.222552424667963,2.64581626795921,17642300.289396994,3152610.4832543777,3152610.4832543777,3152610.4832543777,12750839.893590255,1734833.409186877 
 02/10  16:00:00,-0.6,22.2225393244219,2.207524953194778,16944571.100576982,3436226.8211706067,3436226.8211706067,3436226.8211706067,13501382.34023954,0.0 
 02/10  17:00:00,-0.6,22.222501115153193,1.6306400041536522,21265268.132379323,4368891.063756271,4368891.063756271,4368891.063756271,15137028.767152045,1744353.3555732078 
 02/10  18:00:00,-0.8916666666666666,22.22247526870036,1.0069867471417666,23519212.75139474,5514884.4344747625,5514884.4344747625,5514884.4344747625,16215083.665464764,1768358.8339547056 
 02/10  19:00:00,-1.0999999999999999,22.222478022298997,0.7398479973733436,24333834.311976235,5936377.747743254,5936377.747743254,5936377.747743254,16386021.166596241,1795218.108136584 
 02/10  20:00:00,-1.3916666666666666,22.22247360481765,0.6655019930272791,24315568.59046318,5860851.394397255,5860851.394397255,5860851.394397255,16433948.89422476,1801508.2067610952 
 02/10  21:00:00,-1.5999999999999999,22.22257117525498,0.35835514697882315,25585998.81431537,5788324.826793473,5788324.826793473,5788324.826793473,17791703.64515623,1786710.2472855975 
 02/10  22:00:00,-1.5999999999999999,22.223262559598478,0.15668080430337863,26246775.941039708,5275040.848512863,5275040.848512863,5275040.848512863,18993471.21528286,1766598.624891373 
 02/10  23:00:00,-1.8916666666666666,22.222892282015547,-0.20440549722406162,27017950.06022592,4175767.1653783405,4175767.1653783405,4175767.1653783405,20908360.2220503,1732600.3291949197 
 02/10  24:00:00,-2.1,22.22284832276991,-0.2747751668450233,24665881.037205085,3228431.3064444675,3228431.3064444675,3228431.3064444675,21243992.626998194,0.0 
 02/11  01:00:00,-2.4499999999999997,22.22274391194831,-0.4681975598909007,24508550.41325825,2498479.0097388276,2498479.0097388276,2498479.0097388276,21819827.502449386,0.0 
 02/11  02:00:00,-2.6999999999999997,22.22249849173453,-0.8296602865529724,27282066.65555337,2287908.203727021,2287908.203727021,2287908.203727021,23150546.153596696,1653368.3971596118 
 02/11  03:00:00,-2.991666666666667,22.220769063011492,-1.2582568624689119,27039044.516792897,2218387.455766968,2218387.455766968,2218387.455766968,24630413.15995589,0.0 
 02/11  04:00:00,-3.5500000000000003,22.22032020896424,-1.914667924712128,28713217.0323611,2167160.80380385,2167160.80380385,2167160.80380385,26355812.327487215,0.0 
 02/11  05:00:00,-3.8000000000000003,22.220401846271102,-1.9954403675047019,28058299.76405637,2326991.86639299,2326991.86639299,2326991.86639299,25536779.726336822,0.0 
 02/11  06:00:00,-3.8000000000000003,22.220402621920197,-1.8387359709089146,29037749.91674342,2888368.680950925,2888368.680950925,2888368.680950925,24242913.29669542,1704977.828603687 
 02/11  07:00:00,-3.8000000000000003,22.220276750823583,-2.089890158452381,30731906.943917893,3455726.295687276,3455726.295687276,3455726.295687276,25464821.245133586,1796364.4571992278 
 02/11  08:00:00,-4.091666666666667,22.220362244727557,-2.3061944526707703,28653043.475237116,3804342.957438114,3804342.957438114,3804342.957438114,22999313.257588618,1835998.9156587804 
 02/11  09:00:00,-4.3,22.220327782687363,-1.6964244354681763,24205261.268097617,3331560.1762823085,3331560.1762823085,3331560.1762823085,19022911.355343953,1844898.8648686493 
 02/11  10:00:00,-4.008333333333334,22.220416472095433,-0.5793616116138494,21588457.93035373,3145052.4172653225,3145052.4172653225,3145052.4172653225,16608485.051621344,1830903.9581015855 
 02/11  11:00:00,-3.4499999999999997,22.220530207202504,0.5348774858959792,20563601.744654015,3201316.809840188,3201316.809840188,3201316.809840188,15553615.103626778,1804653.327821567 
 02/11  12:00:00,-2.9083333333333337,22.220615716112878,0.9764895127119394,20918372.003249194,3245056.7517732778,3245056.7517732778,3245056.7517732778,15890615.492563698,1778683.2555467358 
 02/11  13:00:00,-2.6999999999999997,22.22065930490929,0.9937922613802167,20953047.455314472,3197289.398662933,3197289.398662933,3197289.398662933,15993320.585217481,1758420.9680685783 
 02/11  14:00:00,-2.6999999999999997,22.22063821987304,0.906266130672639,21115645.07707339,3143544.016284607,3143544.016284607,3143544.016284607,16222298.771750506,1745785.7856727936 
 02/11  15:00:00,-2.35,22.220511838245674,0.1759465805692705,23248058.025608495,3152610.4832543777,3152610.4832543777,3152610.4832543777,18356637.381675404,1734793.6573132293 
 02/11  16:00:00,-2.1,22.22052182102018,-0.16510721580709045,23508880.12046317,3436226.8211706067,3436226.8211706067,3436226.8211706067,20065691.36012573,0.0 
 02/11  17:00:00,-2.1,22.220596596718607,-0.09634606810297935,25775659.004474975,4368891.063756271,4368891.063756271,4368891.063756271,19647452.204095352,1744320.7907255501 
 02/11  18:00:00,-2.4499999999999997,22.220528686950654,-0.5038963469634686,27096565.451519117,5514884.4344747625,5514884.4344747625,5514884.4344747625,19792625.278474435,1768169.9210694125 
 02/11  19:00:00,-2.6999999999999997,22.22053876837839,-0.753834318302852,27600606.66155459,5936377.747743254,5936377.747743254,5936377.747743254,19653143.616735857,1794868.0075753215 
 02/11  20:00:00,-2.6999999999999997,22.2205372559179,-0.659111597459017,27279566.232379958,5860851.394397255,5860851.394397255,5860851.394397255,19398474.814686384,1800979.9282162455 
 02/11  21:00:00,-2.6999999999999997,22.220514305596254,-0.7059232424475955,27895964.13091471,5788324.826793473,5788324.826793473,5788324.826793473,20101931.60825423,1786447.6007869386 
 02/11  22:00:00,-2.991666666666667,22.220529867001364,-0.8839455792174541,27481946.606138535,5275040.848512863,5275040.848512863,5275040.848512863,20228663.783455994,1766576.7218170704 
 02/11  23:00:00,-3.1999999999999997,22.220502775285215,-0.9629033480710328,26934075.082098212,4175767.1653783405,4175767.1653783405,4175767.1653783405,20824531.64595313,1732553.9271643863 
 02/11  24:00:00,-3.1999999999999997,22.22046092440546,-1.1169868739979518,25786481.164281566,3228431.3064444675,3228431.3064444675,3228431.3064444675,22364592.754074674,0.0 
 02/12  01:00:00,-3.5500000000000003,22.220421206566787,-1.5620168772039005,26351675.426371843,2498479.0097388276,2498479.0097388276,2498479.0097388276,23662952.515562974,0.0 
 02/12  02:00:00,-3.8000000000000003,22.220370348557037,-1.8950160886681287,27241867.35259404,2287908.203727021,2287908.203727021,2287908.203727021,24763715.24779698,0.0 
 02/12  03:00:00,-3.8000000000000003,22.220397042229976,-1.8956253486225594,28957540.105311394,2218387.455766968,2218387.455766968,2218387.455766968,24901010.633723553,1647898.1147508333 
 02/12  04:00:00,-3.8000000000000003,22.22036533724449,-1.8964096872574727,27465746.9476024,2167160.80380385,2167160.80380385,2167160.80380385,25108342.242728516,0.0 
 02/12  05:00:00,-4.091666666666667,22.22027168130164,-2.286012445537033,29000558.11821647,2326991.86639299,2326991.86639299,2326991.86639299,26479038.080496926,0.0 
 02/12  06:00:00,-4.3,22.220330059660487,-2.4055795284096395,30732398.013460666,2888368.680950925,2888368.680950925,2888368.680950925,25937633.217055425,1704906.0049609293 
 02/12  07:00:00,-4.3,22.22033732274078,-2.3090407124576,30039253.981254864,3455726.295687276,3455726.295687276,3455726.295687276,24771914.452818092,1796618.2868516955 
 02/12  08:00:00,-4.3,22.220354270664625,-2.285939516387327,28730055.7696584,3804342.957438114,3804342.957438114,3804342.957438114,23076079.014154397,1836245.453514284 
 02/12  09:00:00,-4.3,22.22036826465845,-1.744082120207148,25035790.93752792,3331560.1762823085,3331560.1762823085,3331560.1762823085,19853212.537441127,1845127.3522017798 
 02/12  10:00:00,-4.3,22.220259401985047,-1.521046332764049,25083867.600179356,3145052.4172653225,3145052.4172653225,3145052.4172653225,20104156.807130788,1830641.872417764 
 02/12  11:00:00,-4.3,22.220313999766145,-1.3253177986093883,24607598.34300531,3201316.809840188,3201316.809840188,3201316.809840188,19597505.837846603,1804759.1919530353 
 02/12  12:00:00,-4.3,22.220401909351782,-0.5507130887265667,22506747.571328904,3245056.7517732778,3245056.7517732778,3245056.7517732778,17479473.964538638,1778200.351651513 
 02/12  13:00:00,-4.3,22.220331498554486,-0.6489938723639607,22956734.659256343,3197289.398662933,3197289.398662933,3197289.398662933,17996802.460733443,1758626.296494484 
 02/12  14:00:00,-4.008333333333334,22.220347346503697,-0.8898478926487267,23280765.544155955,3143544.016284607,3143544.016284607,3143544.016284607,18387825.711209223,1745379.3132966429 
 02/12  15:00:00,-3.8000000000000003,22.220354090814435,-1.0073542854870745,23582797.75210435,3152610.4832543777,3152610.4832543777,3152610.4832543777,18691433.282643586,1734737.4828409045 
 02/12  16:00:00,-3.4499999999999997,22.220404192693735,-1.0318158782752749,22835228.91373517,3436226.8211706067,3436226.8211706067,3436226.8211706067,19392040.153397724,0.0 
 02/12  17:00:00,-3.5500000000000003,22.22034558354854,-1.4657829795650497,27050978.45159307,4368891.063756271,4368891.063756271,4368891.063756271,20923002.922670297,1744089.5192687025 
 02/12  18:00:00,-4.091666666666667,22.220347624442315,-2.014489607967491,28341804.14831406,5514884.4344747625,5514884.4344747625,5514884.4344747625,21037691.564900957,1768342.3314378276 
 02/12  19:00:00,-4.3,22.22032885793102,-2.140463650843072,28353489.588201586,5936377.747743254,5936377.747743254,5936377.747743254,20406004.929342996,1794889.6216151763 
 02/12  20:00:00,-4.3,22.220319373591007,-2.1511763751410604,28710417.14194542,5860851.394397255,5860851.394397255,5860851.394397255,20829069.903798822,1801235.7486692728 
 02/12  21:00:00,-4.708333333333333,22.220253825397155,-2.5934125198872757,29765629.274846524,5788324.826793473,5788324.826793473,5788324.826793473,21971443.987870164,1786600.3651028113 
 02/12  22:00:00,-5.0,22.22020692582237,-2.9556153728751853,30341042.133451566,5275040.848512863,5275040.848512863,5275040.848512863,23088254.64430902,1766081.3882770697 
 02/12  23:00:00,-5.3500000000000005,22.220187716493243,-3.185470089343451,28466876.76431696,4175767.1653783405,4175767.1653783405,4175767.1653783405,24089887.255336262,0.0 
 02/12  24:00:00,-5.891666666666666,22.220040234286596,-3.835531871504902,31528557.996824365,3228431.3064444675,3228431.3064444675,3228431.3064444675,26408676.669063196,1697992.9175542768 
 02/13  01:00:00,-6.1000000000000005,22.22002751010771,-4.156179396987484,30381979.675865836,2519341.8750856025,2519341.8750856025,2519341.8750856025,27672393.899710197,0.0 
 02/13  02:00:00,-6.1000000000000005,22.220073460666203,-4.051274755805218,29959776.555279724,2300485.626558334,2300485.626558334,2300485.626558334,27469047.027651355,0.0 
 02/13  03:00:00,-6.1000000000000005,22.220076531520927,-3.997801473062502,31596159.63758831,2226600.0926204654,2226600.0926204654,2226600.0926204654,27530869.51244794,1648446.1314498682 
 02/13  04:00:00,-6.1000000000000005,22.2201046658617,-3.9181502189370416,29754240.709736243,2171740.4070940726,2171740.4070940726,2171740.4070940726,27392256.40157213,0.0 
 02/13  05:00:00,-6.391666666666666,22.22008216807045,-4.1101759265629125,29956687.769204795,2335718.210080423,2335718.210080423,2335718.210080423,27426441.38779782,0.0 
 02/13  06:00:00,-6.6000000000000005,22.219996925175803,-4.467856690456533,31364337.59524112,2902111.397117286,2902111.397117286,2902111.397117286,28260736.087630443,0.0 
 02/13  07:00:00,-6.6000000000000005,22.22004536360281,-4.465632162150688,33900781.10144992,3490045.529346395,3490045.529346395,3490045.529346395,27735700.771647707,2660039.8545580194 
 02/13  08:00:00,-6.6000000000000005,22.22008295063939,-4.171061054569639,32640291.824454024,3872409.4070758065,3872409.4070758065,3872409.4070758065,25946420.260983974,2808073.811842635 
 02/13  09:00:00,-6.6000000000000005,22.219954105296086,-4.26253467042501,32298443.25948281,3436548.288166884,3436548.288166884,3436548.288166884,26997994.363498807,1858009.7362144103 
 02/13  10:00:00,-6.6000000000000005,22.219987856708187,-4.257665141440664,32387717.35225591,3287629.4627914913,3287629.4627914913,3287629.4627914913,27250642.31561649,1845429.0704824473 
 02/13  11:00:00,-6.308333333333333,22.220090655470628,-3.612902173579886,30835471.127253965,3359522.254572048,3359522.254572048,3359522.254572048,25240946.240595393,2230986.128721039 
 02/13  12:00:00,-5.05,22.220925248223583,-2.1630373869021517,27860322.960637353,3405817.7973429887,3405817.7973429887,3405817.7973429887,22670573.474461406,1779915.1854674735 
 02/13  13:00:00,-3.3666666666666667,22.22097251636504,-0.3197001185664469,25029191.127577655,3343416.5845005065,3343416.5845005065,3343416.5845005065,20303677.391643252,1378080.6480684078 
 02/13  14:00:00,-1.7666666666666668,22.220639970196018,0.9915237575008137,24240285.474949777,3277253.218523652,3277253.218523652,3277253.218523652,19204216.116749294,1754799.6363113534 
 02/13  15:00:00,-0.05000000000000008,22.220851459715643,2.243215887073504,22780816.872010905,3272159.2094632606,3272159.2094632606,3272159.2094632606,17761760.05133716,1742881.1078450023 
 02/13  16:00:00,0.7000000000000001,22.220877530626453,2.6541177176848674,23220151.605941936,3549357.552769049,3549357.552769049,3549357.552769049,17926998.326910906,1736833.7870951486 
 02/13  17:00:00,-0.3500000000000001,22.221212363550944,1.3101134131888312,24779270.36029607,4479188.816479392,4479188.816479392,4479188.816479392,20285086.59791888,0.0 
 02/13  18:00:00,-1.3916666666666666,22.220616608533394,0.10591786914281275,28342874.1369381,5624286.233621349,5624286.233621349,5624286.233621349,20921259.66035336,1776442.425462885 
 02/13  19:00:00,-2.125,22.220601845116033,-0.30092260686859434,27700109.655490648,6045788.3062472865,6045788.3062472865,6045788.3062472865,19634445.11030115,1803658.9494420514 
 02/13  20:00:00,-2.733333333333333,22.220496069292015,-0.8262148332745194,28957880.34424162,5971945.160957614,5971945.160957614,5971945.160957614,19856331.172789805,2910343.915414127 
 02/13  21:00:00,-3.1333333333333333,22.220432900568067,-1.3042535332869643,29261049.232144322,5899533.255808762,5899533.255808762,5899533.255808762,20890365.639720775,2251890.2415347123 
 02/13  22:00:00,-3.5916666666666663,22.2204243202459,-1.6068512637779573,27132252.503353193,5386254.039457358,5386254.039457358,5386254.039457358,21289339.726444773,244993.48509844532 
 02/13  23:00:00,-4.091666666666667,22.22040069186586,-2.0375078449969117,27934742.3374952,4262786.538241955,4262786.538241955,4262786.538241955,21732997.134221666,1737736.3214292177 
 02/13  24:00:00,-5.058333333333334,22.220257820376673,-2.9774182408396563,28601736.159157656,3276627.552965166,3276627.552965166,3276627.552965166,23431260.61147358,1700390.89095649 
 02/14  01:00:00,-5.891666666666666,22.22016188436011,-3.7610492370595083,27650045.50325691,2519341.8750856025,2519341.8750856025,2519341.8750856025,24940459.727101266,0.0 
 02/14  02:00:00,-6.391666666666666,22.220085109382193,-3.9941888833141803,28454015.270045783,2300485.626558334,2300485.626558334,2300485.626558334,25963285.74241741,0.0 
 02/14  03:00:00,-6.891666666666667,22.21992908299748,-4.66216015773876,30198740.376509864,2226600.0926204654,2226600.0926204654,2226600.0926204654,27781896.382819362,0.0 
 02/14  04:00:00,-7.1000000000000005,22.219928530250257,-4.986307841889231,31116815.901408166,2171740.4070940726,2171740.4070940726,2171740.4070940726,28754831.593244053,0.0 
 02/14  05:00:00,-7.45,22.21988432700788,-5.2518226731376325,33266592.608974993,2335718.210080423,2335718.210080423,2335718.210080423,29074879.25872525,1661466.9688427665 
 02/14  06:00:00,-7.7,22.21984878975968,-5.5113277046826505,32314947.385607682,2902111.397117286,2902111.397117286,2902111.397117286,29211345.877997003,0.0 
 02/14  07:00:00,-7.7,22.219778855188178,-5.671639246494358,35329144.33713175,3490045.529346395,3490045.529346395,3490045.529346395,30024276.792462092,1799827.0694254674 
 02/14  08:00:00,-7.7,22.219892214556225,-5.488792221002028,34736293.64651152,3872409.4070758065,3872409.4070758065,3872409.4070758065,28561443.785210624,2289052.109673479 
 02/14  09:00:00,-8.341666666666667,22.219639085161447,-6.009891414683793,36356054.84051335,3436548.288166884,3436548.288166884,3436548.288166884,29646234.373477843,3267381.307265923 
 02/14  10:00:00,-8.799999999999999,22.219508404039658,-6.564022765081805,36088270.00081386,3287629.4627914913,3287629.4627914913,3287629.4627914913,30950978.35219702,1845645.6824598634 
 02/14  11:00:00,-8.450000000000001,22.219491802060173,-6.316911370304207,36557754.297008336,3359522.254572048,3359522.254572048,3359522.254572048,31375485.910891727,1818729.6281790803 
 02/14  12:00:00,-8.200000000000001,22.219522615619198,-6.150938600328004,36931418.2718624,3405817.7973429887,3405817.7973429887,3405817.7973429887,31731363.285535254,1790220.685618678 
 02/14  13:00:00,-8.549999999999999,22.21951524236562,-6.45251031089623,36857847.64519685,3343416.5845005065,3343416.5845005065,3343416.5845005065,31741421.369543362,1768993.1877874958 
 02/14  14:00:00,-9.091666666666669,22.21940650662005,-7.011312276360804,37478441.00553724,3277253.218523652,3277253.218523652,3277253.218523652,32442255.92784886,1754915.3557992443 
 02/14  15:00:00,-9.299999999999999,22.219310936807517,-7.354501749956712,38740932.72563237,3272159.2094632606,3272159.2094632606,3272159.2094632606,33722323.84638843,1742433.166415199 
 02/14  16:00:00,-9.708333333333334,22.219483689233403,-7.577451500919156,36323765.00667082,3549357.552769049,3549357.552769049,3549357.552769049,32767445.51473493,0.0 
 02/14  17:00:00,-10.350000000000001,22.21920899277121,-8.247324937802851,39784443.81926729,4479188.816479392,4479188.816479392,4479188.816479392,33538142.29121148,1752117.765678611 
 02/14  18:00:00,-10.891666666666666,22.219178117449317,-8.907180937446952,41765791.265038215,5624286.233621349,5624286.233621349,5624286.233621349,34344297.278003395,1776321.9359129579 
 02/14  19:00:00,-11.391666666666666,22.219079102817478,-9.344300935071928,42204642.45727471,6045788.3062472865,6045788.3062472865,6045788.3062472865,34138830.09507259,1803806.7664546836 
 02/14  20:00:00,-11.600000000000001,22.21893222153992,-9.674170577971053,43753214.43895721,5971945.160957614,5971945.160957614,5971945.160957614,35751761.351685666,1810247.8312338623 
 02/14  21:00:00,-11.600000000000001,22.218891814473277,-9.830552084469675,45177719.84732823,5899533.255808762,5899533.255808762,5899533.255808762,37263579.7490383,1795346.7474010945 
 02/14  22:00:00,-11.600000000000001,22.219110843625668,-9.662309446680817,43208077.21506865,5386254.039457358,5386254.039457358,5386254.039457358,35835839.06047095,1774318.8627877275 
 02/14  23:00:00,-11.600000000000001,22.219118157778137,-9.421028881463316,40897488.30664191,4262786.538241955,4262786.538241955,4262786.538241955,34696200.696373776,1737278.7284238215 
 02/14  24:00:00,-11.891666666666666,22.218834279700058,-9.939462262492462,41700754.559971236,3276627.552965166,3276627.552965166,3276627.552965166,38230669.903243646,0.0 
 02/15  01:00:00,-12.450000000000001,22.21889543698362,-10.561912611623264,44844130.55509146,2498479.0097388276,2498479.0097388276,2498479.0097388276,40489179.02097987,1666228.6233027307 
 02/15  02:00:00,-12.991666666666667,22.218844247104343,-10.935318554544343,42708181.173199676,2287908.203727021,2287908.203727021,2287908.203727021,40230029.06840262,0.0 
 02/15  03:00:00,-13.549999999999999,22.14339462867677,-11.571496559454337,44238179.24247024,2218387.455766968,2218387.455766968,2218387.455766968,41829547.88563323,0.0 
 02/15  04:00:00,-13.799999999999999,21.82603866878179,-11.980536573137153,44494745.90347648,2167160.80380385,2167160.80380385,2167160.80380385,42137341.198602594,0.0 
 02/15  05:00:00,-14.091666666666667,21.555271199424066,-12.302492967496027,44658861.23632214,2326991.86639299,2326991.86639299,2326991.86639299,42137341.198602594,0.0 
 02/15  06:00:00,-14.299999999999999,21.359661090707917,-12.472596791456924,46932131.82871409,2888368.680950925,2888368.680950925,2888368.680950925,42137341.198602594,1704931.8386671802 
 02/15  07:00:00,-14.299999999999999,21.52488189018931,-12.352594489580525,47404280.1665441,3455726.295687276,3455726.295687276,3455726.295687276,42137341.198602594,1796217.7263564304 
 02/15  08:00:00,-14.708333333333334,21.750246928653457,-12.719650567572828,47790716.3901671,3804342.957438114,3804342.957438114,3804342.957438114,42137341.198602594,1835643.8895747848 
 02/15  09:00:00,-14.591666666666669,22.170915328549285,-12.263490805408125,45124071.77388477,3331560.1762823085,3331560.1762823085,3331560.1762823085,39942473.743057795,1844146.9829419577 
 02/15  10:00:00,-14.299999999999999,22.21832243632517,-11.786637631842686,44656615.70971124,3145052.4172653225,3145052.4172653225,3145052.4172653225,38178037.02627066,3329509.762809773 
 02/15  11:00:00,-13.658333333333333,22.218489335637546,-11.150016090281389,42817654.394460976,3201316.809840188,3201316.809840188,3201316.809840188,37482283.90305577,2130037.178199538 
 02/15  12:00:00,-12.908333333333333,22.219325429522822,-9.72615976522973,37771026.776837766,3245056.7517732778,3245056.7517732778,3245056.7517732778,33058872.98032339,1463080.5413756196 
 02/15  13:00:00,-12.058333333333332,22.21895404308388,-8.77388795289907,34574003.81579835,3197289.398662933,3197289.398662933,3197289.398662933,31061452.65484236,311245.2589275708 
 02/15  14:00:00,-11.308333333333332,22.218946063984543,-8.51566706818684,35729704.1948428,3143544.016284607,3143544.016284607,3143544.016284607,30836986.622279473,1745157.052913242 
 02/15  15:00:00,-10.808333333333332,22.219133831381725,-7.9467949324588885,34225894.564297825,3152610.4832543777,3152610.4832543777,3152610.4832543777,29334752.08251378,1734515.4951641832 
 02/15  16:00:00,-10.600000000000001,22.219250626198004,-8.106505326737873,31487056.722074885,3436226.8211706067,3436226.8211706067,3436226.8211706067,27960264.231498446,83603.73023899467 
 02/15  17:00:00,-10.600000000000001,22.219218919193708,-8.46636565450333,34591576.31963414,4368891.063756271,4368891.063756271,4368891.063756271,28548066.6286866,1659623.6812934645 
 02/15  18:00:00,-10.891666666666666,22.219282909647415,-8.852589226681564,36102157.99843323,5514884.4344747625,5514884.4344747625,5514884.4344747625,28798749.553062893,1767638.1933950647 
 02/15  19:00:00,-11.683333333333332,22.219115593682947,-9.516819682945899,37164526.2985439,5936377.747743254,5936377.747743254,5936377.747743254,29217314.880057722,1794616.3812427716 
 02/15  20:00:00,-12.450000000000001,22.21898373507476,-10.31521465043346,38585996.29036289,5860851.394397255,5860851.394397255,5860851.394397255,30705219.642566793,1800665.1583187627 
 02/15  21:00:00,-12.991666666666667,22.218945972756625,-10.578243677781122,38960746.86154167,5788324.826793473,5788324.826793473,5788324.826793473,31167330.519811913,1785831.4198562186 
