Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/17  17:00:00,24695804.24710763,4368891.063756271,4368891.063756271,4368891.063756271,18568460.0476053,1743458.189848259 
 02/17  18:00:00,26874155.476160925,5514884.4344747625,5514884.4344747625,5514884.4344747625,19570674.965386152,1767710.2587995015 
 02/17  19:00:00,27098541.19630366,5936377.747743254,5936377.747743254,5936377.747743254,19151736.869816296,1794209.2892439486 
 02/17  20:00:00,26580805.157645382,5860851.394397255,5860851.394397255,5860851.394397255,18700224.96556151,1800468.7026065476 
 02/17  21:00:00,25812735.783621684,5788324.826793473,5788324.826793473,5788324.826793473,18019265.12447903,1785885.7372691147 
 02/17  22:00:00,25835723.018917307,5275040.848512863,5275040.848512863,5275040.848512863,18583293.58241778,1765723.3356340614 
 02/17  23:00:00,24793253.436429188,4175767.1653783405,4175767.1653783405,4175767.1653783405,20416263.92744849,0.0 
 02/17  24:00:00,27099103.621769663,3228431.3064444675,3228431.3064444675,3228431.3064444675,21979529.806408785,1697685.4051539872 
 02/18  01:00:00,25878780.8096247,2498479.0097388276,2498479.0097388276,2498479.0097388276,23190057.898815833,0.0 
 02/18  02:00:00,26440507.346972734,2287908.203727021,2287908.203727021,2287908.203727021,23962355.24217567,0.0 
 02/18  03:00:00,24963676.14119755,2218387.455766968,2218387.455766968,2218387.455766968,22555044.784360543,0.0 
 02/18  04:00:00,25145818.040980835,2167160.80380385,2167160.80380385,2167160.80380385,22788413.336106945,0.0 
 02/18  05:00:00,26769563.665152624,2326991.86639299,2326991.86639299,2326991.86639299,22587677.457614888,1660366.1698181904 
 02/18  06:00:00,25944193.8216029,2888368.680950925,2888368.680950925,2888368.680950925,22854335.030158587,0.0 
 02/18  07:00:00,28874204.975002334,3455726.295687276,3455726.295687276,3455726.295687276,23607896.48843844,1795587.2449788211 
 02/18  08:00:00,28836449.744090974,3804342.957438114,3804342.957438114,3804342.957438114,22961840.94856097,2056877.4935402821 
 02/18  09:00:00,30980534.20715373,3331560.1762823085,3331560.1762823085,3331560.1762823085,24179023.199545603,3464059.9597231112 
 02/18  10:00:00,28757599.11993411,3145052.4172653225,3145052.4172653225,3145052.4172653225,23779310.017333053,1829220.1819702587 
 02/18  11:00:00,25966382.08653642,3201316.809840188,3201316.809840188,3201316.809840188,20957315.747882977,1803733.0254477744 
 02/18  12:00:00,24933456.331719197,3245056.7517732778,3245056.7517732778,3245056.7517732778,19906655.843537964,1777727.2330424748 
 02/18  13:00:00,24477472.026599083,3197289.398662933,3197289.398662933,3197289.398662933,19518207.169466943,1757958.9551037303 
 02/18  14:00:00,22133255.490810946,3143544.016284607,3143544.016284607,3143544.016284607,18985694.97116086,0.0 
 02/18  15:00:00,23623888.93944947,3152610.4832543777,3152610.4832543777,3152610.4832543777,18733043.71528464,1734218.2375449708 
 02/18  16:00:00,24400086.148854714,3436226.8211706067,3436226.8211706067,3436226.8211706067,19228201.64641958,1728695.7420976935 
 02/18  17:00:00,25883934.581286214,4368891.063756271,4368891.063756271,4368891.063756271,19756427.72264717,1743620.8489849682 
 02/18  18:00:00,24932816.483480822,5514884.4344747625,5514884.4344747625,5514884.4344747625,19397046.23150555,0.0 
 02/18  19:00:00,28169036.318254948,5936377.747743254,5936377.747743254,5936377.747743254,19920675.611911096,2095765.6691004378 
 02/18  20:00:00,29002117.835637152,5860851.394397255,5860851.394397255,5860851.394397255,20233503.719374873,2688502.626784954 
 02/18  21:00:00,27359183.593686357,5788324.826793473,5788324.826793473,5788324.826793473,20098175.33637383,1253423.3354389844 
 02/18  22:00:00,27664254.807045273,5275040.848512863,5275040.848512863,5275040.848512863,21054742.10250019,1122806.6036796109 
 02/18  23:00:00,28689076.31493423,4175767.1653783405,4175767.1653783405,4175767.1653783405,22580323.194405764,1731763.6115477672 
 02/18  24:00:00,28300179.60810318,3228431.3064444675,3228431.3064444675,3228431.3064444675,23237712.772789765,1640578.4251065203 
 02/19  01:00:00,26662780.138920642,2498479.0097388276,2498479.0097388276,2498479.0097388276,23918154.64984382,55902.57826795942 
 02/19  02:00:00,26815109.349611416,2287908.203727021,2287908.203727021,2287908.203727021,24336957.24481436,0.0 
 02/19  03:00:00,27667945.603007287,2218387.455766968,2218387.455766968,2218387.455766968,25259314.246170282,0.0 
 02/19  04:00:00,28556362.332415488,2167160.80380385,2167160.80380385,2167160.80380385,26198957.627541598,0.0 
 02/19  05:00:00,28656859.00014466,2326991.86639299,2326991.86639299,2326991.86639299,26135338.962425116,0.0 
 02/19  06:00:00,31200597.60645248,2888368.680950925,2888368.680950925,2888368.680950925,26406303.98644175,1704434.82856641 
 02/19  07:00:00,31718107.124048285,3455726.295687276,3455726.295687276,3455726.295687276,26452255.978256315,1795129.9042068948 
 02/19  08:00:00,27735810.97910327,3804342.957438114,3804342.957438114,3804342.957438114,22083342.144328274,1834737.5327852739 
 02/19  09:00:00,21341701.053582877,3331560.1762823085,3331560.1762823085,3331560.1762823085,16002602.953729287,2001647.0519685738 
 02/19  10:00:00,19033101.048571393,3145052.4172653225,3145052.4172653225,3145052.4172653225,12382733.613071397,3501298.5148691945 
 02/19  11:00:00,14178566.890147207,3201316.809840188,3201316.809840188,3201316.809840188,9170056.191844871,1803177.3850966655 
 02/19  12:00:00,12267213.758213788,3245056.7517732778,3245056.7517732778,3245056.7517732778,7240868.071943617,1777272.4311314092 
 02/19  13:00:00,9403406.659855388,3197289.398662933,3197289.398662933,3197289.398662933,6202100.757826972,0.0 
 02/19  14:00:00,9825281.019100474,3143544.016284607,3143544.016284607,3143544.016284607,4932774.19037577,1744946.3090746137 
 02/19  15:00:00,9082743.771568097,3152610.4832543777,3152610.4832543777,3152610.4832543777,4192353.0792963444,1733763.7056518928 
 02/19  16:00:00,9284252.109568642,3436226.8211706067,3436226.8211706067,3436226.8211706067,4112118.719389215,1728944.629841984 
 02/19  17:00:00,9711187.925105926,4368891.063756271,4368891.063756271,4368891.063756271,5327301.915451853,0.0 
 02/19  18:00:00,14230442.902433127,5514884.4344747625,5514884.4344747625,5514884.4344747625,6927339.60123176,1767333.0492260961 
 02/19  19:00:00,15153175.5640679,5936377.747743254,5936377.747743254,5936377.747743254,7207038.587516729,1793541.9393077574 
 02/19  20:00:00,16998664.397036593,5860851.394397255,5860851.394397255,5860851.394397255,9118725.14901802,1799827.7585412466 
 02/19  21:00:00,19215950.77475366,5788324.826793473,5788324.826793473,5788324.826793473,11422859.762790296,1785506.0900898252 
 02/19  22:00:00,20787986.543875862,5275040.848512863,5275040.848512863,5275040.848512863,13536115.353260959,1765165.0897494312 
 02/19  23:00:00,21591205.924064673,4175767.1653783405,4175767.1653783405,4175767.1653783405,15482435.621342298,1731780.793741678 
 02/19  24:00:00,20130662.462997463,3228431.3064444675,3228431.3064444675,3228431.3064444675,16708774.052790575,0.0 
 02/20  01:00:00,22354876.343733013,2519341.8750856025,2519341.8750856025,2519341.8750856025,17977449.19111423,1667841.3764631408 
 02/20  02:00:00,21902486.670295127,2300485.626558334,2300485.626558334,2300485.626558334,19411757.142666757,0.0 
 02/20  03:00:00,22317926.787957422,2226600.0926204654,2226600.0926204654,2226600.0926204654,19901082.79426692,0.0 
 02/20  04:00:00,22600797.168063056,2171740.4070940726,2171740.4070940726,2171740.4070940726,20238812.859898947,0.0 
 02/20  05:00:00,23013434.572656218,2335718.210080423,2335718.210080423,2335718.210080423,20483188.191249244,0.0 
 02/20  06:00:00,25650864.82520915,2902111.397117286,2902111.397117286,2902111.397117286,20841328.172663245,1705935.1449352223 
 02/20  07:00:00,26493790.67556427,3490045.529346395,3490045.529346395,3490045.529346395,21189642.194229115,1799108.006090963 
 02/20  08:00:00,20801545.217359707,3872409.4070758065,3872409.4070758065,3872409.4070758065,15073153.018011663,1842594.4477206292 
 02/20  09:00:00,15693950.018527035,3436548.288166884,3436548.288166884,3436548.288166884,10395658.218286278,1855852.6404711676 
 02/20  10:00:00,16045314.599991348,3287629.4627914913,3287629.4627914913,3287629.4627914913,9065550.604446338,3688118.0293880343 
 02/20  11:00:00,10860053.568109032,3359522.254572048,3359522.254572048,3359522.254572048,5679248.8094538795,1817266.0007176222 
 02/20  12:00:00,8575608.634109864,3405817.7973429887,3405817.7973429887,3405817.7973429887,3376217.494329807,1789556.8390715853 
 02/20  13:00:00,7233621.927680794,3343416.5845005065,3343416.5845005065,3343416.5845005065,2117856.48384119,1768332.3559736165 
 02/20  14:00:00,3620447.399733278,3277253.218523652,3277253.218523652,3277253.218523652,339177.677844144,0.0 
 02/20  15:00:00,5172549.37064838,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1742087.943533923 
 02/20  16:00:00,5634366.676503738,3549357.552769049,3549357.552769049,3549357.552769049,342025.2420854467,1736021.9424824065 
 02/20  17:00:00,8522851.898700565,4479188.816479392,4479188.816479392,4479188.816479392,2277579.8947709464,1751088.2415524242 
 02/20  18:00:00,10659928.66020053,5624286.233621349,5624286.233621349,5624286.233621349,3239375.5742551535,1775381.0348235203 
 02/20  19:00:00,11716021.461288026,6045788.3062472865,6045788.3062472865,6045788.3062472865,3651445.8454298913,1802570.0201106877 
 02/20  20:00:00,12318829.029449454,5971945.160957614,5971945.160957614,5971945.160957614,4318336.819428382,1809286.9539833877 
 02/20  21:00:00,13400862.414812367,5899533.255808762,5899533.255808762,5899533.255808762,5487748.593001784,1794320.4709217506 
 02/20  22:00:00,13937204.419891052,5386254.039457358,5386254.039457358,5386254.039457358,6566187.545512866,1773097.5825682164 
 02/20  23:00:00,12532919.165453788,4262786.538241955,4262786.538241955,4262786.538241955,8068910.283609474,0.0 
 02/20  24:00:00,14821505.26786005,3276627.552965166,3276627.552965166,3276627.552965166,9651149.960738502,1700270.6503939563 
 02/21  01:00:00,13620553.852357268,2519341.8750856025,2519341.8750856025,2519341.8750856025,10910968.076201625,0.0 
 02/21  02:00:00,14906444.252816372,2300485.626558334,2300485.626558334,2300485.626558334,12415714.725187998,0.0 
 02/21  03:00:00,14703566.461410461,2226600.0926204654,2226600.0926204654,2226600.0926204654,12286722.467719955,0.0 
 02/21  04:00:00,16438167.562595041,2171740.4070940726,2171740.4070940726,2171740.4070940726,12426652.643484138,1649530.6109467922 
 02/21  05:00:00,15186986.274140878,2335718.210080423,2335718.210080423,2335718.210080423,12656739.892733902,0.0 
 02/21  06:00:00,14896546.702671997,2902111.397117286,2902111.397117286,2902111.397117286,11792945.19506132,0.0 
 02/21  07:00:00,16367381.307464756,3490045.529346395,3490045.529346395,3490045.529346395,11063768.322395135,1798572.5098254243 
 02/21  08:00:00,16842218.345731076,3872409.4070758065,3872409.4070758065,3872409.4070758065,9271208.64741701,3685211.9466866497 
 02/21  09:00:00,13522502.12057373,3436548.288166884,3436548.288166884,3436548.288166884,8224576.518540757,1855486.4422633816 
 02/21  10:00:00,10103059.38321552,3287629.4627914913,3287629.4627914913,3287629.4627914913,4967617.206810803,1843796.2102477439 
 02/21  11:00:00,7077387.836305485,3359522.254572048,3359522.254572048,3359522.254572048,1896830.480268518,1817018.598099438 
 02/21  12:00:00,5638250.797338264,3405817.7973429887,3405817.7973429887,3405817.7973429887,439307.04537210386,1789109.4512576894 
 02/21  13:00:00,5269638.3223252185,3343416.5845005065,3343416.5845005065,3343416.5845005065,154285.71428571438,1767919.5201735147 
 02/21  14:00:00,5230331.47459324,3277253.218523652,3277253.218523652,3277253.218523652,195570.9469503083,1753490.8057537975 
 02/21  15:00:00,5769389.485708474,3272159.2094632606,3272159.2094632606,3272159.2094632606,752318.7522393935,1740895.0206403367 
 02/21  16:00:00,4502104.250492586,3549357.552769049,3549357.552769049,3549357.552769049,945784.758556701,0.0 
 02/21  17:00:00,6740455.06077209,4479188.816479392,4479188.816479392,4479188.816479392,496082.78540502914,1750188.512989867 
 02/21  18:00:00,7573888.051181749,5624286.233621349,5624286.233621349,5624286.233621349,154285.71428571438,1774430.2857741774 
 02/21  19:00:00,8217980.1183402985,6045788.3062472865,6045788.3062472865,6045788.3062472865,154285.71428571438,1801688.8083071387 
 02/21  20:00:00,8154202.41359139,5971945.160957614,5971945.160957614,5971945.160957614,154285.71428571438,1808711.443267994 
 02/21  21:00:00,8067007.395102363,5899533.255808762,5899533.255808762,5899533.255808762,154285.71428571438,1793928.3299278175 
 02/21  22:00:00,9237980.014753172,5386254.039457358,5386254.039457358,5386254.039457358,1866968.545665746,1773092.1772774565 
 02/21  23:00:00,9929322.567555003,4262786.538241955,4262786.538241955,4262786.538241955,3728460.090254033,1736853.595456656 
 02/21  24:00:00,9175015.934933938,3276627.552965166,3276627.552965166,3276627.552965166,5704931.278206348,0.0 
 02/22  01:00:00,11643544.249119384,2498479.0097388276,2498479.0097388276,2498479.0097388276,7288526.093103286,1666295.2452072322 
 02/22  02:00:00,10713716.081699412,2287908.203727021,2287908.203727021,2287908.203727021,8235563.976902355,0.0 
 02/22  03:00:00,11602430.469660176,2218387.455766968,2218387.455766968,2218387.455766968,9193799.11282317,0.0 
 02/22  04:00:00,12241800.500062613,2167160.80380385,2167160.80380385,2167160.80380385,9884395.795188725,0.0 
 02/22  05:00:00,13834860.1910833,2326991.86639299,2326991.86639299,2326991.86639299,11313340.153363759,0.0 
 02/22  06:00:00,16935147.034533594,2888368.680950925,2888368.680950925,2888368.680950925,12141108.934748357,1704179.3083409225 
 02/22  07:00:00,17818083.579406485,3455726.295687276,3455726.295687276,3455726.295687276,12552783.073117562,1794579.2647038468 
 02/22  08:00:00,10537463.580762517,3804342.957438114,3804342.957438114,3804342.957438114,4885999.233805347,1833733.044967447 
 02/22  09:00:00,8278456.299844374,3331560.1762823085,3331560.1762823085,3331560.1762823085,3098650.537896807,1842354.7140625515 
 02/22  10:00:00,7392138.105517907,3145052.4172653225,3145052.4172653225,3145052.4172653225,721656.2391256436,3521412.945761458 
 02/22  11:00:00,5295215.539723131,3201316.809840188,3201316.809840188,3201316.809840188,154285.71428571438,1935596.5122317465 
 02/22  12:00:00,4721462.583668644,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1318103.6142441684 
 02/22  13:00:00,4048649.1486941776,3197289.398662933,3197289.398662933,3197289.398662933,394597.4447056465,452745.80196011637 
 02/22  14:00:00,5851647.146178365,3143544.016284607,3143544.016284607,3143544.016284607,960266.7028270818,1743819.9237011936 
 02/22  15:00:00,6265581.765448242,3152610.4832543777,3152610.4832543777,3152610.4832543777,1375994.8372055388,1732959.9416228442 
 02/22  16:00:00,4863173.796901617,3436226.8211706067,3436226.8211706067,3436226.8211706067,1419985.0365641739,0.0 
 02/22  17:00:00,7220945.8450611755,4368891.063756271,4368891.063756271,4368891.063756271,1094743.9148443672,1742315.9205627358 
 02/22  18:00:00,8087057.567263721,5514884.4344747625,5514884.4344747625,5514884.4344747625,785223.5866350206,1766063.7286534295 
 02/22  19:00:00,8421403.3723463,5936377.747743254,5936377.747743254,5936377.747743254,476352.7572987977,1792455.57780409 
 02/22  20:00:00,8064453.820913852,5860851.394397255,5860851.394397255,5860851.394397255,185763.42901680077,1798578.9024197266 
 02/22  21:00:00,7945950.8328556055,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1784080.1966963478 
 02/22  22:00:00,7405474.807090031,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1764482.991938843 
 02/22  23:00:00,7390311.622617589,4175767.1653783405,4175767.1653783405,4175767.1653783405,1282024.601948259,1731297.5116886327 
 02/22  24:00:00,7038990.2572643105,3228431.3064444675,3228431.3064444675,3228431.3064444675,3617101.84705742,0.0 
 02/23  01:00:00,8167746.80826801,2498479.0097388276,2498479.0097388276,2498479.0097388276,5479023.897459144,0.0 
 02/23  02:00:00,9713411.424768057,2287908.203727021,2287908.203727021,2287908.203727021,6480601.4717606995,754657.8482102983 
 02/23  03:00:00,10511437.713288931,2218387.455766968,2218387.455766968,2218387.455766968,7207581.398650939,895224.9578009861 
 02/23  04:00:00,10413453.946599957,2167160.80380385,2167160.80380385,2167160.80380385,8056049.24172607,0.0 
 02/23  05:00:00,11051361.457625054,2326991.86639299,2326991.86639299,2326991.86639299,8529841.41990551,0.0 
 02/23  06:00:00,13360834.948601589,2888368.680950925,2888368.680950925,2888368.680950925,8566896.589297732,1704079.5678595416 
 02/23  07:00:00,13819957.266548434,3455726.295687276,3455726.295687276,3455726.295687276,8554726.34775497,1794509.677208387 
 02/23  08:00:00,8997039.915296784,3804342.957438114,3804342.957438114,3804342.957438114,3345920.6740648565,1833387.939242205 
 02/23  09:00:00,6340846.413851519,3331560.1762823085,3331560.1762823085,3331560.1762823085,1161061.135961506,1842334.2300049965 
 02/23  10:00:00,5131318.13068362,3145052.4172653225,3145052.4172653225,3145052.4172653225,154285.71428571438,1827963.4957671012 
 02/23  11:00:00,5292495.4811956985,3201316.809840188,3201316.809840188,3201316.809840188,285270.67976630444,1801891.488223724 
 02/23  12:00:00,6072265.770946937,3245056.7517732778,3245056.7517732778,3245056.7517732778,1047444.3901388993,1775748.1256692773 
 02/23  13:00:00,6595918.008216515,3197289.398662933,3197289.398662933,3197289.398662933,1638267.3029209285,1756344.8032671718 
 02/23  14:00:00,7131137.078398846,3143544.016284607,3143544.016284607,3143544.016284607,2240275.1857028725,1743301.373045886 
 02/23  15:00:00,5903221.412673701,3152610.4832543777,3152610.4832543777,3152610.4832543777,2746594.42605384,0.0 
 02/23  16:00:00,7925922.224040709,3436226.8211706067,3436226.8211706067,3436226.8211706067,2754996.424648126,1727737.0390551423 
 02/23  17:00:00,8273518.170514732,4368891.063756271,4368891.063756271,4368891.063756271,2147538.520026438,1742093.6408342212 
 02/23  18:00:00,8991390.683076305,5514884.4344747625,5514884.4344747625,5514884.4344747625,1689670.7914162718,1765949.6396847619 
 02/23  19:00:00,9269438.108951423,5936377.747743254,5936377.747743254,5936377.747743254,1324785.3739596738,1792057.697748336 
 02/23  20:00:00,8776434.49612821,5860851.394397255,5860851.394397255,5860851.394397255,897954.7610167019,1798368.2456341833 
 02/23  21:00:00,8386726.155746578,5788324.826793473,5788324.826793473,5788324.826793473,595229.1212415161,1783912.1126315203 
 02/23  22:00:00,7586621.957774749,5275040.848512863,5275040.848512863,5275040.848512863,335823.68933921907,1764092.1675700566 
 02/23  23:00:00,4531275.2232664125,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,0.0 
 02/23  24:00:00,5272776.511923827,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,1696602.387431221 
 02/24  01:00:00,2843008.62509458,2498479.0097388276,2498479.0097388276,2498479.0097388276,154285.71428571438,0.0 
 02/24  02:00:00,3574442.6764432024,2287908.203727021,2287908.203727021,2287908.203727021,1096290.5716461432,0.0 
 02/24  03:00:00,4710147.603178544,2218387.455766968,2218387.455766968,2218387.455766968,2301516.246341538,0.0 
 02/24  04:00:00,5706437.099799191,2167160.80380385,2167160.80380385,2167160.80380385,3349032.3949253038,0.0 
 02/24  05:00:00,7943209.662873939,2326991.86639299,2326991.86639299,2326991.86639299,3761513.645892939,1660175.979261458 
 02/24  06:00:00,6839460.540023016,2888368.680950925,2888368.680950925,2888368.680950925,3749601.748578701,0.0 
 02/24  07:00:00,9237538.22722118,3455726.295687276,3455726.295687276,3455726.295687276,3972953.031465914,1793863.954170187 
 02/24  08:00:00,6017349.908935171,3804342.957438114,3804342.957438114,3804342.957438114,366605.4425390929,1833013.1644063562 
 02/24  09:00:00,7174373.37546997,3331560.1762823085,3331560.1762823085,3331560.1762823085,154285.71428571438,3682636.6132992394 
 02/24  10:00:00,5436444.560023067,3145052.4172653225,3145052.4172653225,3145052.4172653225,460181.50395524164,1827194.1354370208 
 02/24  11:00:00,5779321.843775168,3201316.809840188,3201316.809840188,3201316.809840188,772835.837840905,1801152.692728593 
 02/24  12:00:00,5848417.428961458,3245056.7517732778,3245056.7517732778,3245056.7517732778,823662.382098966,1775681.7917237321 
 02/24  13:00:00,5991929.221334685,3197289.398662933,3197289.398662933,3197289.398662933,1034357.7201314126,1756265.599174857 
 02/24  14:00:00,4536845.826171902,3143544.016284607,3143544.016284607,3143544.016284607,1389285.3065218132,0.0 
 02/24  15:00:00,6660503.181333262,3152610.4832543777,3152610.4832543777,3152610.4832543777,1771179.0488066485,1732697.1459067538 
 02/24  16:00:00,6906495.462319099,3436226.8211706067,3436226.8211706067,3436226.8211706067,1735692.045435894,1727614.6565457622 
 02/24  17:00:00,5593092.580866219,4368891.063756271,4368891.063756271,4368891.063756271,1209206.5712121467,0.0 
 02/24  18:00:00,8117254.787332216,5514884.4344747625,5514884.4344747625,5514884.4344747625,815979.0267749033,1765505.508582042 
 02/24  19:00:00,8489330.990009677,5936377.747743254,5936377.747743254,5936377.747743254,544888.4454153716,1791847.5073508928 
 02/24  20:00:00,8096046.483570254,5860851.394397255,5860851.394397255,5860851.394397255,217811.46300431836,1798123.5310886109 
 02/24  21:00:00,7945329.323970041,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1783458.6878107842 
 02/24  22:00:00,7405156.302680522,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1764164.4875293344 
 02/24  23:00:00,7047048.509265001,4175767.1653783405,4175767.1653783405,4175767.1653783405,939255.0375178612,1730803.9627664417 
 02/24  24:00:00,6833998.740941249,3228431.3064444675,3228431.3064444675,3228431.3064444675,3412110.3307343577,0.0 
 02/25  01:00:00,9643984.207272569,2498479.0097388276,2498479.0097388276,2498479.0097388276,5289084.317661796,1666176.978801907 
 02/25  02:00:00,9632638.097836094,2287908.203727021,2287908.203727021,2287908.203727021,7154485.993039034,0.0 
 02/25  03:00:00,10658259.22382233,2218387.455766968,2218387.455766968,2218387.455766968,8249627.866985324,0.0 
 02/25  04:00:00,10923560.876496907,2167160.80380385,2167160.80380385,2167160.80380385,8566156.171623018,0.0 
 02/25  05:00:00,11569139.585481182,2326991.86639299,2326991.86639299,2326991.86639299,9047619.547761638,0.0 
 02/25  06:00:00,13918182.187039664,2888368.680950925,2888368.680950925,2888368.680950925,9124773.31008944,1703550.0855059093 
 02/25  07:00:00,14548562.870896257,3455726.295687276,3455726.295687276,3455726.295687276,9283783.74375507,1794057.8855561109 
 02/25  08:00:00,13014358.985154822,3804342.957438114,3804342.957438114,3804342.957438114,7363711.526101326,1832916.1570637752 
 02/25  09:00:00,12543950.061726293,3331560.1762823085,3331560.1762823085,3331560.1762823085,7364853.454132658,1841645.5597086172 
 02/25  10:00:00,11265888.016597651,3145052.4172653225,3145052.4172653225,3145052.4172653225,6289306.672069122,1827512.4238977248 
 02/25  11:00:00,10242126.73166298,3201316.809840188,3201316.809840188,3201316.809840188,4863394.297578349,2173399.1208789605 
 02/25  12:00:00,8817954.52221682,3245056.7517732778,3245056.7517732778,3245056.7517732778,4158939.926830157,1409941.340247903 
 02/25  13:00:00,8626379.303995077,3197289.398662933,3197289.398662933,3197289.398662933,3668330.067593489,1756743.3343731714 
 02/25  14:00:00,8032180.489725147,3143544.016284607,3143544.016284607,3143544.016284607,3140780.625431085,1743839.344643974 
 02/25  15:00:00,8335566.72864506,3152610.4832543777,3152610.4832543777,3152610.4832543777,3445700.662078107,1733239.079947093 
 02/25  16:00:00,8162927.381540742,3436226.8211706067,3436226.8211706067,3436226.8211706067,4719738.621203299,0.0 
 02/25  17:00:00,12039583.622754594,4368891.063756271,4368891.063756271,4368891.063756271,5913128.101915781,1742569.511184741 
 02/25  18:00:00,12937041.16221233,5514884.4344747625,5514884.4344747625,5514884.4344747625,5635375.426318639,1765895.4839184217 
 02/25  19:00:00,13797254.21029613,5936377.747743254,5936377.747743254,5936377.747743254,5852164.2442260105,1792494.9288267065 
 02/25  20:00:00,14304640.204070754,5860851.394397255,5860851.394397255,5860851.394397255,6426017.870445009,1798510.8441484196 
 02/25  21:00:00,14703300.672847215,5788324.826793473,5788324.826793473,5788324.826793473,6911585.609081507,1784130.1418921668 
 02/25  22:00:00,14848871.904086536,5275040.848512863,5275040.848512863,5275040.848512863,7598061.031558005,1764104.7716630576 
 02/25  23:00:00,12598827.302728761,4175767.1653783405,4175767.1653783405,4175767.1653783405,7970453.933223969,251383.86052409484 
 02/25  24:00:00,13357300.181635441,3228431.3064444675,3228431.3064444675,3228431.3064444675,8485113.878666947,1450297.8927616025 
 02/26  01:00:00,11715325.528706264,2498479.0097388276,2498479.0097388276,2498479.0097388276,9026602.6178974,0.0 
 02/26  02:00:00,12988532.299940664,2287908.203727021,2287908.203727021,2287908.203727021,10510380.195143607,0.0 
 02/26  03:00:00,14294734.97086644,2218387.455766968,2218387.455766968,2218387.455766968,10238656.977871064,1647446.6361583695 
 02/26  04:00:00,11866445.010257779,2167160.80380385,2167160.80380385,2167160.80380385,9509040.305383889,0.0 
 02/26  05:00:00,12050842.802183282,2326991.86639299,2326991.86639299,2326991.86639299,9529322.764463738,0.0 
 02/26  06:00:00,12201534.013282653,2888368.680950925,2888368.680950925,2888368.680950925,9111675.221838338,0.0 
 02/26  07:00:00,13706721.872197445,3455726.295687276,3455726.295687276,3455726.295687276,8442269.324642425,1793731.3059699426 
 02/26  08:00:00,13098698.737669649,3804342.957438114,3804342.957438114,3804342.957438114,5616063.504025155,3664903.9316547713 
 02/26  09:00:00,9252383.28979557,3331560.1762823085,3331560.1762823085,3331560.1762823085,4073947.412724121,1840984.829186434 
 02/26  10:00:00,8111961.947523999,3145052.4172653225,3145052.4172653225,3145052.4172653225,3135513.148786652,1827379.8781065422 
 02/26  11:00:00,6557200.120685133,3201316.809840188,3201316.809840188,3201316.809840188,1550491.5572337513,1801375.2502457108 
 02/26  12:00:00,5402812.939494835,3245056.7517732778,3245056.7517732778,3245056.7517732778,377690.82560870703,1776048.858747367 
 02/26  13:00:00,5112106.366591683,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1756514.750277554 
 02/26  14:00:00,5045082.340392821,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,1743236.1064570167 
 02/26  15:00:00,3310912.7009055745,3152610.4832543777,3152610.4832543777,3152610.4832543777,154285.71428571438,0.0 
 02/26  16:00:00,5325007.599846797,3436226.8211706067,3436226.8211706067,3436226.8211706067,154285.71428571438,1727533.12522364 
 02/26  17:00:00,6280017.8613862535,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,1741846.1374464668 
 02/26  18:00:00,7055323.756048772,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1365267.789787786 
 02/26  19:00:00,8192882.211568922,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1886001.460039796 
 02/26  20:00:00,8345240.763141709,5860851.394397255,5860851.394397255,5860851.394397255,154285.71428571438,2110843.5593786696 
 02/26  21:00:00,7606236.512759737,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1444365.8766004802 
 02/26  22:00:00,7175618.830952531,5275040.848512863,5275040.848512863,5275040.848512863,1353504.0118001187,335408.7182869378 
 02/26  23:00:00,8226888.190388568,4175767.1653783405,4175767.1653783405,4175767.1653783405,2119436.723680732,1730461.9577271394 
 02/26  24:00:00,8367119.88138297,3228431.3064444675,3228431.3064444675,3228431.3064444675,3248289.8086816156,1696941.662494463 
 02/27  01:00:00,7066954.1539051905,2519341.8750856025,2519341.8750856025,2519341.8750856025,4357368.37774955,0.0 
 02/27  02:00:00,7404596.648379513,2300485.626558334,2300485.626558334,2300485.626558334,4913867.120751141,0.0 
 02/27  03:00:00,7965141.190487667,2226600.0926204654,2226600.0926204654,2226600.0926204654,5548297.196797163,0.0 
 02/27  04:00:00,8421400.395419208,2171740.4070940726,2171740.4070940726,2171740.4070940726,6059416.087255098,0.0 
