Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2021/2/14,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.4,-12.4,62,100411,926,1395,284,146,57,108,999999,999999,999999,999999,8,8.9,9,5,777.7,77777,9,'999999999,1,0.4300,17,88,0.180,0.1,9.0
2021/2/14,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.5,-12.6,61,100371,978,1395,293,101,42,71,999999,999999,999999,999999,7,8.8,9,5,777.7,77777,9,'999999999,1,0.4060,17,88,0.180,0.1,9.0
2021/2/14,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.7,-12.8,61,100317,952,1395,280,109,45,79,999999,999999,999999,999999,6,8.7,9,5,777.7,77777,9,'999999999,1,0.4300,17,88,0.180,0.1,9.0
2021/2/14,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.0,-13.0,62,100312,850,1395,289,80,31,61,999999,999999,999999,999999,1,8.6,10,5,777.7,77777,9,'999999999,1,0.4920,17,88,0.160,0.1,9.0
2021/2/14,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.5,-13.2,63,100326,679,1395,286,66,34,49,999999,999999,999999,999999,358,8.7,9,5,777.7,77777,9,'999999999,1,0.4530,17,88,0.160,0.2,9.0
2021/2/14,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-8.2,-13.2,67,100356,451,1395,282,29,30,19,999999,999999,999999,999999,356,8.9,10,5,777.7,77777,9,'999999999,1,0.3670,17,88,0.120,0.5,9.0
2021/2/14,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-8.8,-13.2,70,100380,182,1395,263,40,9,39,999999,999999,999999,999999,356,9.1,10,5,777.7,77777,9,'999999999,1,0.3590,17,88,0.190,0.4,9.0
2021/2/14,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-9.2,-13.5,71,100462,0,0,256,0,0,0,999999,999999,999999,999999,355,9.0,10,5,777.7,77777,9,'999999999,1,0.3520,17,88,999.000,0.2,9.0
2021/2/14,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-9.6,-13.9,71,100561,0,0,254,0,0,0,999999,999999,999999,999999,354,9.1,10,5,777.7,77777,9,'999999999,1,0.3440,17,88,999.000,0.1,9.0
2021/2/14,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-10.0,-14.5,70,100566,0,0,253,0,0,0,999999,999999,999999,999999,357,9.5,10,5,777.7,77777,9,'999999999,1,0.3440,17,88,999.000,0.0,9.0
2021/2/14,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-10.4,-14.9,69,100538,0,0,247,0,0,0,999999,999999,999999,999999,359,9.6,9,5,777.7,77777,9,'999999999,1,0.3440,17,88,999.000,0.0,9.0
2021/2/14,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-10.7,-15.1,70,100626,0,0,234,0,0,0,999999,999999,999999,999999,354,9.3,8,5,777.7,77777,9,'999999999,1,0.3750,17,88,999.000,0.0,9.0
2021/2/14,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-10.9,-15.3,70,100542,0,0,244,0,0,0,999999,999999,999999,999999,357,9.7,9,5,777.7,77777,9,'999999999,1,0.3590,17,88,999.000,0.0,9.0
2021/2/15,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-11.1,-15.5,70,100519,0,0,239,0,0,0,999999,999999,999999,999999,356,9.7,9,5,777.7,77777,9,'999999999,1,0.3520,17,88,999.000,0.0,9.0
2021/2/15,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-11.5,-15.7,70,100564,0,0,253,0,0,0,999999,999999,999999,999999,352,9.6,9,5,777.7,77777,9,'999999999,1,0.3590,17,88,999.000,0.1,9.0
2021/2/15,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-11.8,-16.0,70,100572,0,0,236,0,0,0,999999,999999,999999,999999,351,9.5,9,5,777.7,77777,9,'999999999,1,0.3590,17,88,999.000,0.1,9.0
2021/2/15,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-12.2,-16.3,71,100530,0,0,257,0,0,0,999999,999999,999999,999999,351,9.4,10,5,777.7,77777,9,'999999999,0,0.3670,17,88,999.000,0.1,9.0
2021/2/15,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-12.6,-16.8,70,100508,0,0,252,0,0,0,999999,999999,999999,999999,351,9.2,10,5,777.7,77777,9,'999999999,0,0.3520,17,88,999.000,0.0,9.0
2021/2/15,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-13.1,-17.3,69,100502,0,0,239,0,0,0,999999,999999,999999,999999,348,9.2,7,5,777.7,77777,9,'999999999,0,0.2730,17,88,999.000,0.0,9.0
2021/2/15,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-13.5,-17.7,69,100519,0,0,231,0,0,0,999999,999999,999999,999999,345,9.1,8,5,777.7,77777,9,'999999999,0,0.1880,17,88,999.000,0.0,9.0
2021/2/15,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-13.7,-18.1,68,100535,92,1395,225,33,164,23,999999,999999,999999,999999,343,9.0,4,5,777.7,77777,9,'999999999,0,0.1250,17,88,0.200,0.0,9.0
2021/2/15,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-13.3,-18.4,63,100584,367,1395,256,114,140,77,999999,999999,999999,999999,342,9.1,8,5,777.7,77777,9,'999999999,0,0.1020,17,88,0.200,0.0,9.0
2021/2/15,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-12.6,-18.6,58,100630,612,1395,260,264,211,172,999999,999999,999999,999999,339,8.9,8,5,777.7,77777,9,'999999999,0,0.0780,17,88,0.220,0.0,9.0
2021/2/15,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-11.7,-18.5,54,100637,804,1395,240,333,312,153,999999,999999,999999,999999,335,8.7,7,5,777.7,77777,9,'999999999,0,0.0620,17,88,0.220,0.0,9.0
2021/2/15,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-10.6,-18.2,50,100584,931,1395,239,404,434,114,999999,999999,999999,999999,333,8.4,6,5,777.7,77777,9,'999999999,0,0.0470,17,88,0.210,0.0,9.0
2021/2/15,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-9.2,-17.7,47,100466,983,1395,218,617,730,102,999999,999999,999999,999999,334,8.0,3,5,777.7,77777,9,'999999999,0,0.0390,17,88,0.220,0.0,9.0
2021/2/15,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-8.1,-17.2,45,100343,958,1395,214,673,821,109,999999,999999,999999,999999,333,7.7,2,5,777.7,77777,9,'999999999,0,0.0390,17,88,0.220,0.0,9.0
2021/2/15,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.4,-16.8,44,100257,856,1395,229,394,528,70,999999,999999,999999,999999,333,7.4,4,5,777.7,77777,9,'999999999,0,0.0620,17,88,0.220,0.0,9.0
2021/2/15,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.3,-16.6,45,100214,685,1395,196,535,943,72,999999,999999,999999,999999,332,7.2,0,5,777.7,77777,9,'999999999,0,0.0620,17,88,0.340,0.0,9.0
2021/2/15,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.7,-16.5,46,100186,456,1395,194,334,838,61,999999,999999,999999,999999,332,6.8,0,5,777.7,77777,9,'999999999,0,0.0620,17,88,0.350,0.0,9.0
2021/2/15,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-8.7,-16.6,50,100196,188,1395,191,105,490,39,999999,999999,999999,999999,332,6.2,0,5,777.7,77777,9,'999999999,0,0.0700,17,88,0.330,0.0,9.0
2021/2/15,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-10.0,-16.8,55,100253,0,0,198,0,0,0,999999,999999,999999,999999,333,5.3,1,5,777.7,77777,9,'999999999,0,0.0780,17,88,999.000,0.0,9.0
2021/2/15,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-11.0,-16.9,60,100320,0,0,197,0,0,0,999999,999999,999999,999999,334,4.5,1,5,777.7,77777,9,'999999999,0,0.0780,17,88,999.000,0.0,9.0
2021/2/15,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-11.8,-17.0,64,100389,0,0,197,0,0,0,999999,999999,999999,999999,333,4.0,2,5,777.7,77777,9,'999999999,0,0.0860,17,88,999.000,0.0,9.0
2021/2/15,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-12.5,-17.0,68,100416,0,0,195,0,0,0,999999,999999,999999,999999,334,3.5,1,5,777.7,77777,9,'999999999,0,0.1020,17,88,999.000,0.0,9.0
2021/2/15,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-13.1,-16.7,73,100401,0,0,195,0,0,0,999999,999999,999999,999999,339,2.9,2,5,777.7,77777,9,'999999999,0,0.0860,17,88,999.000,0.0,9.0
2021/2/15,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-13.6,-16.7,78,100366,0,0,188,0,0,0,999999,999999,999999,999999,344,2.7,0,5,777.7,77777,9,'999999999,0,0.0620,17,88,999.000,0.0,9.0
2021/2/16,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-14.1,-16.8,80,100334,0,0,201,0,0,0,999999,999999,999999,999999,347,2.8,4,5,777.7,77777,9,'999999999,0,0.0390,17,88,999.000,0.0,9.0
2021/2/16,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-14.6,-17.1,81,100322,0,0,205,0,0,0,999999,999999,999999,999999,345,2.8,5,5,777.7,77777,9,'999999999,0,0.0230,17,88,999.000,0.0,9.0
2021/2/16,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-14.9,-17.4,81,100333,0,0,209,0,0,0,999999,999999,999999,999999,336,2.8,3,5,777.7,77777,9,'999999999,0,0.0230,17,88,999.000,0.0,9.0
2021/2/16,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-15.2,-17.8,80,100316,0,0,209,0,0,0,999999,999999,999999,999999,335,2.8,5,5,777.7,77777,9,'999999999,0,0.0160,17,88,999.000,0.0,9.0
2021/2/16,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-15.4,-18.0,79,100285,0,0,208,0,0,0,999999,999999,999999,999999,340,2.5,6,5,777.7,77777,9,'999999999,0,0.0160,17,88,999.000,0.0,9.0
2021/2/16,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-15.6,-18.2,80,100302,0,0,203,0,0,0,999999,999999,999999,999999,343,2.4,5,5,777.7,77777,9,'999999999,0,0.0160,17,88,999.000,0.0,9.0
2021/2/16,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-15.7,-18.3,80,100333,0,0,206,0,0,0,999999,999999,999999,999999,350,2.5,6,5,777.7,77777,9,'999999999,0,0.0160,17,88,999.000,0.0,9.0
2021/2/16,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-15.4,-18.3,77,100340,96,1394,235,39,226,24,999999,999999,999999,999999,7,2.6,5,5,777.7,77777,9,'999999999,0,0.0160,17,88,0.200,0.0,9.0
2021/2/16,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-13.5,-17.9,68,100323,372,1394,225,204,505,69,999999,999999,999999,999999,28,2.7,4,5,777.7,77777,9,'999999999,0,0.0160,17,88,0.210,0.0,9.0
2021/2/16,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-11.5,-17.3,60,100292,617,1394,231,329,544,88,999999,999999,999999,999999,48,2.6,4,5,777.7,77777,9,'999999999,0,0.0230,17,88,0.230,0.0,9.0
2021/2/16,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-9.5,-16.5,54,100214,810,1394,256,415,235,279,999999,999999,999999,999999,73,2.7,9,5,777.7,77777,9,'999999999,0,0.0230,17,88,0.200,0.0,9.0
2021/2/16,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.7,-15.8,50,100125,937,1394,280,402,211,260,999999,999999,999999,999999,93,2.5,8,5,777.7,77777,9,'999999999,0,0.0470,17,88,0.220,0.0,9.0
2021/2/16,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.5,-15.1,48,100025,989,1394,285,360,151,252,999999,999999,999999,999999,105,2.6,9,5,777.7,77777,9,'999999999,0,0.0470,17,88,0.200,0.0,9.0
2021/2/16,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.9,-14.6,48,99889,963,1394,292,325,117,244,999999,999999,999999,999999,115,3.2,9,5,777.7,77777,9,'999999999,1,0.0550,17,88,0.200,0.0,9.0
2021/2/16,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.6,-14.2,49,99826,861,1394,293,243,114,172,999999,999999,999999,999999,129,3.5,9,5,777.7,77777,9,'999999999,1,0.0620,17,88,0.190,0.0,9.0
2021/2/16,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.8,-13.6,52,99768,690,1394,298,162,73,126,999999,999999,999999,999999,129,3.9,9,5,777.7,77777,9,'999999999,1,0.0860,17,88,0.190,0.0,9.0
2021/2/16,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.1,-12.8,58,99726,461,1394,295,79,74,54,999999,999999,999999,999999,126,4.4,9,5,777.7,77777,9,'999999999,1,0.1250,17,88,0.170,0.1,9.0
2021/2/16,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.7,-12.0,66,99690,193,1394,277,29,6,28,999999,999999,999999,999999,125,4.7,10,5,777.7,77777,9,'999999999,1,0.1560,17,88,0.190,0.1,9.0
2021/2/16,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.2,-11.4,72,99735,0,0,276,0,0,0,999999,999999,999999,999999,129,4.3,10,5,777.7,77777,9,'999999999,1,0.2110,17,88,999.000,0.1,9.0
2021/2/16,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.4,-10.9,77,99813,0,0,273,0,0,0,999999,999999,999999,999999,131,3.7,9,5,777.7,77777,9,'999999999,1,0.2660,17,88,999.000,0.1,9.0
2021/2/16,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.6,-10.8,79,99832,0,0,275,0,0,0,999999,999999,999999,999999,124,3.6,9,5,777.7,77777,9,'999999999,1,0.3280,17,88,999.000,0.0,9.0
2021/2/16,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.7,-10.6,82,99853,0,0,260,0,0,0,999999,999999,999999,999999,122,3.3,9,5,777.7,77777,9,'999999999,1,0.3910,17,88,999.000,0.0,9.0
2021/2/16,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.6,-10.2,83,99833,0,0,264,0,0,0,999999,999999,999999,999999,118,3.3,9,5,777.7,77777,9,'999999999,1,0.4610,17,88,999.000,0.0,9.0
2021/2/16,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.3,-9.8,85,99795,0,0,265,0,0,0,999999,999999,999999,999999,117,3.5,10,5,777.7,77777,9,'999999999,1,0.7500,17,88,999.000,0.0,9.0
2021/2/17,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.2,-9.4,87,99779,0,0,266,0,0,0,999999,999999,999999,999999,120,3.3,10,5,777.7,77777,9,'999999999,1,0.8750,17,88,999.000,0.0,9.0
2021/2/17,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-7.0,-8.9,89,99773,0,0,265,0,0,0,999999,999999,999999,999999,116,3.0,10,5,777.7,77777,9,'999999999,1,0.8440,17,88,999.000,0.0,9.0
2021/2/17,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.7,-8.5,90,99697,0,0,266,0,0,0,999999,999999,999999,999999,111,3.1,10,5,777.7,77777,9,'999999999,1,0.7660,17,88,999.000,0.1,9.0
2021/2/17,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.4,-8.0,91,99688,0,0,268,0,0,0,999999,999999,999999,999999,112,2.8,10,5,777.7,77777,9,'999999999,1,0.7110,17,88,999.000,0.1,9.0
2021/2/17,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.2,-7.6,92,99667,0,0,268,0,0,0,999999,999999,999999,999999,100,2.7,10,5,777.7,77777,9,'999999999,1,0.6880,17,88,999.000,0.1,9.0
2021/2/17,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.0,-7.4,93,99663,0,0,271,0,0,0,999999,999999,999999,999999,85,2.8,10,5,777.7,77777,9,'999999999,1,0.7110,17,88,999.000,0.0,9.0
2021/2/17,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.0,-7.2,94,99676,0,0,270,0,0,0,999999,999999,999999,999999,76,2.9,10,5,777.7,77777,9,'999999999,1,0.6720,17,88,999.000,0.0,9.0
2021/2/17,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.7,-7.1,93,99702,100,1394,281,15,35,12,999999,999999,999999,999999,72,3.2,9,5,777.7,77777,9,'999999999,1,0.6720,17,88,0.140,0.0,9.0
2021/2/17,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.7,-6.8,87,99749,377,1394,295,22,23,16,999999,999999,999999,999999,73,3.5,10,5,777.7,77777,9,'999999999,1,0.6330,17,88,0.140,0.0,9.0
2021/2/17,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.7,-6.5,82,99788,623,1394,303,73,39,56,999999,999999,999999,999999,68,3.2,9,5,777.7,77777,9,'999999999,1,0.5550,17,88,0.170,0.0,9.0
2021/2/17,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.8,-6.3,78,99791,816,1394,307,99,37,77,999999,999999,999999,999999,56,3.0,10,5,777.7,77777,9,'999999999,1,0.5390,17,88,0.170,0.0,9.0
2021/2/17,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.1,-6.2,74,99753,942,1394,304,96,44,67,999999,999999,999999,999999,41,3.2,9,5,777.7,77777,9,'999999999,1,0.4920,17,88,0.180,0.0,9.0
2021/2/17,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-1.4,-6.0,70,99670,995,1394,310,164,74,112,999999,999999,999999,999999,29,3.7,9,5,777.7,77777,9,'999999999,1,0.4610,17,88,0.190,0.0,9.0
2021/2/17,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.7,-5.8,68,99587,969,1394,313,129,43,100,999999,999999,999999,999999,23,4.2,10,5,777.7,77777,9,'999999999,1,0.4920,17,88,0.180,0.0,9.0
2021/2/17,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.3,-5.6,66,99547,866,1394,316,62,27,45,999999,999999,999999,999999,19,4.6,10,5,777.7,77777,9,'999999999,1,0.5000,17,88,0.160,0.0,9.0
2021/2/17,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.3,-5.5,67,99578,695,1394,314,43,28,29,999999,999999,999999,999999,18,4.6,9,5,777.7,77777,9,'999999999,1,0.4920,17,88,0.150,0.0,9.0
2021/2/17,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-0.8,-5.6,69,99675,465,1394,304,31,37,19,999999,999999,999999,999999,19,4.6,9,5,777.7,77777,9,'999999999,1,0.4530,17,88,0.140,0.0,9.0
2021/2/17,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-1.7,-5.7,74,99786,198,1394,304,32,43,26,999999,999999,999999,999999,18,4.3,9,5,777.7,77777,9,'999999999,1,0.4220,17,88,0.200,0.0,9.0
2021/2/17,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-2.8,-5.8,80,99902,0,0,291,0,0,0,999999,999999,999999,999999,13,3.5,10,5,777.7,77777,9,'999999999,0,0.3830,17,88,999.000,0.0,9.0
2021/2/17,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.1,-5.9,82,100015,0,0,304,0,0,0,999999,999999,999999,999999,5,3.8,10,5,777.7,77777,9,'999999999,0,0.3590,17,88,999.000,0.0,9.0
2021/2/17,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.3,-6.1,83,100082,0,0,299,0,0,0,999999,999999,999999,999999,2,4.5,10,5,777.7,77777,9,'999999999,0,0.3440,17,88,999.000,0.0,9.0
2021/2/17,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.6,-6.2,83,100108,0,0,299,0,0,0,999999,999999,999999,999999,0,4.9,10,5,777.7,77777,9,'999999999,0,0.3360,17,88,999.000,0.0,9.0
2021/2/17,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-3.9,-6.3,85,100113,0,0,296,0,0,0,999999,999999,999999,999999,358,4.9,10,5,777.7,77777,9,'999999999,0,0.3200,17,88,999.000,0.0,9.0
2021/2/17,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.4,-6.5,87,100094,0,0,301,0,0,0,999999,999999,999999,999999,359,5.1,9,5,777.7,77777,9,'999999999,0,0.3200,17,88,999.000,0.0,9.0
2021/2/18,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-4.9,-6.7,90,100069,0,0,268,0,0,0,999999,999999,999999,999999,3,5.6,9,5,777.7,77777,9,'999999999,0,0.2970,17,88,999.000,0.0,9.0
2021/2/18,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.3,-6.9,91,100100,0,0,266,0,0,0,999999,999999,999999,999999,5,5.7,10,5,777.7,77777,9,'999999999,0,0.2270,17,88,999.000,0.0,9.0
2021/2/18,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.5,-7.2,90,100189,0,0,269,0,0,0,999999,999999,999999,999999,7,5.3,9,5,777.7,77777,9,'999999999,0,0.1950,17,88,999.000,0.0,9.0
2021/2/18,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.6,-7.5,89,100272,0,0,270,0,0,0,999999,999999,999999,999999,7,5.0,9,5,777.7,77777,9,'999999999,0,0.1800,17,88,999.000,0.0,9.0
2021/2/18,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-5.7,-7.8,87,100302,0,0,265,0,0,0,999999,999999,999999,999999,5,5.1,10,5,777.7,77777,9,'999999999,0,0.1640,17,88,999.000,0.0,9.0
2021/2/18,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.0,-8.2,86,100350,0,0,266,0,0,0,999999,999999,999999,999999,359,5.2,9,5,777.7,77777,9,'999999999,0,0.1560,17,88,999.000,0.0,9.0
2021/2/18,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9*9?9?9*9*9,-6.0,-8.5,84,100493,0,0,270,0,0,0,999999,999999,999999,999999,346,4.9,10,5,777.7,77777,9,'999999999,0,0.1480,17,88,999.000,0.0,9.0
