Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2015/06/09,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.08,24.62,76.94,99786.0,226.65,1321.41,432.88,76.79,55.96,67.19,999999,999999,999999,999999,104.88,1.67,8.18,99,9999,99999,9,999999999,5.99,0.367,0.0,99,0.22,0.0,9
2015/06/09,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.8,24.68,74.19,99844.0,503.15,1321.48,438.88,235.5,194.25,161.54,999999,999999,999999,999999,116.41,2.63,7.22,99,9999,99999,9,999999999,5.95,0.336,0.0,99,0.21,0.0,9
2015/06/09,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.38,24.83,72.38,99892.0,769.1,1321.44,444.38,434.58,293.25,263.9,999999,999999,999999,999999,125.06,3.46,8.0,99,9999,99999,9,999999999,5.91,0.328,0.0,99,0.2,0.0,9
2015/06/09,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.92,24.8,70.06,99907.0,997.17,1321.44,445.65,616.98,502.29,237.94,999999,999999,999999,999999,130.26,3.81,4.41,99,9999,99999,9,999999999,5.88,0.32,0.0,99,0.19,0.0,9
2015/06/09,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.54,24.5,66.38,99887.0,1171.85,1321.47,448.65,795.62,562.09,297.16,999999,999999,999999,999999,134.92,3.86,4.06,99,9999,99999,9,999999999,5.83,0.305,0.0,99,0.18,0.0,9
2015/06/09,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.16,24.17,62.94,99839.0,1281.17,1321.44,442.25,849.84,648.53,221.06,999999,999999,999999,999999,141.74,3.81,3.25,99,9999,99999,9,999999999,5.81,0.289,0.0,99,0.17,0.0,9
2015/06/09,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.82,23.87,59.56,99770.0,1317.77,1321.46,446.7,929.09,725.3,205.81,999999,999999,999999,999999,152.2,3.72,2.22,99,9999,99999,9,999999999,5.72,0.195,0.0,99,0.17,0.0,9
2015/06/09,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.33,23.56,56.94,99693.0,1279.1,1321.44,447.58,888.86,664.88,245.29,999999,999999,999999,999999,162.92,3.86,4.02,99,9999,99999,9,999999999,5.65,0.195,0.0,99,0.16,0.0,9
2015/06/09,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.66,23.37,55.25,99627.0,1167.85,1321.46,444.5,787.41,549.0,302.22,999999,999999,999999,999999,170.75,4.18,5.29,99,9999,99999,9,999999999,5.59,0.203,0.0,99,0.18,0.0,9
2015/06/09,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.58,23.3,55.31,99583.0,991.55,1321.44,442.2,665.44,592.38,220.94,999999,999999,999999,999999,177.65,4.57,3.53,99,9999,99999,9,999999999,5.54,0.219,0.0,99,0.19,0.0,9
2015/06/09,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.13,23.43,57.19,99565.0,762.27,1321.46,437.12,502.56,614.2,148.26,999999,999999,999999,999999,182.68,5.18,2.78,99,9999,99999,9,999999999,5.48,0.227,0.0,99,0.2,0.0,9
2015/06/09,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.35,23.76,60.94,99590.0,495.6,1321.44,430.83,294.58,499.48,107.24,999999,999999,999999,999999,185.48,5.97,0.49,99,9999,99999,9,999999999,5.47,0.234,0.0,99,0.23,0.0,9
2015/06/09,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.3,24.26,66.5,99649.0,217.17,1321.38,431.05,93.13,208.41,58.88,999999,999999,999999,999999,186.24,6.68,0.77,99,9999,99999,9,999999999,5.42,0.25,0.0,99,0.26,0.0,9
2015/06/09,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.38,24.72,71.81,99721.0,0.0,0.0,430.4,0.0,0.0,0.0,999999,999999,999999,999999,185.68,7.02,1.34,99,9999,99999,9,999999999,5.42,0.266,0.0,99,999.0,0.0,9
2015/06/09,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.82,24.89,74.94,99785.0,0.0,0.0,426.95,0.0,0.0,0.0,999999,999999,999999,999999,181.91,7.04,0.71,99,9999,99999,9,999999999,5.42,0.281,0.0,99,999.0,0.0,9
2015/06/09,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.48,24.84,76.19,99834.0,0.0,0.0,422.35,0.0,0.0,0.0,999999,999999,999999,999999,178.24,6.86,0.08,99,9999,99999,9,999999999,5.32,0.328,0.0,99,999.0,0.0,9
2015/06/09,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.22,24.81,77.19,99856.0,0.0,0.0,419.73,0.0,0.0,0.0,999999,999999,999999,999999,177.21,6.58,0.37,99,9999,99999,9,999999999,5.12,0.336,0.0,99,999.0,0.0,9
2015/06/09,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.99,24.93,78.75,99834.0,0.0,0.0,423.4,0.0,0.0,0.0,999999,999999,999999,999999,178.83,6.12,0.27,99,9999,99999,9,999999999,5.36,0.352,0.0,99,999.0,0.0,9
2015/06/10,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.79,25.12,80.62,99774.0,0.0,0.0,420.58,0.0,0.0,0.0,999999,999999,999999,999999,179.6,5.64,0.17,99,9999,99999,9,999999999,5.3,0.344,0.0,99,999.0,0.0,9
2015/06/10,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.65,25.25,81.81,99705.0,0.0,0.0,421.02,0.0,0.0,0.0,999999,999999,999999,999999,179.83,5.28,0.51,99,9999,99999,9,999999999,5.26,0.328,0.0,99,999.0,0.0,9
2015/06/10,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.64,25.22,81.81,99669.0,0.0,0.0,421.33,0.0,0.0,0.0,999999,999999,999999,999999,181.89,4.98,1.11,99,9999,99999,9,999999999,5.2,0.305,0.0,99,999.0,0.0,9
2015/06/10,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.7,25.16,81.06,99651.0,0.0,0.0,423.17,0.0,0.0,0.0,999999,999999,999999,999999,185.12,4.64,3.83,99,9999,99999,9,999999999,5.13,0.289,0.0,99,999.0,0.0,9
2015/06/10,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.81,25.02,79.94,99663.0,0.0,0.0,426.02,0.0,0.0,0.0,999999,999999,999999,999999,188.13,4.25,3.99,99,9999,99999,9,999999999,5.08,0.281,0.0,99,999.0,0.0,9
2015/06/10,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.83,24.87,79.06,99682.0,0.0,0.0,421.95,0.0,0.0,0.0,999999,999999,999999,999999,190.33,3.66,1.98,99,9999,99999,9,999999999,5.02,0.273,0.0,99,999.0,0.01,9
2015/06/10,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.37,24.6,75.5,99734.0,226.38,1321.17,428.95,88.19,152.18,62.12,999999,999999,999999,999999,192.71,4.08,4.24,99,9999,99999,9,999999999,4.95,0.273,0.0,99,0.23,0.01,9
2015/06/10,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.27,24.17,69.81,99796.0,502.7,1321.23,432.2,264.34,340.71,134.71,999999,999999,999999,999999,196.66,4.47,4.39,99,9999,99999,9,999999999,4.88,0.281,0.0,99,0.22,0.0,9
2015/06/10,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.21,23.84,64.94,99838.0,768.55,1321.23,438.8,474.57,432.85,222.79,999999,999999,999999,999999,199.58,4.45,4.63,99,9999,99999,9,999999999,4.83,0.32,0.0,99,0.2,0.0,9
2015/06/10,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.07,23.54,60.81,99843.0,996.6,1321.23,440.73,670.3,573.52,237.7,999999,999999,999999,999999,204.51,4.39,2.79,99,9999,99999,9,999999999,4.77,0.367,0.0,99,0.19,0.0,9
2015/06/10,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.71,23.26,57.69,99825.0,1171.3,1321.22,443.0,801.73,675.45,202.91,999999,999999,999999,999999,210.06,4.35,1.57,99,9999,99999,9,999999999,4.71,0.391,0.0,99,0.18,0.01,9
2015/06/10,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.3,23.01,55.0,99773.0,1280.8,1321.23,436.02,908.91,722.28,208.74,999999,999999,999999,999999,213.63,4.23,1.46,99,9999,99999,9,999999999,4.69,0.297,0.0,99,0.17,0.0,9
2015/06/10,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.8,22.76,52.69,99701.0,1317.6,1321.23,448.83,934.52,714.04,222.44,999999,999999,999999,999999,215.45,4.23,1.7,99,9999,99999,9,999999999,4.59,0.289,0.0,99,0.17,0.0,9
2015/06/10,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.08,22.51,51.19,99628.0,1279.2,1321.22,447.25,907.09,716.33,213.54,999999,999999,999999,999999,215.63,4.61,1.96,99,9999,99999,9,999999999,4.54,0.312,0.0,99,0.17,0.0,9
2015/06/10,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.03,22.4,51.06,99573.0,1168.25,1321.22,448.05,824.48,684.18,219.52,999999,999999,999999,999999,215.03,5.46,1.87,99,9999,99999,9,999999999,4.48,0.305,0.0,99,0.18,0.0,9
2015/06/10,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.58,22.51,52.69,99553.0,992.3,1321.22,438.52,697.87,712.57,162.7,999999,999999,999999,999999,214.6,6.25,0.53,99,9999,99999,9,999999999,4.44,0.297,0.0,99,0.19,0.0,9
2015/06/10,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.79,22.8,56.0,99560.0,763.35,1321.23,433.6,510.18,624.71,149.26,999999,999999,999999,999999,214.0,6.72,0.57,99,9999,99999,9,999999999,4.38,0.289,0.0,99,0.2,0.0,9
2015/06/10,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.84,23.12,60.19,99582.0,496.98,1321.22,431.42,296.98,522.7,100.38,999999,999999,999999,999999,212.63,6.88,0.42,99,9999,99999,9,999999999,4.85,0.281,0.0,99,0.11,0.0,9
2015/06/10,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.9,23.44,64.69,99614.0,219.2,1321.19,423.2,95.09,201.65,61.62,999999,999999,999999,999999,211.23,6.87,0.36,99,9999,99999,9,999999999,4.38,0.281,0.0,99,0.26,0.0,9
2015/06/10,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.17,23.74,68.62,99668.0,0.0,0.0,421.2,0.0,0.0,0.0,999999,999999,999999,999999,210.53,6.68,0.7,99,9999,99999,9,999999999,4.44,0.281,0.0,99,999.0,0.0,9
2015/06/10,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.89,23.95,70.56,99724.0,0.0,0.0,420.5,0.0,0.0,0.0,999999,999999,999999,999999,210.07,6.35,0.84,99,9999,99999,9,999999999,4.49,0.281,0.0,99,999.0,0.0,9
2015/06/10,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.74,24.08,71.69,99769.0,0.0,0.0,420.62,0.0,0.0,0.0,999999,999999,999999,999999,211.28,5.82,0.97,99,9999,99999,9,999999999,4.54,0.289,0.0,99,999.0,0.0,9
2015/06/10,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.6,24.16,72.56,99792.0,0.0,0.0,420.77,0.0,0.0,0.0,999999,999999,999999,999999,215.15,5.2,1.11,99,9999,99999,9,999999999,4.58,0.289,0.0,99,999.0,0.0,9
2015/06/10,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.42,24.23,73.69,99785.0,0.0,0.0,421.4,0.0,0.0,0.0,999999,999999,999999,999999,220.49,4.63,1.23,99,9999,99999,9,999999999,4.63,0.297,0.0,99,999.0,0.0,9
2015/06/11,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.22,24.37,75.06,99750.0,0.0,0.0,420.8,0.0,0.0,0.0,999999,999999,999999,999999,224.92,4.14,0.34,99,9999,99999,9,999999999,4.73,0.32,0.0,99,999.0,0.0,9
2015/06/11,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.01,24.51,76.69,99696.0,0.0,0.0,421.35,0.0,0.0,0.0,999999,999999,999999,999999,226.51,3.78,1.13,99,9999,99999,9,999999999,4.55,0.398,0.0,99,999.0,0.0,9
2015/06/11,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.81,24.66,78.25,99658.0,0.0,0.0,423.67,0.0,0.0,0.0,999999,999999,999999,999999,226.78,3.74,1.91,99,9999,99999,9,999999999,4.52,0.328,0.0,99,999.0,0.0,9
2015/06/11,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.68,24.8,79.56,99647.0,0.0,0.0,420.2,0.0,0.0,0.0,999999,999999,999999,999999,228.0,3.9,1.0,99,9999,99999,9,999999999,4.48,0.312,0.0,99,999.0,0.0,9
2015/06/11,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.61,24.95,80.62,99672.0,0.0,0.0,420.25,0.0,0.0,0.0,999999,999999,999999,999999,229.92,4.19,0.08,99,9999,99999,9,999999999,4.59,0.289,0.0,99,999.0,0.0,9
2015/06/11,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.62,25.09,81.25,99741.0,0.0,0.0,424.0,0.0,0.0,0.0,999999,999999,999999,999999,232.18,4.64,0.17,99,9999,99999,9,999999999,4.68,0.273,0.0,99,999.0,0.0,9
2015/06/11,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.22,25.04,78.12,99834.0,226.02,1321.09,427.5,95.48,171.35,66.16,999999,999999,999999,999999,234.81,5.71,2.86,99,9999,99999,9,999999999,4.34,0.266,0.0,99,0.24,0.0,9
2015/06/11,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.1,24.82,73.38,99907.0,502.2,1321.02,428.7,288.11,407.7,133.12,999999,999999,999999,999999,237.48,6.03,2.56,99,9999,99999,9,999999999,4.3,0.258,0.0,99,0.22,0.0,9
2015/06/11,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.98,24.67,69.12,99937.0,767.98,1321.06,439.98,492.12,516.85,191.66,999999,999999,999999,999999,239.91,5.62,3.01,99,9999,99999,9,999999999,4.26,0.242,0.0,99,0.2,0.0,9
2015/06/11,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.95,24.39,64.38,99930.0,996.0,1321.04,440.98,691.17,642.51,206.75,999999,999999,999999,999999,241.06,5.05,2.25,99,9999,99999,9,999999999,4.21,0.242,0.0,99,0.19,0.0,9
2015/06/11,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.87,24.04,60.0,99903.0,1170.8,1321.05,446.3,840.06,700.25,219.44,999999,999999,999999,999999,238.72,4.8,2.35,99,9999,99999,9,999999999,4.14,0.242,0.0,99,0.18,0.0,9
2015/06/11,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.57,23.83,56.94,99853.0,1280.45,1321.06,435.7,926.7,794.08,157.03,999999,999999,999999,999999,234.15,5.0,0.42,99,9999,99999,9,999999999,4.13,0.242,0.0,99,0.17,0.0,9
2015/06/11,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.94,23.69,55.44,99802.0,1317.48,1321.06,451.3,928.47,691.49,238.85,999999,999999,999999,999999,230.44,5.48,1.94,99,9999,99999,9,999999999,4.06,0.328,0.0,99,0.17,0.0,9
2015/06/11,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.99,23.71,55.31,99750.0,1279.35,1321.04,448.92,914.7,731.64,206.15,999999,999999,999999,999999,228.2,5.93,1.14,99,9999,99999,9,999999999,4.05,0.32,0.0,99,0.17,0.0,9
2015/06/11,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.75,23.74,56.25,99712.0,1168.7,1321.03,447.23,840.19,701.74,219.37,999999,999999,999999,999999,225.97,6.2,2.18,99,9999,99999,9,999999999,4.06,0.305,0.0,99,0.18,0.0,9
2015/06/11,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.33,23.8,57.75,99684.0,993.08,1321.05,444.38,692.27,663.23,193.7,999999,999999,999999,999999,223.64,6.26,1.7,99,9999,99999,9,999999999,4.06,0.297,0.0,99,0.19,0.0,9
2015/06/11,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.8,23.86,59.75,99662.0,764.42,1321.05,440.12,506.56,573.95,174.44,999999,999999,999999,999999,222.04,6.21,2.19,99,9999,99999,9,999999999,4.07,0.281,0.0,99,0.2,0.0,9
2015/06/11,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.03,24.04,63.0,99672.0,498.33,1321.03,429.0,294.07,461.94,119.81,999999,999999,999999,999999,221.58,6.11,0.77,99,9999,99999,9,999999999,4.15,0.273,0.0,99,0.23,0.0,9
2015/06/11,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,31.06,24.44,68.19,99701.0,221.2,1321.12,434.05,99.71,245.7,58.58,999999,999999,999999,999999,221.45,5.89,0.08,99,9999,99999,9,999999999,4.59,0.273,0.0,99,0.21,0.0,9
2015/06/11,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.13,25.05,74.44,99748.0,0.0,0.0,425.9,0.0,0.0,0.0,999999,999999,999999,999999,220.75,5.52,0.59,99,9999,99999,9,999999999,4.17,0.273,0.0,99,999.0,0.0,9
2015/06/11,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.62,25.49,78.56,99784.0,0.0,0.0,423.17,0.0,0.0,0.0,999999,999999,999999,999999,219.44,5.13,0.08,99,9999,99999,9,999999999,4.27,0.273,0.0,99,999.0,0.0,9
2015/06/11,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.33,25.71,80.88,99825.0,0.0,0.0,422.8,0.0,0.0,0.0,999999,999999,999999,999999,219.07,4.81,0.17,99,9999,99999,9,999999999,4.3,0.289,0.0,99,999.0,0.0,9
2015/06/11,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.13,25.8,82.19,99844.0,0.0,0.0,423.85,0.0,0.0,0.0,999999,999999,999999,999999,220.41,4.56,0.6,99,9999,99999,9,999999999,4.33,0.305,0.0,99,999.0,0.0,9
2015/06/11,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.94,25.82,83.19,99814.0,0.0,0.0,422.6,0.0,0.0,0.0,999999,999999,999999,999999,223.61,4.33,0.34,99,9999,99999,9,999999999,4.38,0.312,0.0,99,999.0,0.0,9
2015/06/12,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.78,25.7,83.44,99760.0,0.0,0.0,422.62,0.0,0.0,0.0,999999,999999,999999,999999,228.43,4.16,0.59,99,9999,99999,9,999999999,4.38,0.328,0.0,99,999.0,0.0,9
2015/06/12,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.58,25.64,84.06,99700.0,0.0,0.0,422.33,0.0,0.0,0.0,999999,999999,999999,999999,232.57,3.86,0.96,99,9999,99999,9,999999999,4.38,0.336,0.0,99,999.0,0.0,9
2015/06/12,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.45,25.63,84.69,99667.0,0.0,0.0,421.75,0.0,0.0,0.0,999999,999999,999999,999999,235.98,3.8,1.32,99,9999,99999,9,999999999,4.38,0.352,0.0,99,999.0,0.0,9
2015/06/12,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.4,25.62,84.81,99659.0,0.0,0.0,418.88,0.0,0.0,0.0,999999,999999,999999,999999,239.14,3.78,0.08,99,9999,99999,9,999999999,4.42,0.359,0.0,99,999.0,0.0,9
2015/06/12,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.37,25.61,84.88,99679.0,0.0,0.0,419.38,0.0,0.0,0.0,999999,999999,999999,999999,240.74,3.64,0.67,99,9999,99999,9,999999999,4.37,0.367,0.0,99,999.0,0.0,9
2015/06/12,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.33,25.59,85.06,99715.0,0.0,0.0,424.0,0.0,0.0,0.0,999999,999999,999999,999999,240.7,3.51,1.89,99,9999,99999,9,999999999,4.37,0.359,0.0,99,999.0,0.0,9
2015/06/12,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.83,25.53,82.38,99765.0,225.55,1320.83,430.05,88.79,128.16,66.9,999999,999999,999999,999999,240.27,4.11,3.19,99,9999,99999,9,999999999,4.37,0.328,0.0,99,0.24,0.0,9
2015/06/12,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,29.75,25.33,77.25,99809.0,501.62,1320.78,436.88,268.52,302.14,153.77,999999,999999,999999,999999,238.65,4.4,4.28,99,9999,99999,9,999999999,4.33,0.328,0.0,99,0.22,0.0,9
2015/06/12,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,30.9,25.02,71.0,99836.0,767.3,1320.8,444.35,473.89,446.8,214.32,999999,999999,999999,999999,237.48,4.58,3.51,99,9999,99999,9,999999999,4.31,0.328,0.0,99,0.2,0.0,9
2015/06/12,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,32.16,24.37,63.69,99845.0,995.33,1320.79,446.58,671.59,586.05,229.95,999999,999999,999999,999999,237.53,4.79,2.31,99,9999,99999,9,999999999,4.3,0.336,0.0,99,0.19,0.0,9
2015/06/12,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.12,23.99,59.12,99827.0,1170.2,1320.79,453.67,822.9,623.91,270.12,999999,999999,999999,999999,237.97,4.95,3.42,99,9999,99999,9,999999999,4.3,0.352,0.0,99,0.18,0.0,9
2015/06/12,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,33.83,23.8,56.19,99782.0,1280.0,1320.79,447.85,881.46,601.95,298.11,999999,999999,999999,999999,238.11,5.12,3.24,99,9999,99999,9,999999999,4.38,0.367,0.0,99,0.16,0.0,9
2015/06/12,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,34.24,23.69,54.62,99724.0,1317.25,1320.79,459.45,882.84,577.75,306.64,999999,999999,999999,999999,237.26,5.36,2.45,99,9999,99999,9,999999999,4.32,0.539,0.0,99,0.17,0.0,9
