Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING_UNIT1:Zone Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Air Temperature [C](Hourly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/06  01:00:00,7.258333333333333,22.22240635100962,9.007028737173693,11793899.851737324,2519341.8750856025,2519341.8750856025,2519341.8750856025,9084314.075581685,0.0 
 02/06  02:00:00,6.45,22.22240301129658,8.495214530644235,12721506.57214079,2300485.626558334,2300485.626558334,2300485.626558334,10230777.044512419,0.0 
 02/06  03:00:00,5.5,22.22240267544636,7.863102249821231,15103669.790608522,2226600.0926204654,2226600.0926204654,2226600.0926204654,11038336.270294305,1648489.5266237112 
 02/06  04:00:00,6.050000000000001,22.22239789074403,7.838566492980387,13925221.82177712,2171740.4070940726,2171740.4070940726,2171740.4070940726,11563237.513613008,0.0 
 02/06  05:00:00,6.8,22.222391211417868,8.266989301590472,14064793.459062263,2335718.210080423,2335718.210080423,2335718.210080423,11534547.07765529,0.0 
 02/06  06:00:00,6.8,22.222395840968137,8.315837034774669,15217126.964238714,2902111.397117286,2902111.397117286,2902111.397117286,11003914.2655353,1109611.1910927398 
 02/06  07:00:00,6.8,22.22239480673423,8.63680728092266,16332922.043322502,3490045.529346395,3490045.529346395,3490045.529346395,10396334.735562053,2431546.832516251 
 02/06  08:00:00,7.091666666666666,22.222412511024743,8.706275111304272,15040724.052509595,3872409.4070758065,3872409.4070758065,3872409.4070758065,9309454.911031127,1845471.3898510523 
 02/06  09:00:00,7.3,22.222417681934758,9.241710255705962,13810233.149996217,3436548.288166884,3436548.288166884,3436548.288166884,8509269.33762205,1858524.652604579 
 02/06  10:00:00,7.3,22.222398468294372,9.924983118866555,13602491.636618625,3287629.4627914913,3287629.4627914913,3287629.4627914913,8464180.784004753,1846664.8864568972 
