Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/11  22:00:00,24986066.598354027,5275040.848512863,5275040.848512863,5275040.848512863,17733126.623666316,1766233.8738222353 
 02/11  23:00:00,25607942.72390376,4175767.1653783405,4175767.1653783405,4175767.1653783405,19498547.496986028,1732405.7179370322 
 02/11  24:00:00,24918243.363154434,3228431.3064444675,3228431.3064444675,3228431.3064444675,21496354.952947542,0.0 
 02/12  01:00:00,25155273.813194074,2498479.0097388276,2498479.0097388276,2498479.0097388276,22466550.902385205,0.0 
 02/12  02:00:00,26795308.330998927,2287908.203727021,2287908.203727021,2287908.203727021,22664121.418042954,1653034.8081589143 
 02/12  03:00:00,26067749.98462799,2218387.455766968,2218387.455766968,2218387.455766968,23659118.62779098,0.0 
 02/12  04:00:00,26134183.285883993,2167160.80380385,2167160.80380385,2167160.80380385,23776778.581010103,0.0 
 02/12  05:00:00,26840251.31863279,2326991.86639299,2326991.86639299,2326991.86639299,24318731.28091324,0.0 
 02/12  06:00:00,29535237.039224863,2888368.680950925,2888368.680950925,2888368.680950925,24740797.01705756,1704581.2307229887 
 02/12  07:00:00,28609949.935608387,3455726.295687276,3455726.295687276,3455726.295687276,23342767.892077323,1796460.801945987 
 02/12  08:00:00,27970109.51547323,3804342.957438114,3804342.957438114,3804342.957438114,22316279.073169038,1836099.1403144686 
 02/12  09:00:00,27811189.69578617,3331560.1762823085,3331560.1762823085,3331560.1762823085,22628915.71320574,1844822.9346954199 
 02/12  10:00:00,26120376.064823948,3145052.4172653225,3145052.4172653225,3145052.4172653225,21140865.474380095,1830441.66981305 
 02/12  11:00:00,21988042.361640535,3201316.809840188,3201316.809840188,3201316.809840188,16978272.289335772,1804436.7590990951 
 02/12  12:00:00,20282921.356336646,3245056.7517732778,3245056.7517732778,3245056.7517732778,15255438.661641546,1778409.4395563398 
 02/12  13:00:00,18846502.73568608,3197289.398662933,3197289.398662933,3197289.398662933,13886724.479009783,1758472.354647883 
 02/12  14:00:00,16957760.80752096,3143544.016284607,3143544.016284607,3143544.016284607,12064551.47054283,1745648.8173280426 
 02/12  15:00:00,15658341.303495705,3152610.4832543777,3152610.4832543777,3152610.4832543777,10767332.447169933,1734381.8697059094 
 02/12  16:00:00,13256711.32215847,3436226.8211706067,3436226.8211706067,3436226.8211706067,9813522.561821029,0.0 
 02/12  17:00:00,14805863.250852404,4368891.063756271,4368891.063756271,4368891.063756271,8677794.411263779,1744182.8299345523 
 02/12  18:00:00,15333778.056414457,5514884.4344747625,5514884.4344747625,5514884.4344747625,8029906.055793223,1768101.7486459645 
 02/12  19:00:00,16922408.097946152,5936377.747743254,5936377.747743254,5936377.747743254,8974778.257455453,1795034.8032472846 
 02/12  20:00:00,17405318.059333708,5860851.394397255,5860851.394397255,5860851.394397255,9524159.939577632,1801046.6302787508 
 02/12  21:00:00,18528936.963962108,5788324.826793473,5788324.826793473,5788324.826793473,10735081.391317913,1786270.6507706502 
 02/12  22:00:00,19332167.544504486,5275040.848512863,5275040.848512863,5275040.848512863,12079045.295726089,1766416.1479129232 
 02/12  23:00:00,19969697.71166757,4175767.1653783405,4175767.1653783405,4175767.1653783405,13966458.40046505,1626249.8022218223 
 02/12  24:00:00,18952528.10803149,3228431.3064444675,3228431.3064444675,3228431.3064444675,15426718.437639441,103921.26018515485 
 02/13  01:00:00,18933352.464283075,2519341.8750856025,2519341.8750856025,2519341.8750856025,16223766.688127436,0.0 
 02/13  02:00:00,19581397.56067898,2300485.626558334,2300485.626558334,2300485.626558334,17090668.033050608,0.0 
 02/13  03:00:00,21890049.441195488,2226600.0926204654,2226600.0926204654,2226600.0926204654,17824761.023330633,1648444.424174351 
 02/13  04:00:00,20183837.89924494,2171740.4070940726,2171740.4070940726,2171740.4070940726,17821853.59108083,0.0 
 02/13  05:00:00,20769191.77459229,2335718.210080423,2335718.210080423,2335718.210080423,18238945.393185314,0.0 
 02/13  06:00:00,23898656.97243301,2902111.397117286,2902111.397117286,2902111.397117286,19171829.325224362,1623226.1395979726 
 02/13  07:00:00,23871969.695665512,3490045.529346395,3490045.529346395,3490045.529346395,18478853.023176424,1888076.1972448924 
 02/13  08:00:00,22609327.812036745,3872409.4070758065,3872409.4070758065,3872409.4070758065,16879144.055231635,1844386.0051776958 
 02/13  09:00:00,20749160.640464094,3436548.288166884,3436548.288166884,3436548.288166884,15448990.022797063,1857731.4578974373 
 02/13  10:00:00,19369870.018141944,3287629.4627914913,3287629.4627914913,3287629.4627914913,14232419.418693414,1845804.6332915584 
 02/13  11:00:00,19187324.494565845,3359522.254572048,3359522.254572048,3359522.254572048,12186362.03447317,3637423.702155146 
 02/13  12:00:00,15353266.146742139,3405817.7973429887,3405817.7973429887,3405817.7973429887,10152720.830996422,1790711.015037247 
 02/13  13:00:00,11859705.760836873,3343416.5845005065,3343416.5845005065,3343416.5845005065,8512272.672970887,0.0 
 02/13  14:00:00,11794098.259283712,3277253.218523652,3277253.218523652,3277253.218523652,6757803.78173041,1755024.7556641682 
 02/13  15:00:00,10209199.247024776,3272159.2094632606,3272159.2094632606,3272159.2094632606,5190343.876944941,1742679.6572510947 
 02/13  16:00:00,7803495.904670715,3549357.552769049,3549357.552769049,3549357.552769049,2510349.672282613,1736826.7404522174 
 02/13  17:00:00,7663662.747801732,4479188.816479392,4479188.816479392,4479188.816479392,1779942.4359458876,1389536.54947865 
 02/13  18:00:00,7983963.560684514,5624286.233621349,5624286.233621349,5624286.233621349,1971384.4483181348,367407.06124452234 
 02/13  19:00:00,13118539.293566477,6045788.3062472865,6045788.3062472865,6045788.3062472865,3989940.215748695,2866593.4820703343 
 02/13  20:00:00,13928759.67753033,5971945.160957614,5971945.160957614,5971945.160957614,5183200.159330059,2554354.262162589 
 02/13  21:00:00,13460546.449214485,5899533.255808762,5899533.255808762,5899533.255808762,5546215.882810259,1795537.2155153928 
 02/13  22:00:00,14264589.35172089,5386254.039457358,5386254.039457358,5386254.039457358,6948360.182035936,1718309.8778749849 
 02/13  23:00:00,13277167.485831868,4262786.538241955,4262786.538241955,4262786.538241955,8758167.091225592,54991.51276196047 
 02/13  24:00:00,15235202.507972464,3276627.552965166,3276627.552965166,3276627.552965166,10064695.980557084,1700421.8706877897 
 02/14  01:00:00,14531788.792305125,2519341.8750856025,2519341.8750856025,2519341.8750856025,11822203.016149485,0.0 
 02/14  02:00:00,16796247.77689037,2300485.626558334,2300485.626558334,2300485.626558334,14305518.249261998,0.0 
 02/14  03:00:00,17141515.87008196,2226600.0926204654,2226600.0926204654,2226600.0926204654,14724671.87639146,0.0 
 02/14  04:00:00,17518131.97498484,2171740.4070940726,2171740.4070940726,2171740.4070940726,15156147.666820727,0.0 
 02/14  05:00:00,20333312.887580004,2335718.210080423,2335718.210080423,2335718.210080423,16141570.379894508,1661496.1262785178 
 02/14  06:00:00,19631895.40071022,2902111.397117286,2902111.397117286,2902111.397117286,16528293.893099546,0.0 
 02/14  07:00:00,21998789.670839626,3490045.529346395,3490045.529346395,3490045.529346395,16693594.448152611,1800154.7474428173 
 02/14  08:00:00,22928750.69749345,3872409.4070758065,3872409.4070758065,3872409.4070758065,15654110.28986807,3388842.6559979646 
 02/14  09:00:00,17341592.425303746,3436548.288166884,3436548.288166884,3436548.288166884,11739938.330827378,2159214.934706776 
 02/14  10:00:00,13439601.468498815,3287629.4627914913,3287629.4627914913,3287629.4627914913,8302624.955381093,1845330.5469607492 
 02/14  11:00:00,11016716.564461775,3359522.254572048,3359522.254572048,3359522.254572048,5834744.04389203,1818433.7626322147 
 02/14  12:00:00,8117062.286761706,3405817.7973429887,3405817.7973429887,3405817.7973429887,2916917.5329153338,1790310.4531378997 
 02/14  13:00:00,6057908.637793448,3343416.5845005065,3343416.5845005065,3343416.5845005065,941293.764612821,1769181.7853146382 
 02/14  14:00:00,5190540.510568048,3277253.218523652,3277253.218523652,3277253.218523652,154285.71428571438,1754985.0743931988 
 02/14  15:00:00,5172568.2044186685,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1742106.7773042119 
 02/14  16:00:00,3918661.009326176,3549357.552769049,3549357.552769049,3549357.552769049,362341.51739029057,0.0 
 02/14  17:00:00,7004748.663606728,4479188.816479392,4479188.816479392,4479188.816479392,759218.0373300273,1751346.8638995078 
 02/14  18:00:00,8067343.015396501,5624286.233621349,5624286.233621349,5624286.233621349,646890.8745879722,1775280.0896866708 
 02/14  19:00:00,8230908.698401365,6045788.3062472865,6045788.3062472865,6045788.3062472865,166067.0333322503,1802836.0693216696 
 02/14  20:00:00,8155517.954926202,5971945.160957614,5971945.160957614,5971945.160957614,154285.71428571438,1810026.984602806 
 02/14  21:00:00,8748769.699516732,5899533.255808762,5899533.255808762,5899533.255808762,834639.6936672512,1795336.6549606503 
 02/14  22:00:00,11082136.966019848,5386254.039457358,5386254.039457358,5386254.039457358,3710008.0786978137,1774209.5955120646 
 02/14  23:00:00,11909234.275785519,4262786.538241955,4262786.538241955,4262786.538241955,5707588.891671485,1737636.50226972 
 02/14  24:00:00,11374687.065563206,3276627.552965166,3276627.552965166,3276627.552965166,7904602.408835616,0.0 
 02/15  01:00:00,13506454.185831565,2498479.0097388276,2498479.0097388276,2498479.0097388276,9151218.463068798,1666512.8119539018 
 02/15  02:00:00,13011708.704309173,2287908.203727021,2287908.203727021,2287908.203727021,10533556.599512113,0.0 
 02/15  03:00:00,14446129.161083728,2218387.455766968,2218387.455766968,2218387.455766968,12037497.804246722,0.0 
 02/15  04:00:00,14786648.259440508,2167160.80380385,2167160.80380385,2167160.80380385,12429243.55456662,0.0 
 02/15  05:00:00,15487255.44729823,2326991.86639299,2326991.86639299,2326991.86639299,12965735.409578688,0.0 
 02/15  06:00:00,18054796.64584547,2888368.680950925,2888368.680950925,2888368.680950925,13260198.5818339,1704739.2725672573 
 02/15  07:00:00,18621162.004129738,3455726.295687276,3455726.295687276,3455726.295687276,13354505.922607481,1795934.8399371766 
 02/15  08:00:00,18312178.544837397,3804342.957438114,3804342.957438114,3804342.957438114,12659101.16523411,1835346.0776135642 
 02/15  09:00:00,14584809.773734488,3331560.1762823085,3331560.1762823085,3331560.1762823085,9403074.109624779,1844284.6162246957 
 02/15  10:00:00,13205723.874531705,3145052.4172653225,3145052.4172653225,3145052.4172653225,6396569.063106746,3660085.8907941533 
 02/15  11:00:00,8753077.632839527,3201316.809840188,3201316.809840188,3201316.809840188,3743558.710479004,1804185.6091548535 
 02/15  12:00:00,6155756.051525066,3245056.7517732778,3245056.7517732778,3245056.7517732778,1128488.592745602,1778194.203640703 
 02/15  13:00:00,3355591.616314129,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,0.0 
 02/15  14:00:00,5046968.688070771,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,1745122.454134968 
 02/15  15:00:00,5212933.928876829,3152610.4832543777,3152610.4832543777,3152610.4832543777,322857.6495094452,1733449.2927475243 
 02/15  16:00:00,5374935.593177664,3436226.8211706067,3436226.8211706067,3436226.8211706067,792766.3375287761,1138980.4953114453 
 02/15  17:00:00,5981776.125253182,4368891.063756271,4368891.063756271,4368891.063756271,1003503.9385127386,594386.1770863717 
 02/15  18:00:00,8006902.169605402,5514884.4344747625,5514884.4344747625,5514884.4344747625,703957.4358280747,1767174.481802058 
 02/15  19:00:00,8143378.657852018,5936377.747743254,5936377.747743254,5936377.747743254,197232.94183273846,1793550.678775869 
 02/15  20:00:00,8034231.2049290715,5860851.394397255,5860851.394397255,5860851.394397255,154285.71428571438,1799834.0011660322 
 02/15  21:00:00,7947345.222105575,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1785474.5859463173 
 02/15  22:00:00,8874707.942441205,5275040.848512863,5275040.848512863,5275040.848512863,1622260.895184076,1765740.9463916547 
 02/15  23:00:00,10062348.720579574,4175767.1653783405,4175767.1653783405,4175767.1653783405,3953487.017593932,1731872.1940049431 
 02/15  24:00:00,9318685.281459594,3228431.3064444675,3228431.3064444675,3228431.3064444675,5896796.871252703,0.0 
 02/16  01:00:00,9772571.353895102,2498479.0097388276,2498479.0097388276,2498479.0097388276,7083848.443086239,0.0 
 02/16  02:00:00,12074242.205605479,2287908.203727021,2287908.203727021,2287908.203727021,7942872.506665607,1653217.5941428135 
 02/16  03:00:00,11650430.578426538,2218387.455766968,2218387.455766968,2218387.455766968,9241799.221589534,0.0 
 02/16  04:00:00,12675294.930416191,2167160.80380385,2167160.80380385,2167160.80380385,10317890.225542303,0.0 
 02/16  05:00:00,13336812.436243694,2326991.86639299,2326991.86639299,2326991.86639299,10815292.39852415,0.0 
 02/16  06:00:00,16342247.69492639,2888368.680950925,2888368.680950925,2888368.680950925,11547990.113677204,1704398.7898048717 
 02/16  07:00:00,17649794.943932638,3455726.295687276,3455726.295687276,3455726.295687276,12383178.724205263,1795894.9781422988 
 02/16  08:00:00,17763256.007146165,3804342.957438114,3804342.957438114,3804342.957438114,12110380.405058125,1835144.3000983163 
 02/16  09:00:00,14537817.20543379,3331560.1762823085,3331560.1762823085,3331560.1762823085,9356260.797387544,1844105.3601612311 
 02/16  10:00:00,10263947.378155805,3145052.4172653225,3145052.4172653225,3145052.4172653225,5285085.690359953,1829792.7671650476 
 02/16  11:00:00,7208835.5149953235,3201316.809840188,3201316.809840188,3201316.809840188,2199723.5287990756,1803778.6729905773 
 02/16  12:00:00,5276771.1086810315,3245056.7517732778,3245056.7517732778,3245056.7517732778,249598.80406565208,1778099.0494766189 
 02/16  13:00:00,5113567.429704839,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1757975.8133907109 
 02/16  14:00:00,5149507.308368949,3143544.016284607,3143544.016284607,3143544.016284607,257304.8490968316,1744641.9396220294 
 02/16  15:00:00,5878383.736798339,3152610.4832543777,3152610.4832543777,3152610.4832543777,988357.8584385805,1733398.8917398984 
 02/16  16:00:00,4902494.888495674,3436226.8211706067,3436226.8211706067,3436226.8211706067,1459306.1281582313,0.0 
 02/16  17:00:00,7701958.38574419,4368891.063756271,4368891.063756271,4368891.063756271,1574944.1862643906,1743128.1898257271 
 02/16  18:00:00,8473696.404655889,5514884.4344747625,5514884.4344747625,5514884.4344747625,1171080.0511606354,1766846.1015199819 
 02/16  19:00:00,8465688.682203889,5936377.747743254,5936377.747743254,5936377.747743254,519661.40699453116,1793432.237965944 
 02/16  20:00:00,8043127.003460377,5860851.394397255,5860851.394397255,5860851.394397255,163311.73294338185,1799703.781039671 
 02/16  21:00:00,7947070.461025234,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1785199.8248659766 
 02/16  22:00:00,7406759.109303283,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1765767.2941520945 
 02/16  23:00:00,8123487.874223178,4175767.1653783405,4175767.1653783405,4175767.1653783405,2226564.5221601045,1519933.8430823763 
 02/16  24:00:00,7927003.437671488,3228431.3064444675,3228431.3064444675,3228431.3064444675,4297555.111720454,207559.91574414217 
 02/17  01:00:00,9007202.730693333,2498479.0097388276,2498479.0097388276,2498479.0097388276,6318479.819884468,0.0 
 02/17  02:00:00,10367789.557461921,2287908.203727021,2287908.203727021,2287908.203727021,7889637.452664863,0.0 
 02/17  03:00:00,12804536.80316914,2218387.455766968,2218387.455766968,2218387.455766968,8748059.692282874,1647845.754049261 
 02/17  04:00:00,11914377.100486765,2167160.80380385,2167160.80380385,2167160.80380385,9556972.395612877,0.0 
 02/17  05:00:00,12752526.104666969,2326991.86639299,2326991.86639299,2326991.86639299,10231006.066947425,0.0 
 02/17  06:00:00,13499200.346715475,2888368.680950925,2888368.680950925,2888368.680950925,10409341.555271162,0.0 
 02/17  07:00:00,17227588.04907755,3455726.295687276,3455726.295687276,3455726.295687276,11624191.501320168,2132675.3061723057 
 02/17  08:00:00,18357438.301320527,3804342.957438114,3804342.957438114,3804342.957438114,11213496.462096589,3326210.537234215 
 02/17  09:00:00,11828470.787652373,3331560.1762823085,3331560.1762823085,3331560.1762823085,6647332.686560937,1843687.0532064196 
 02/17  10:00:00,7899227.644163552,3145052.4172653225,3145052.4172653225,3145052.4172653225,2920623.7705282816,1829534.9530044643 
 02/17  11:00:00,5530193.426135343,3201316.809840188,3201316.809840188,3201316.809840188,521167.3063111374,1803692.806618535 
 02/17  12:00:00,5180775.902959711,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1777416.9335352364 
 02/17  13:00:00,5113139.934737499,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1757548.3184233697 
 02/17  14:00:00,5589022.989490895,3143544.016284607,3143544.016284607,3143544.016284607,697269.194522657,1744193.2753181483 
 02/17  15:00:00,4601020.202975863,3152610.4832543777,3152610.4832543777,3152610.4832543777,1444393.216356003,0.0 
 02/17  16:00:00,7099421.891135409,3436226.8211706067,3436226.8211706067,3436226.8211706067,1928159.7670594133,1728073.3637385531 
 02/17  17:00:00,8129456.109770337,4368891.063756271,4368891.063756271,4368891.063756271,2002767.2791152215,1742802.8210010438 
 02/17  18:00:00,8866537.705697503,5514884.4344747625,5514884.4344747625,5514884.4344747625,1563903.2145331714,1766864.2391890604 
 02/17  19:00:00,8743208.84011505,5936377.747743254,5936377.747743254,5936377.747743254,797394.7223981625,1793219.0804734745 
 02/17  20:00:00,8269264.124288125,5860851.394397255,5860851.394397255,5860851.394397255,389507.3976564784,1799645.2371543222 
 02/17  21:00:00,7980043.684767849,5788324.826793473,5788324.826793473,5788324.826793473,187413.21244330463,1785045.5504510016 
 02/17  22:00:00,7406321.364907395,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1765329.5497562082 
 02/17  23:00:00,4531275.2232664125,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,0.0 
 02/17  24:00:00,6877116.168301227,3228431.3064444675,3228431.3064444675,3228431.3064444675,1757557.152670759,1697670.605423576 
 02/18  01:00:00,6083668.177541208,2498479.0097388276,2498479.0097388276,2498479.0097388276,3394945.2667323425,0.0 
 02/18  02:00:00,7495649.79268329,2287908.203727021,2287908.203727021,2287908.203727021,5017497.6878862325,0.0 
 02/18  03:00:00,8861412.927857665,2218387.455766968,2218387.455766968,2218387.455766968,6452781.57102066,0.0 
 02/18  04:00:00,9300289.911520237,2167160.80380385,2167160.80380385,2167160.80380385,6942885.20664635,0.0 
 02/18  05:00:00,11321552.439063197,2326991.86639299,2326991.86639299,2326991.86639299,7139684.718940115,1660347.6824035384 
 02/18  06:00:00,10627614.816231558,2888368.680950925,2888368.680950925,2888368.680950925,7537756.024787245,0.0 
 02/18  07:00:00,12922188.987951715,3455726.295687276,3455726.295687276,3455726.295687276,7656199.899005583,1795267.8473610529 
 02/18  08:00:00,12190227.956694538,3804342.957438114,3804342.957438114,3804342.957438114,6537763.889014706,1834732.7656901118 
 02/18  09:00:00,12518578.216883997,3331560.1762823085,3331560.1762823085,3331560.1762823085,5493815.509387537,3687311.6596114445 
 02/18  10:00:00,9278570.277435523,3145052.4172653225,3145052.4172653225,3145052.4172653225,4299861.236222364,1829640.120582354 
 02/18  11:00:00,7194974.138499709,3201316.809840188,3201316.809840188,3201316.809840188,2185969.236726877,1803671.5885671622 
 02/18  12:00:00,5312790.865936264,3245056.7517732778,3245056.7517732778,3245056.7517732778,286251.4360430354,1777466.1747544687 
 02/18  13:00:00,5113142.458159509,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1757550.8418453801 
 02/18  14:00:00,3301846.2339358036,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,0.0 
 02/18  15:00:00,5234859.56630378,3152610.4832543777,3152610.4832543777,3152610.4832543777,344629.2190726246,1733603.3606112953 
 02/18  16:00:00,6370632.606500492,3436226.8211706067,3436226.8211706067,3436226.8211706067,1199377.9034823475,1728065.9426807018 
 02/18  17:00:00,6715768.1302364,4368891.063756271,4368891.063756271,4368891.063756271,1190019.3461720773,1141862.77441025 
 02/18  18:00:00,7248327.296466555,5514884.4344747625,5514884.4344747625,5514884.4344747625,1103366.5757865363,609190.4687047487 
 02/18  19:00:00,8764466.543212585,5936377.747743254,5936377.747743254,5936377.747743254,818639.3515578621,1793232.1544113099 
 02/18  20:00:00,8334572.174767526,5860851.394397255,5860851.394397255,5860851.394397255,455004.2022575393,1799456.483032662 
 02/18  21:00:00,7968105.269413975,5788324.826793473,5788324.826793473,5788324.826793473,175773.0867721947,1784747.2607682375 
 02/18  22:00:00,7406029.084346461,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1765037.2691952733 
 02/18  23:00:00,6262527.066799926,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,1731251.843533513 
 02/18  24:00:00,3576174.1244926057,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,0.0 
 02/19  01:00:00,6385712.57811639,2498479.0097388276,2498479.0097388276,2498479.0097388276,2031018.7198143457,1665970.947493178 
 02/19  02:00:00,6395525.924115868,2287908.203727021,2287908.203727021,2287908.203727021,3917373.819318811,0.0 
 02/19  03:00:00,7541529.546997595,2218387.455766968,2218387.455766968,2218387.455766968,5132898.190160588,0.0 
 02/19  04:00:00,8411974.130434263,2167160.80380385,2167160.80380385,2167160.80380385,6054569.425560376,0.0 
 02/19  05:00:00,8628529.85838126,2326991.86639299,2326991.86639299,2326991.86639299,6107009.820661718,0.0 
 02/19  06:00:00,10875995.770606872,2888368.680950925,2888368.680950925,2888368.680950925,6081668.247390087,1704468.7317724715 
 02/19  07:00:00,12214506.734536175,3455726.295687276,3455726.295687276,3455726.295687276,6948333.28333168,1795452.2096194183 
 02/19  08:00:00,11949304.560398437,3804342.957438114,3804342.957438114,3804342.957438114,6297099.33872078,1834473.919687934 
 02/19  09:00:00,8274141.37638517,3331560.1762823085,3331560.1762823085,3331560.1762823085,3093150.9249738585,1843539.4035262947 
 02/19  10:00:00,7289736.191326372,3145052.4172653225,3145052.4172653225,3145052.4172653225,482393.3920564848,3658273.8786390815 
 02/19  11:00:00,5162429.976169181,3201316.809840188,3201316.809840188,3201316.809840188,154285.71428571438,1802810.9486777969 
 02/19  12:00:00,5339080.092816516,3245056.7517732778,3245056.7517732778,3245056.7517732778,313435.03438978427,1776571.8032879713 
 02/19  13:00:00,4225878.379229077,3197289.398662933,3197289.398662933,3197289.398662933,1024572.477200662,0.0 
 02/19  14:00:00,6780362.657701809,3143544.016284607,3143544.016284607,3143544.016284607,1888895.7873293094,1743906.350722409 
 02/19  15:00:00,7618071.227920311,3152610.4832543777,3152610.4832543777,3152610.4832543777,2728169.056657597,1733275.1846428541 
 02/19  16:00:00,6818064.758360363,3436226.8211706067,3436226.8211706067,3436226.8211706067,3177397.6312122443,197478.36681067504 
 02/19  17:00:00,9309013.553158365,4368891.063756271,4368891.063756271,4368891.063756271,3381571.2376929573,1543556.3058113363 
 02/19  18:00:00,10428030.676585142,5514884.4344747625,5514884.4344747625,5514884.4344747625,3125860.940183483,1766399.4844263871 
 02/19  19:00:00,10030193.087223954,5936377.747743254,5936377.747743254,5936377.747743254,2084802.1172336196,1792795.9327469212 
 02/19  20:00:00,9449282.27775363,5860851.394397255,5860851.394397255,5860851.394397255,1569970.5950274598,1799200.1932488452 
 02/19  21:00:00,8839431.514855275,5788324.826793473,5788324.826793473,5788324.826793473,1047106.8528457197,1784739.7401360124 
 02/19  22:00:00,7717623.248483788,5275040.848512863,5275040.848512863,5275040.848512863,466167.2143621193,1764749.9332561954 
 02/19  23:00:00,6268019.490657023,4175767.1653783405,4175767.1653783405,4175767.1653783405,159912.66698389032,1731117.3146924349 
 02/19  24:00:00,3576174.1244926057,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,0.0 
 02/20  01:00:00,3256263.4979958795,2519341.8750856025,2519341.8750856025,2519341.8750856025,546677.7218402389,0.0 
 02/20  02:00:00,6671836.687662386,2300485.626558334,2300485.626558334,2300485.626558334,2526771.7993272557,1654335.3607067582 
 02/20  03:00:00,6161592.187566539,2226600.0926204654,2226600.0926204654,2226600.0926204654,3744748.193876036,0.0 
 02/20  04:00:00,8279483.601087633,2171740.4070940726,2171740.4070940726,2171740.4070940726,5917499.292923521,0.0 
 02/20  05:00:00,9972981.578451628,2335718.210080423,2335718.210080423,2335718.210080423,7442735.197044653,0.0 
 02/20  06:00:00,12273187.36422934,2902111.397117286,2902111.397117286,2902111.397117286,7463482.994793446,1706102.86182522 
 02/20  07:00:00,12717916.86093337,3490045.529346395,3490045.529346395,3490045.529346395,7414172.076554125,1798704.30913505 
 02/20  08:00:00,12327551.976913953,3872409.4070758065,3872409.4070758065,3872409.4070758065,6598960.33303856,1842793.8922479784 
 02/20  09:00:00,9536049.677802162,3436548.288166884,3436548.288166884,3436548.288166884,4237589.452841866,1856021.0651907031 
 02/20  10:00:00,7306649.899279378,3287629.4627914913,3287629.4627914913,3287629.4627914913,1146424.0640346624,2868579.8690877417 
 02/20  11:00:00,6141774.956392694,3359522.254572048,3359522.254572048,3359522.254572048,154285.71428571438,2623950.4841694506 
 02/20  12:00:00,5847413.409170734,3405817.7973429887,3405817.7973429887,3405817.7973429887,648702.0983296296,1788877.0101326338 
 02/20  13:00:00,5781875.3086027065,3343416.5845005065,3343416.5845005065,3343416.5845005065,1681252.3714578403,753189.849278877 
 02/20  14:00:00,6902963.633666393,3277253.218523652,3277253.218523652,3277253.218523652,2615799.120162245,1005894.791615015 
 02/20  15:00:00,7968848.142859133,3272159.2094632606,3272159.2094632606,3272159.2094632606,2951287.658981899,1741384.7710484893 
 02/20  16:00:00,7778304.55895175,3549357.552769049,3549357.552769049,3549357.552769049,2486683.4300434627,1735301.6369724036 
 02/20  17:00:00,8236706.084341516,4479188.816479392,4479188.816479392,4479188.816479392,2214479.2115704883,1528043.110393834 
 02/20  18:00:00,7893291.81376468,5624286.233621349,5624286.233621349,5624286.233621349,2022615.5207183466,225504.24192447693 
 02/20  19:00:00,10628484.099378929,6045788.3062472865,6045788.3062472865,6045788.3062472865,1749133.3651743226,2617345.1384571595 
 02/20  20:00:00,10420878.04644514,5971945.160957614,5971945.160957614,5971945.160957614,1431297.8181124853,2798374.972294972 
 02/20  21:00:00,9095397.81879287,5899533.255808762,5899533.255808762,5899533.255808762,1183031.488060598,1793572.9798434405 
 02/20  22:00:00,7247043.165913866,5386254.039457358,5386254.039457358,5386254.039457358,876574.484103807,772549.3900000891 
 02/20  23:00:00,5861429.236454807,4262786.538241955,4262786.538241955,4262786.538241955,418473.94224051427,978946.4123699799 
 02/20  24:00:00,5323964.327043161,3276627.552965166,3276627.552965166,3276627.552965166,154285.71428571438,1699593.956029856 
 02/21  01:00:00,2863871.4904413554,2519341.8750856025,2519341.8750856025,2519341.8750856025,154285.71428571438,0.0 
 02/21  02:00:00,2645015.2419140865,2300485.626558334,2300485.626558334,2300485.626558334,154285.71428571438,0.0 
 02/21  03:00:00,2571129.7079762174,2226600.0926204654,2226600.0926204654,2226600.0926204654,154285.71428571438,0.0 
 02/21  04:00:00,2516270.022449825,2171740.4070940726,2171740.4070940726,2171740.4070940726,154285.71428571438,0.0 
 02/21  05:00:00,4412746.534734011,2335718.210080423,2335718.210080423,2335718.210080423,221493.34451072058,1661006.8088163142 
 02/21  06:00:00,3618620.599692831,2902111.397117286,2902111.397117286,2902111.397117286,515019.0920821562,0.0 
 02/21  07:00:00,5841882.669629348,3490045.529346395,3490045.529346395,3490045.529346395,538305.6011473257,1798536.5932378268 
 02/21  08:00:00,6287266.984885607,3872409.4070758065,3872409.4070758065,3872409.4070758065,215304.52044677915,2186164.7128114128 
