Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/27  11:00:00,5334215.866764756,3359522.254572048,3359522.254572048,3359522.254572048,154285.71428571438,1816391.394541513 
 02/27  12:00:00,5353200.388480801,3405817.7973429887,3405817.7973429887,3405817.7973429887,154285.71428571438,1789080.3734866157 
 02/27  13:00:00,5269570.766078943,3343416.5845005065,3343416.5845005065,3343416.5845005065,154285.71428571438,1767851.9639272399 
 02/27  14:00:00,5189320.754906879,3277253.218523652,3277253.218523652,3277253.218523652,154285.71428571438,1753765.3187320295 
 02/27  15:00:00,5171486.906669053,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1741025.4795545964 
 02/27  16:00:00,5446033.295429804,3549357.552769049,3549357.552769049,3549357.552769049,154285.71428571438,1735428.0892082048 
 02/27  17:00:00,4648469.476662908,4479188.816479392,4479188.816479392,4479188.816479392,154285.71428571438,0.0 
 02/27  18:00:00,7572777.796843479,5624286.233621349,5624286.233621349,5624286.233621349,154285.71428571438,1773320.0314359085 
 02/27  19:00:00,8216697.437009014,6045788.3062472865,6045788.3062472865,6045788.3062472865,154285.71428571438,1800406.1269758558 
 02/27  20:00:00,8151903.994954935,5971945.160957614,5971945.160957614,5971945.160957614,154285.71428571438,1806413.024631539 
 02/27  21:00:00,8064920.7045028,5899533.255808762,5899533.255808762,5899533.255808762,154285.71428571438,1791841.6393282537 
 02/27  22:00:00,7523422.244690044,5386254.039457358,5386254.039457358,5386254.039457358,154285.71428571438,1771217.2385943616 
 02/27  23:00:00,6353527.528465336,4262786.538241955,4262786.538241955,4262786.538241955,154285.71428571438,1735232.9323353088 
 02/27  24:00:00,3711161.02297526,3276627.552965166,3276627.552965166,3276627.552965166,154285.71428571438,86790.65196195513 
 02/28  01:00:00,4445673.288917551,2519341.8750856025,2519341.8750856025,2519341.8750856025,154285.71428571438,1581801.798476196 
 02/28  02:00:00,2645015.2419140865,2300485.626558334,2300485.626558334,2300485.626558334,154285.71428571438,0.0 
 02/28  03:00:00,2571129.7079762174,2226600.0926204654,2226600.0926204654,2226600.0926204654,154285.71428571438,0.0 
 02/28  04:00:00,2516270.022449825,2171740.4070940726,2171740.4070940726,2171740.4070940726,154285.71428571438,0.0 
 02/28  05:00:00,2684532.09569269,2335718.210080423,2335718.210080423,2335718.210080423,154285.71428571438,0.0 
 02/28  06:00:00,4962903.537102187,2902111.397117286,2902111.397117286,2902111.397117286,154285.71428571438,1705016.3152057978 
 02/28  07:00:00,5455657.480441358,3490045.529346395,3490045.529346395,3490045.529346395,154285.71428571438,1796331.2909114482 
 02/28  08:00:00,5879853.8024177905,3872409.4070758065,3872409.4070758065,3872409.4070758065,154285.71428571438,1839770.3365046605 
 02/28  09:00:00,6643622.3754640585,3436548.288166884,3436548.288166884,3436548.288166884,154285.71428571438,3046897.501408752 
 02/28  10:00:00,6012400.311947854,3287629.4627914913,3287629.4627914913,3287629.4627914913,226468.71295988472,2494285.632830996 
 02/28  11:00:00,5841191.661503956,3359522.254572048,3359522.254572048,3359522.254572048,663662.6375123999,1813990.266054026 
 02/28  12:00:00,6137400.734637156,3405817.7973429887,3405817.7973429887,3405817.7973429887,941015.2220295271,1786551.2118991585 
 02/28  13:00:00,5647632.356350657,3343416.5845005065,3343416.5845005065,3343416.5845005065,534518.84368943,1765680.4247952371 
 02/28  14:00:00,4483889.856048258,3277253.218523652,3277253.218523652,3277253.218523652,154285.71428571438,1048334.4198734098 
 02/28  15:00:00,4129140.008722691,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,698678.5816082333 
 02/28  16:00:00,5445622.249368007,3549357.552769049,3549357.552769049,3549357.552769049,154285.71428571438,1735017.043146409 
 02/28  17:00:00,6398427.628126327,4479188.816479392,4479188.816479392,4479188.816479392,154285.71428571438,1749958.1514634192 
 02/28  18:00:00,7573009.020149189,5624286.233621349,5624286.233621349,5624286.233621349,154285.71428571438,1773551.2547416177 
 02/28  19:00:00,8216782.38520411,6045788.3062472865,6045788.3062472865,6045788.3062472865,154285.71428571438,1800491.0751709505 
 02/28  20:00:00,8153088.109005598,5971945.160957614,5971945.160957614,5971945.160957614,154285.71428571438,1807597.1386822022 
 02/28  21:00:00,8066017.114201252,5899533.255808762,5899533.255808762,5899533.255808762,154285.71428571438,1792938.0490267063 
 02/28  22:00:00,7524492.761727969,5386254.039457358,5386254.039457358,5386254.039457358,154285.71428571438,1772287.7556322846 
 02/28  23:00:00,4618294.596130027,4262786.538241955,4262786.538241955,4262786.538241955,154285.71428571438,0.0 
 02/28  24:00:00,5324685.541220747,3276627.552965166,3276627.552965166,3276627.552965166,154285.71428571438,1700315.1702074413 
