Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/23  15:00:00,7358679.619275378,3152610.4832543777,3152610.4832543777,3152610.4832543777,2469195.0544427484,1732857.5782127695 
 02/23  16:00:00,6023661.677475905,3436226.8211706067,3436226.8211706067,3436226.8211706067,2580472.9171384624,0.0 
 02/23  17:00:00,8161896.786647698,4368891.063756271,4368891.063756271,4368891.063756271,2035798.7217774303,1742212.055216195 
 02/23  18:00:00,8916086.463694349,5514884.4344747625,5514884.4344747625,5514884.4344747625,1614714.9163810932,1765601.2953379853 
 02/23  19:00:00,9216822.844360925,5936377.747743254,5936377.747743254,5936377.747743254,1272027.9598680404,1792199.8472494718 
 02/23  20:00:00,8738455.376338914,5860851.394397255,5860851.394397255,5860851.394397255,860238.1936130645,1798105.6932485248 
 02/23  21:00:00,8358864.0039566085,5788324.826793473,5788324.826793473,5788324.826793473,567592.5455794241,1783686.536503642 
 02/23  22:00:00,7565289.816436269,5275040.848512863,5275040.848512863,5275040.848512863,314673.1088790443,1763910.6066917514 
 02/23  23:00:00,5021562.250151025,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,490287.0268846133 
 02/23  24:00:00,4791695.621209564,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,1215521.4967169578 
 02/24  01:00:00,2843008.62509458,2498479.0097388276,2498479.0097388276,2498479.0097388276,154285.71428571438,0.0 
 02/24  02:00:00,2632437.8190827733,2287908.203727021,2287908.203727021,2287908.203727021,154285.71428571438,0.0 
 02/24  03:00:00,4210828.652703583,2218387.455766968,2218387.455766968,2218387.455766968,154285.71428571438,1647911.5815808629 
 02/24  04:00:00,2511690.419159602,2167160.80380385,2167160.80380385,2167160.80380385,154285.71428571438,0.0 
 02/24  05:00:00,2675805.7520052576,2326991.86639299,2326991.86639299,2326991.86639299,154285.71428571438,0.0 
 02/24  06:00:00,3244144.5057300287,2888368.680950925,2888368.680950925,2888368.680950925,154285.71428571438,0.0 
 02/24  07:00:00,5420257.427158121,3455726.295687276,3455726.295687276,3455726.295687276,154285.71428571438,1795250.4712873292 
 02/24  08:00:00,7639853.280656747,3804342.957438114,3804342.957438114,3804342.957438114,154285.71428571438,3667836.264381311 
 02/24  09:00:00,5333385.587653653,3331560.1762823085,3331560.1762823085,3331560.1762823085,154285.71428571438,1841648.8254829221 
 02/24  10:00:00,5130546.187018495,3145052.4172653225,3145052.4172653225,3145052.4172653225,154285.71428571438,1827191.552101976 
 02/24  11:00:00,5451643.722952804,3201316.809840188,3201316.809840188,3201316.809840188,444748.49435608415,1801561.9153910493 
 02/24  12:00:00,5644216.8867575945,3245056.7517732778,3245056.7517732778,3245056.7517732778,619319.2869438232,1775824.3446750112 
 02/24  13:00:00,5869905.265753472,3197289.398662933,3197289.398662933,3197289.398662933,912337.8038446945,1756261.5598803624 
 02/24  14:00:00,6200221.588808305,3143544.016284607,3143544.016284607,3143544.016284607,1309425.0414690222,1743236.0276891943 
 02/24  15:00:00,4876035.218118207,3152610.4832543777,3152610.4832543777,3152610.4832543777,1719408.2314983464,0.0 
 02/24  16:00:00,6871723.623491811,3436226.8211706067,3436226.8211706067,3436226.8211706067,1701289.792042666,1727245.071111702 
 02/24  17:00:00,7311811.702951659,4368891.063756271,4368891.063756271,4368891.063756271,1186215.173720491,1741710.519577097 
 02/24  18:00:00,8101913.442106092,5514884.4344747625,5514884.4344747625,5514884.4344747625,800621.9572987414,1765521.23283208 
 02/24  19:00:00,8479035.23986469,5936377.747743254,5936377.747743254,5936377.747743254,534712.15085703,1791728.051764248 
 02/24  20:00:00,8092637.638671948,5860851.394397255,5860851.394397255,5860851.394397255,214383.16202456132,1798142.9871700618 
 02/24  21:00:00,7945761.781064047,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1783891.1449047893 
 02/24  22:00:00,5640991.815151188,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,0.0 
 02/24  23:00:00,6262218.591960979,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,1730943.3686945655 
 02/24  24:00:00,5273438.450893253,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,1697264.3264006474 
 02/25  01:00:00,2843008.62509458,2498479.0097388276,2498479.0097388276,2498479.0097388276,154285.71428571438,0.0 
 02/25  02:00:00,2632437.8190827733,2287908.203727021,2287908.203727021,2287908.203727021,154285.71428571438,0.0 
 02/25  03:00:00,2562917.0711227204,2218387.455766968,2218387.455766968,2218387.455766968,154285.71428571438,0.0 
 02/25  04:00:00,2511690.419159602,2167160.80380385,2167160.80380385,2167160.80380385,154285.71428571438,0.0 
 02/25  05:00:00,4337760.340534703,2326991.86639299,2326991.86639299,2326991.86639299,154285.71428571438,1661954.588529446 
 02/25  06:00:00,3244144.5057300287,2888368.680950925,2888368.680950925,2888368.680950925,154285.71428571438,0.0 
 02/25  07:00:00,5421356.664934237,3455726.295687276,3455726.295687276,3455726.295687276,154285.71428571438,1796349.7090634448 
 02/25  08:00:00,5807076.978818482,3804342.957438114,3804342.957438114,3804342.957438114,154285.71428571438,1835059.9625430452 
 02/25  09:00:00,7179255.199553611,3331560.1762823085,3331560.1762823085,3331560.1762823085,154285.71428571438,3687518.437382881 
 02/25  10:00:00,5133048.250021587,3145052.4172653225,3145052.4172653225,3145052.4172653225,154285.71428571438,1829693.6151050678 
 02/25  11:00:00,5163345.299871469,3201316.809840188,3201316.809840188,3201316.809840188,154285.71428571438,1803726.2723800847 
 02/25  12:00:00,5181484.270419433,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1778125.3009949578 
 02/25  13:00:00,5113899.885322737,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1758308.2690086074 
 02/25  14:00:00,3301846.2339358036,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,0.0 
 02/25  15:00:00,5045527.942698863,3152610.4832543777,3152610.4832543777,3152610.4832543777,154285.71428571438,1734615.241793289 
 02/25  16:00:00,5326873.04442301,3436226.8211706067,3436226.8211706067,3436226.8211706067,154285.71428571438,1729398.569799853 
 02/25  17:00:00,4538171.723939787,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,0.0 
 02/25  18:00:00,7458126.879913676,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1768070.9136526894 
 02/25  19:00:00,8100731.264777202,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1793850.5132480762 
 02/25  20:00:00,8034543.142195653,5860851.394397255,5860851.394397255,5860851.394397255,154285.71428571438,1800145.938432614 
 02/25  21:00:00,7947953.941747596,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1786083.3055883376 
 02/25  22:00:00,7407137.346253386,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1766145.5311021977 
 02/25  23:00:00,6264006.576159572,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,1732731.3528931597 
 02/25  24:00:00,3576174.1244926057,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,0.0 
 02/26  01:00:00,4511244.650004476,2498479.0097388276,2498479.0097388276,2498479.0097388276,154285.71428571438,1668236.024909896 
 02/26  02:00:00,2632437.8190827733,2287908.203727021,2287908.203727021,2287908.203727021,154285.71428571438,0.0 
 02/26  03:00:00,2562917.0711227204,2218387.455766968,2218387.455766968,2218387.455766968,154285.71428571438,0.0 
 02/26  04:00:00,2511690.419159602,2167160.80380385,2167160.80380385,2167160.80380385,154285.71428571438,0.0 
 02/26  05:00:00,2675805.7520052576,2326991.86639299,2326991.86639299,2326991.86639299,154285.71428571438,0.0 
 02/26  06:00:00,4950507.63687638,2888368.680950925,2888368.680950925,2888368.680950925,154285.71428571438,1706363.1311463513 
 02/26  07:00:00,5421156.172843646,3455726.295687276,3455726.295687276,3455726.295687276,154285.71428571438,1796149.216972855 
 02/26  08:00:00,5807399.570679605,3804342.957438114,3804342.957438114,3804342.957438114,154285.71428571438,1835382.5544041689 
 02/26  09:00:00,5797671.2129344875,3331560.1762823085,3331560.1762823085,3331560.1762823085,154285.71428571438,2305934.4507637573 
 02/26  10:00:00,6502556.736605443,3145052.4172653225,3145052.4172653225,3145052.4172653225,154285.71428571438,3199202.1016889242 
 02/26  11:00:00,5162810.743723448,3201316.809840188,3201316.809840188,3201316.809840188,154285.71428571438,1803191.7162320642 
 02/26  12:00:00,5180258.26237152,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1776899.292947045 
 02/26  13:00:00,3377838.2448277543,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,22246.628513624957 
 02/26  14:00:00,5024318.954220724,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,1722472.7202849214 
 02/26  15:00:00,5043959.277254372,3152610.4832543777,3152610.4832543777,3152610.4832543777,154285.71428571438,1733046.5763487974 
 02/26  16:00:00,5325519.219087422,3436226.8211706067,3436226.8211706067,3436226.8211706067,154285.71428571438,1728044.7444642645 
 02/26  17:00:00,4538171.723939787,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,0.0 
 02/26  18:00:00,7456145.502606061,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1766089.536345075 
 02/26  19:00:00,8098676.928757772,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1791796.1772286473 
 02/26  20:00:00,8032358.924733427,5860851.394397255,5860851.394397255,5860851.394397255,154285.71428571438,1797961.720970388 
 02/26  21:00:00,7945796.196220317,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1783925.560061059 
 02/26  22:00:00,7405270.090976207,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1764278.275825019 
 02/26  23:00:00,6262254.380334926,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,1730979.1570685138 
 02/26  24:00:00,3576174.1244926057,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,0.0 
 02/27  01:00:00,2863871.4904413554,2519341.8750856025,2519341.8750856025,2519341.8750856025,154285.71428571438,0.0 
 02/27  02:00:00,4300134.990916507,2300485.626558334,2300485.626558334,2300485.626558334,154285.71428571438,1655119.7490024203 
 02/27  03:00:00,2571129.7079762174,2226600.0926204654,2226600.0926204654,2226600.0926204654,154285.71428571438,0.0 
 02/27  04:00:00,2516270.022449825,2171740.4070940726,2171740.4070940726,2171740.4070940726,154285.71428571438,0.0 
 02/27  05:00:00,2684532.09569269,2335718.210080423,2335718.210080423,2335718.210080423,154285.71428571438,0.0 
 02/27  06:00:00,4964646.523864206,2902111.397117286,2902111.397117286,2902111.397117286,154285.71428571438,1706759.3019678171 
 02/27  07:00:00,5458282.134708393,3490045.529346395,3490045.529346395,3490045.529346395,154285.71428571438,1798955.9451784834 
 02/27  08:00:00,5882280.775380269,3872409.4070758065,3872409.4070758065,3872409.4070758065,154285.71428571438,1842197.3094671394 
 02/27  09:00:00,5451556.895976662,3436548.288166884,3436548.288166884,3436548.288166884,154285.71428571438,1854832.0219213548 
 02/27  10:00:00,7132431.770235758,3287629.4627914913,3287629.4627914913,3287629.4627914913,154285.71428571438,3686500.08979307 
 02/27  11:00:00,5334297.459743084,3359522.254572048,3359522.254572048,3359522.254572048,154285.71428571438,1816472.9875198402 
 02/27  12:00:00,5352975.620442035,3405817.7973429887,3405817.7973429887,3405817.7973429887,154285.71428571438,1788855.6054478495 
 02/27  13:00:00,5269406.62935153,3343416.5845005065,3343416.5845005065,3343416.5845005065,154285.71428571438,1767687.8271998274 
 02/27  14:00:00,3435555.4361748486,3277253.218523652,3277253.218523652,3277253.218523652,154285.71428571438,0.0 
 02/27  15:00:00,5171633.81849966,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1741172.3913852032 
 02/27  16:00:00,5445935.780998314,3549357.552769049,3549357.552769049,3549357.552769049,154285.71428571438,1735330.574776715 
 02/27  17:00:00,6398231.248849193,4479188.816479392,4479188.816479392,4479188.816479392,154285.71428571438,1749761.7721862842 
 02/27  18:00:00,7327179.097216341,5624286.233621349,5624286.233621349,5624286.233621349,154285.71428571438,1527721.3318087694 
 02/27  19:00:00,8465899.992332693,6045788.3062472865,6045788.3062472865,6045788.3062472865,154285.71428571438,2049608.6822995327 
 02/27  20:00:00,8151868.083024295,5971945.160957614,5971945.160957614,5971945.160957614,154285.71428571438,1806377.1127008982 
 02/27  21:00:00,8064542.877558773,5899533.255808762,5899533.255808762,5899533.255808762,154285.71428571438,1791463.8123842273 
 02/27  22:00:00,7523478.007653591,5386254.039457358,5386254.039457358,5386254.039457358,154285.71428571438,1771273.0015579073 
 02/27  23:00:00,4618294.596130027,4262786.538241955,4262786.538241955,4262786.538241955,154285.71428571438,0.0 
 02/27  24:00:00,5323141.475500263,3276627.552965166,3276627.552965166,3276627.552965166,154285.71428571438,1698771.1044869586 
 02/28  01:00:00,2863871.4904413554,2519341.8750856025,2519341.8750856025,2519341.8750856025,154285.71428571438,0.0 
 02/28  02:00:00,2645015.2419140865,2300485.626558334,2300485.626558334,2300485.626558334,154285.71428571438,0.0 
 02/28  03:00:00,2571129.7079762174,2226600.0926204654,2226600.0926204654,2226600.0926204654,154285.71428571438,0.0 
 02/28  04:00:00,2516270.022449825,2171740.4070940726,2171740.4070940726,2171740.4070940726,154285.71428571438,0.0 
 02/28  05:00:00,4345261.521959062,2335718.210080423,2335718.210080423,2335718.210080423,154285.71428571438,1660729.4262663715 
 02/28  06:00:00,3257887.22189639,2902111.397117286,2902111.397117286,2902111.397117286,154285.71428571438,0.0 
 02/28  07:00:00,5455921.3104734225,3490045.529346395,3490045.529346395,3490045.529346395,154285.71428571438,1796595.1209435135 
 02/28  08:00:00,6326559.592440876,3872409.4070758065,3872409.4070758065,3872409.4070758065,154285.71428571438,2286476.126527747 
 02/28  09:00:00,6851816.173410077,3436548.288166884,3436548.288166884,3436548.288166884,154285.71428571438,3255091.29935477 
 02/28  10:00:00,5358949.658166381,3287629.4627914913,3287629.4627914913,3287629.4627914913,226620.1183722863,1840683.573637121 
 02/28  11:00:00,5840901.317443452,3359522.254572048,3359522.254572048,3359522.254572048,663035.7116917567,1814326.8478141658 
 02/28  12:00:00,6137542.920429528,3405817.7973429887,3405817.7973429887,3405817.7973429887,940780.8869287865,1786927.7327922701 
 02/28  13:00:00,5647910.626730431,3343416.5845005065,3343416.5845005065,3343416.5845005065,534797.6885146254,1765679.8503498163 
 02/28  14:00:00,5187498.222127676,3277253.218523652,3277253.218523652,3277253.218523652,154285.71428571438,1751942.7859528265 
 02/28  15:00:00,3981715.71913084,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,551254.2920163828 
 02/28  16:00:00,4895742.758018024,3549357.552769049,3549357.552769049,3549357.552769049,154285.71428571438,1185137.551796425 
 02/28  17:00:00,6398318.65439607,4479188.816479392,4479188.816479392,4479188.816479392,154285.71428571438,1749849.1777331636 
 02/28  18:00:00,7573254.686027868,5624286.233621349,5624286.233621349,5624286.233621349,154285.71428571438,1773796.9206202962 
 02/28  19:00:00,8217111.866733881,6045788.3062472865,6045788.3062472865,6045788.3062472865,154285.71428571438,1800820.5567007214 
 02/28  20:00:00,8152817.450341916,5971945.160957614,5971945.160957614,5971945.160957614,154285.71428571438,1807326.4800185203 
 02/28  21:00:00,8065594.161510225,5899533.255808762,5899533.255808762,5899533.255808762,154285.71428571438,1792515.0963356795 
 02/28  22:00:00,7524400.079575935,5386254.039457358,5386254.039457358,5386254.039457358,154285.71428571438,1772195.0734802526 
 02/28  23:00:00,6354626.290910783,4262786.538241955,4262786.538241955,4262786.538241955,154285.71428571438,1736331.6947807556 
 02/28  24:00:00,3624370.371013305,3276627.552965166,3276627.552965166,3276627.552965166,154285.71428571438,0.0 
