Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/08  06:00:00,18054192.66502223,2888368.680950925,2888368.680950925,2888368.680950925,14964333.873577919,0.0 
 02/08  07:00:00,20293110.558847364,3455726.295687276,3455726.295687276,3455726.295687276,15025514.850528233,1796874.4667340578 
 02/08  08:00:00,20121250.190639887,3804342.957438114,3804342.957438114,3804342.957438114,14466884.304463528,1836634.5841866347 
 02/08  09:00:00,18718399.89840283,3331560.1762823085,3331560.1762823085,3331560.1762823085,11690016.216564447,3690932.6339533664 
 02/08  10:00:00,14728143.900062252,3145052.4172653225,3145052.4172653225,3145052.4172653225,9747752.100719782,1831322.8787116664 
 02/08  11:00:00,14175104.910205843,3201316.809840188,3201316.809840188,3201316.809840188,9164924.545267243,1804847.05173293 
 02/08  12:00:00,11676125.234524425,3245056.7517732778,3245056.7517732778,3245056.7517732778,6648507.946493464,1778544.0328922025 
 02/08  13:00:00,10008350.151455212,3197289.398662933,3197289.398662933,3197289.398662933,5048342.332385158,1758701.9170416393 
 02/08  14:00:00,6034940.673050346,3143544.016284607,3143544.016284607,3143544.016284607,2887380.1534002577,0.0 
 02/08  15:00:00,5889806.336583817,3152610.4832543777,3152610.4832543777,3152610.4832543777,998473.2779292692,1734706.0720346887 
 02/08  16:00:00,6686939.951633993,3436226.8211706067,3436226.8211706067,3436226.8211706067,1514270.5542469951,1729480.6370495558 
 02/08  17:00:00,8185890.69341881,4368891.063756271,4368891.063756271,4368891.063756271,2057551.660101883,1744453.0236628552 
 02/08  18:00:00,8025393.398109956,5514884.4344747625,5514884.4344747625,5514884.4344747625,2489623.146134686,0.0 
 02/08  19:00:00,11102444.449457053,5936377.747743254,5936377.747743254,5936377.747743254,3154432.8266733605,1795416.5855402795 
 02/08  20:00:00,13322430.959383423,5860851.394397255,5860851.394397255,5860851.394397255,4647116.186840184,2595203.2830659137 
 02/08  21:00:00,13262504.920869157,5788324.826793473,5788324.826793473,5788324.826793473,5865853.042957399,1389066.9560382133 
 02/08  22:00:00,14671250.712243248,5275040.848512863,5275040.848512863,5275040.848512863,7803444.156245546,1381100.4551322258 
 02/08  23:00:00,16098382.960767599,4175767.1653783405,4175767.1653783405,4175767.1653783405,9988743.089472968,1732650.3623139295 
 02/08  24:00:00,16126490.768222736,3228431.3064444675,3228431.3064444675,3228431.3064444675,11006506.41802798,1698095.9399878627 
 02/09  01:00:00,15126967.197129156,2498479.0097388276,2498479.0097388276,2498479.0097388276,12438244.286320291,0.0 
 02/09  02:00:00,15960193.262078432,2287908.203727021,2287908.203727021,2287908.203727021,13482041.157281373,0.0 
 02/09  03:00:00,15848307.648485761,2218387.455766968,2218387.455766968,2218387.455766968,13439676.291648757,0.0 
 02/09  04:00:00,16030744.499235788,2167160.80380385,2167160.80380385,2167160.80380385,13673339.7943619,0.0 
 02/09  05:00:00,16198967.329567343,2326991.86639299,2326991.86639299,2326991.86639299,13677447.291847803,0.0 
 02/09  06:00:00,18815446.723497547,2888368.680950925,2888368.680950925,2888368.680950925,14020562.967285506,1705024.9647677278 
 02/09  07:00:00,18815907.319515005,3455726.295687276,3455726.295687276,3455726.295687276,13548647.224013902,1796538.8539160253 
 02/09  08:00:00,18136331.301248927,3804342.957438114,3804342.957438114,3804342.957438114,12481940.372571014,1836659.626688187 
 02/09  09:00:00,19210047.461569436,3331560.1762823085,3331560.1762823085,3331560.1762823085,13335862.805044835,2536733.608639582 
 02/09  10:00:00,18971347.39168902,3145052.4172653225,3145052.4172653225,3145052.4172653225,12846553.620752398,2975724.8503058203 
 02/09  11:00:00,16382905.43257273,3201316.809840188,3201316.809840188,3201316.809840188,11372555.262073684,1805016.8572933758 
 02/09  12:00:00,15232527.950099496,3245056.7517732778,3245056.7517732778,3245056.7517732778,10204901.57618141,1778553.1187793235 
 02/09  13:00:00,12337685.67979125,3197289.398662933,3197289.398662933,3197289.398662933,8015714.809715302,1120664.968047531 
 02/09  14:00:00,10520755.40175935,3143544.016284607,3143544.016284607,3143544.016284607,6740151.436664432,633043.445444829 
 02/09  15:00:00,10764239.292635448,3152610.4832543777,3152610.4832543777,3152610.4832543777,5873058.534039643,1734553.7719759452 
 02/09  16:00:00,9984032.805420622,3436226.8211706067,3436226.8211706067,3436226.8211706067,4811228.391749469,1729615.6533337126 
 02/09  17:00:00,8800002.477618147,4368891.063756271,4368891.063756271,4368891.063756271,4416116.467964075,0.0 
 02/09  18:00:00,11617021.816329112,5514884.4344747625,5514884.4344747625,5514884.4344747625,4312784.296651141,1768467.267702701 
 02/09  19:00:00,12159849.799552958,5936377.747743254,5936377.747743254,5936377.747743254,4211894.774092424,1795359.9882171212 
 02/09  20:00:00,11585466.402929895,5860851.394397255,5860851.394397255,5860851.394397255,3703909.1384683866,1801445.7749841851 
 02/09  21:00:00,11227870.860197984,5788324.826793473,5788324.826793473,5788324.826793473,3433781.6762931505,1786504.2620312902 
 02/09  22:00:00,11037390.81188528,5275040.848512863,5275040.848512863,5275040.848512863,3784163.1021597823,1766521.608860024 
 02/09  23:00:00,10136333.083011035,4175767.1653783405,4175767.1653783405,4175767.1653783405,4026706.5797387343,1732636.994291603 
 02/09  24:00:00,7291426.342843266,3228431.3064444675,3228431.3064444675,3228431.3064444675,3869537.932636375,0.0 
 02/10  01:00:00,8427918.403383486,2498479.0097388276,2498479.0097388276,2498479.0097388276,4072839.64756445,1666355.8450101716 
 02/10  02:00:00,7060344.112015834,2287908.203727021,2287908.203727021,2287908.203727021,4582192.007218775,0.0 
 02/10  03:00:00,7031930.8078013,2218387.455766968,2218387.455766968,2218387.455766968,4623299.450964293,0.0 
 02/10  04:00:00,6836197.738901313,2167160.80380385,2167160.80380385,2167160.80380385,4478793.034027426,0.0 
 02/10  05:00:00,6804764.217017713,2326991.86639299,2326991.86639299,2326991.86639299,4283244.17929817,0.0 
 02/10  06:00:00,9111579.944610693,2888368.680950925,2888368.680950925,2888368.680950925,4317026.395244461,1704694.7579219183 
 02/10  07:00:00,9541262.797640309,3455726.295687276,3455726.295687276,3455726.295687276,4273915.713338791,1796625.8427164406 
 02/10  08:00:00,9947251.030681353,3804342.957438114,3804342.957438114,3804342.957438114,4293372.028517261,1836147.700174369 
 02/10  09:00:00,11534274.6650438,3331560.1762823085,3331560.1762823085,3331560.1762823085,6351664.675580374,1845158.9415784092 
 02/10  10:00:00,16675170.057903787,3145052.4172653225,3145052.4172653225,3145052.4172653225,9893474.976969576,3632626.1603034055 
 02/10  11:00:00,18126251.285666097,3201316.809840188,3201316.809840188,3201316.809840188,13087247.4482592,1833670.5242012287 
 02/10  12:00:00,21231003.68542029,3245056.7517732778,3245056.7517732778,3245056.7517732778,16203297.236859567,1778633.1934219596 
 02/10  13:00:00,22684254.276400656,3197289.398662933,3197289.398662933,3197289.398662933,19482948.374372244,0.0 
 02/10  14:00:00,26016816.0994309,3143544.016284607,3143544.016284607,3143544.016284607,21123807.806035433,1745447.773745378 
 02/10  15:00:00,27448773.667787824,3152610.4832543777,3152610.4832543777,3152610.4832543777,22557585.80591278,1734560.8752551773 
 02/10  16:00:00,26151475.078624588,3436226.8211706067,3436226.8211706067,3436226.8211706067,21716219.331811443,992066.9864757025 
 02/10  17:00:00,28984231.103799,4368891.063756271,4368891.063756271,4368891.063756271,23856705.384273056,743639.7098718677 
 02/10  18:00:00,35446902.51419503,5514884.4344747625,5514884.4344747625,5514884.4344747625,28142632.870843396,1768499.3913763622 
 02/10  19:00:00,38023744.29918257,5936377.747743254,5936377.747743254,5936377.747743254,30076174.446590528,1794974.81534863 
 02/10  20:00:00,40173034.83707221,5860851.394397255,5860851.394397255,5860851.394397255,32291846.8553683,1801076.4922265785 
 02/10  21:00:00,42496641.34402313,5788324.826793473,5788324.826793473,5788324.826793473,34702401.99269202,1786654.4294575602 
 02/10  22:00:00,42664852.31095368,5275040.848512863,5275040.848512863,5275040.848512863,35411824.42705328,1766321.7830349226 
 02/10  23:00:00,43618473.75265156,4175767.1653783405,4175767.1653783405,4175767.1653783405,37509045.887597814,1732438.3560730368 
 02/10  24:00:00,41375080.643097915,3228431.3064444675,3228431.3064444675,3228431.3064444675,37953192.23289102,0.0 
 02/11  01:00:00,42796019.66891794,2498479.0097388276,2498479.0097388276,2498479.0097388276,39589234.46927196,518062.2888371193 
 02/11  02:00:00,45564363.81794073,2287908.203727021,2287908.203727021,2287908.203727021,41947154.69601154,1139057.017132125 
 02/11  03:00:00,42991458.70030704,2218387.455766968,2218387.455766968,2218387.455766968,40582827.34347004,0.0 
 02/11  04:00:00,41265410.51840023,2167160.80380385,2167160.80380385,2167160.80380385,38908005.81352633,0.0 
 02/11  05:00:00,39353246.658371136,2326991.86639299,2326991.86639299,2326991.86639299,36831726.62065159,0.0 
 02/11  06:00:00,41582589.750456154,2888368.680950925,2888368.680950925,2888368.680950925,36787766.0828583,1704964.8761535473 
 02/11  07:00:00,41391197.758920036,3455726.295687276,3455726.295687276,3455726.295687276,36123717.122419894,1796759.3949150583 
 02/11  08:00:00,39740912.98236642,3804342.957438114,3804342.957438114,3804342.957438114,34086810.990388446,1836370.6899882443 
 02/11  09:00:00,36898560.13802988,3331560.1762823085,3331560.1762823085,3331560.1762823085,31715876.46724888,1845232.6228959842 
 02/11  10:00:00,31319893.06870987,3145052.4172653225,3145052.4172653225,3145052.4172653225,26339995.031477038,1830829.1166020266 
 02/11  11:00:00,27112542.031440977,3201316.809840188,3201316.809840188,3201316.809840188,21183567.464525763,2723641.253709545 
 02/11  12:00:00,23763931.497508995,3245056.7517732778,3245056.7517732778,3245056.7517732778,19642384.292513423,872473.9498568098 
 02/11  13:00:00,21218144.512396645,3197289.398662933,3197289.398662933,3197289.398662933,16258360.636071483,1758477.974296748 
 02/11  14:00:00,17612276.99780801,3143544.016284607,3143544.016284607,3143544.016284607,12719077.499110442,1745638.9790474833 
 02/11  15:00:00,16020501.656336898,3152610.4832543777,3152610.4832543777,3152610.4832543777,11129378.339530857,1734496.330186181 
 02/11  16:00:00,13159686.675871022,3436226.8211706067,3436226.8211706067,3436226.8211706067,9716497.91553358,0.0 
 02/11  17:00:00,14217163.898596995,4368891.063756271,4368891.063756271,4368891.063756271,8089343.759294236,1743934.1296486857 
 02/11  18:00:00,16270796.706966091,5514884.4344747625,5514884.4344747625,5514884.4344747625,8966968.834550824,1768057.6204399948 
 02/11  19:00:00,20194127.939249426,5936377.747743254,5936377.747743254,5936377.747743254,12246666.705140784,1794866.1968652292 
 02/11  20:00:00,21885603.26996813,5860851.394397255,5860851.394397255,5860851.394397255,14004143.540579796,1801348.2399110072 
 02/11  21:00:00,23633335.014793523,5788324.826793473,5788324.826793473,5788324.826793473,15839028.883937985,1786721.2089819955 
 02/11  22:00:00,24985799.771934826,5275040.848512863,5275040.848512863,5275040.848512863,17732859.806423575,1766233.8646457812 
 02/11  23:00:00,25607648.754307367,4175767.1653783405,4175767.1653783405,4175767.1653783405,19498253.549208138,1732405.6961185308 
 02/11  24:00:00,24917918.172202997,3228431.3064444675,3228431.3064444675,3228431.3064444675,21496029.761996105,0.0 
 02/12  01:00:00,25154940.0865532,2498479.0097388276,2498479.0097388276,2498479.0097388276,22466217.175744332,0.0 
 02/12  02:00:00,26794979.514323715,2287908.203727021,2287908.203727021,2287908.203727021,22663792.594193563,1653034.8153330972 
 02/12  03:00:00,26067408.44444406,2218387.455766968,2218387.455766968,2218387.455766968,23658777.087607052,0.0 
 02/12  04:00:00,26133828.18587336,2167160.80380385,2167160.80380385,2167160.80380385,23776423.48099947,0.0 
 02/12  05:00:00,26839887.12887071,2326991.86639299,2326991.86639299,2326991.86639299,24318367.09115117,0.0 
 02/12  06:00:00,29534871.09140197,2888368.680950925,2888368.680950925,2888368.680950925,24740431.073146973,1704581.2268106802 
 02/12  07:00:00,28609602.115640022,3455726.295687276,3455726.295687276,3455726.295687276,23342420.058719892,1796460.815335049 
 02/12  08:00:00,27969778.008113123,3804342.957438114,3804342.957438114,3804342.957438114,22315947.553614885,1836099.1525085184 
 02/12  09:00:00,27810881.11942624,3331560.1762823085,3331560.1762823085,3331560.1762823085,22628607.13463388,1844822.9369073368 
 02/12  10:00:00,26120120.73359918,3145052.4172653225,3145052.4172653225,3145052.4172653225,21140610.148313705,1830441.6646546687 
 02/12  11:00:00,21987861.064711686,3201316.809840188,3201316.809840188,3201316.809840188,16978090.99139286,1804436.7601131578 
 02/12  12:00:00,20282782.90676151,3245056.7517732778,3245056.7517732778,3245056.7517732778,15255300.19997739,1778409.4516453543 
 02/12  13:00:00,18846389.759456918,3197289.398662933,3197289.398662933,3197289.398662933,13886611.48659379,1758472.3708347096 
 02/12  14:00:00,16957671.323540423,3143544.016284607,3143544.016284607,3143544.016284607,12064461.988292271,1745648.815598064 
 02/12  15:00:00,15658266.831793237,3152610.4832543777,3152610.4832543777,3152610.4832543777,10767257.981601005,1734381.8635723693 
 02/12  16:00:00,13256642.258111728,3436226.8211706067,3436226.8211706067,3436226.8211706067,9813453.497774284,0.0 
 02/12  17:00:00,14805802.292035531,4368891.063756271,4368891.063756271,4368891.063756271,8677733.45392721,1744182.8284542495 
 02/12  18:00:00,15333719.628481619,5514884.4344747625,5514884.4344747625,5514884.4344747625,8029847.615456607,1768101.761049742 
 02/12  19:00:00,16922332.88207955,5936377.747743254,5936377.747743254,5936377.747743254,8974703.043152384,1795034.8016837523 
 02/12  20:00:00,17405230.26867608,5860851.394397255,5860851.394397255,5860851.394397255,9524072.134399306,1801046.6447994518 
 02/12  21:00:00,18528830.452597003,5788324.826793473,5788324.826793473,5788324.826793473,10734974.871813709,1786270.658909752 
 02/12  22:00:00,19332037.98071188,5275040.848512863,5275040.848512863,5275040.848512863,12078915.7333915,1766416.1464549096 
 02/12  23:00:00,19969507.613866083,4175767.1653783405,4175767.1653783405,4175767.1653783405,13966300.37737398,1626217.7275114085 
 02/12  24:00:00,18952377.800292566,3228431.3064444675,3228431.3064444675,3228431.3064444675,15426536.733462114,103952.65662356421 
 02/13  01:00:00,18933160.2001482,2519341.8750856025,2519341.8750856025,2519341.8750856025,16223574.423992557,0.0 
 02/13  02:00:00,19581182.336713906,2300485.626558334,2300485.626558334,2300485.626558334,17090452.809085533,0.0 
 02/13  03:00:00,21889825.684646085,2226600.0926204654,2226600.0926204654,2226600.0926204654,17824537.26788525,1648444.4230703292 
 02/13  04:00:00,20183617.027250774,2171740.4070940726,2171740.4070940726,2171740.4070940726,17821632.719086666,0.0 
 02/13  05:00:00,20768963.65268001,2335718.210080423,2335718.210080423,2335718.210080423,18238717.271273036,0.0 
 02/13  06:00:00,23898383.45009399,2902111.397117286,2902111.397117286,2902111.397117286,19171583.924398847,1623198.0180844686 
 02/13  07:00:00,23871754.645238068,3490045.529346395,3490045.529346395,3490045.529346395,18478608.284542736,1888105.885451138 
 02/13  08:00:00,22609122.2125631,3872409.4070758065,3872409.4070758065,3872409.4070758065,16878938.458959036,1844386.0019766535 
 02/13  09:00:00,20748993.248631574,3436548.288166884,3436548.288166884,3436548.288166884,15448822.638003936,1857731.4508580437 
 02/13  10:00:00,19369735.997559287,3287629.4627914913,3287629.4627914913,3287629.4627914913,14232285.400938528,1845804.6304637874 
 02/13  11:00:00,19187229.176549293,3359522.254572048,3359522.254572048,3359522.254572048,12186266.721533462,3637423.697078305 
 02/13  12:00:00,15353172.419921871,3405817.7973429887,3405817.7973429887,3405817.7973429887,10152627.106785035,1790711.0124283654 
 02/13  13:00:00,11859671.64766861,3343416.5845005065,3343416.5845005065,3343416.5845005065,8512238.55980262,0.0 
 02/13  14:00:00,11794075.299593424,3277253.218523652,3277253.218523652,3277253.218523652,6757780.844346334,1755024.7333579548 
 02/13  15:00:00,10209182.871276764,3272159.2094632606,3272159.2094632606,3272159.2094632606,5190327.520907867,1742679.6375401523 
 02/13  16:00:00,7803488.900151425,3549357.552769049,3549357.552769049,3549357.552769049,2510342.648252557,1736826.759962983 
 02/13  17:00:00,7663613.272091482,4479188.816479392,4479188.816479392,4479188.816479392,1779933.568483022,1389495.941231265 
 02/13  18:00:00,7983995.289963092,5624286.233621349,5624286.233621349,5624286.233621349,1971374.988567079,367448.25027415546 
 02/13  19:00:00,13118479.479868464,6045788.3062472865,6045788.3062472865,6045788.3062472865,3989915.674696066,2866558.209424953 
 02/13  20:00:00,13928754.765305672,5971945.160957614,5971945.160957614,5971945.160957614,5183159.858857684,2554389.6504103052 
 02/13  21:00:00,13460501.013739113,5899533.255808762,5899533.255808762,5899533.255808762,5546170.41318086,1795537.2496694191 
 02/13  22:00:00,14264486.008618528,5386254.039457358,5386254.039457358,5386254.039457358,6948300.207619468,1718266.5091890888 
 02/13  23:00:00,13277127.646574631,4262786.538241955,4262786.538241955,4262786.538241955,8758084.808113173,55033.95661714525 
 02/13  24:00:00,15235104.87658446,3276627.552965166,3276627.552965166,3276627.552965166,10064598.33320315,1700421.8866537218 
 02/14  01:00:00,14531670.603387075,2519341.8750856025,2519341.8750856025,2519341.8750856025,11822084.827231433,0.0 
 02/14  02:00:00,16796094.37976872,2300485.626558334,2300485.626558334,2300485.626558334,14305364.852140348,0.0 
 02/14  03:00:00,17141348.919331357,2226600.0926204654,2226600.0926204654,2226600.0926204654,14724504.925640851,0.0 
 02/14  04:00:00,17517958.23977845,2171740.4070940726,2171740.4070940726,2171740.4070940726,15155973.93161434,0.0 
 02/14  05:00:00,20333119.483465083,2335718.210080423,2335718.210080423,2335718.210080423,16141376.977767767,1661496.1242903422 
 02/14  06:00:00,19631688.940962367,2902111.397117286,2902111.397117286,2902111.397117286,16528087.43335169,0.0 
 02/14  07:00:00,21998576.342466805,3490045.529346395,3490045.529346395,3490045.529346395,16693381.121637143,1800154.745585465 
 02/14  08:00:00,22928532.022177327,3872409.4070758065,3872409.4070758065,3872409.4070758065,15653914.206754372,3388820.0637955414 
 02/14  09:00:00,17341490.518813744,3436548.288166884,3436548.288166884,3436548.288166884,11739813.661199352,2159237.697844801 
 02/14  10:00:00,13439536.447038252,3287629.4627914913,3287629.4627914913,3287629.4627914913,8302559.939405481,1845330.541475797 
 02/14  11:00:00,11016684.922528576,3359522.254572048,3359522.254572048,3359522.254572048,5834712.402077176,1818433.7625138692 
 02/14  12:00:00,8117050.171673038,3405817.7973429887,3405817.7973429887,3405817.7973429887,2916905.4197346265,1790310.4512299406 
 02/14  13:00:00,6057903.603065232,3343416.5845005065,3343416.5845005065,3343416.5845005065,941288.7323731764,1769181.782826066 
 02/14  14:00:00,5190540.507817288,3277253.218523652,3277253.218523652,3277253.218523652,154285.71428571438,1754985.071642439 
 02/14  15:00:00,5172568.213588432,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1742106.786473976 
 02/14  16:00:00,3918663.123240192,3549357.552769049,3549357.552769049,3549357.552769049,362343.63130430673,0.0 
 02/14  17:00:00,7004750.476127233,4479188.816479392,4479188.816479392,4479188.816479392,759219.8423028566,1751346.8714471827 
 02/14  18:00:00,8067344.147587856,5624286.233621349,5624286.233621349,5624286.233621349,646892.004848218,1775280.091617781 
 02/14  19:00:00,8230908.837648852,6045788.3062472865,6045788.3062472865,6045788.3062472865,166067.16696345527,1802836.0749379508 
 02/14  20:00:00,8155517.938965192,5971945.160957614,5971945.160957614,5971945.160957614,154285.71428571438,1810026.9686417964 
 02/14  21:00:00,8748762.591031386,5899533.255808762,5899533.255808762,5899533.255808762,834632.5879141253,1795336.6522284292 
 02/14  22:00:00,11082117.331764074,5386254.039457358,5386254.039457358,5386254.039457358,3709988.460294618,1774209.579659487 
 02/14  23:00:00,11909196.998162732,4262786.538241955,4262786.538241955,4262786.538241955,5707551.616295745,1737636.500022675 
 02/14  24:00:00,11374628.178865919,3276627.552965166,3276627.552965166,3276627.552965166,7904543.522138329,0.0 
 02/15  01:00:00,13506378.981861848,2498479.0097388276,2498479.0097388276,2498479.0097388276,9151143.261331107,1666512.809721875 
 02/15  02:00:00,13011613.55215759,2287908.203727021,2287908.203727021,2287908.203727021,10533461.447360534,0.0 
 02/15  03:00:00,14446021.588633068,2218387.455766968,2218387.455766968,2218387.455766968,12037390.231796063,0.0 
 02/15  04:00:00,14786526.296200765,2167160.80380385,2167160.80380385,2167160.80380385,12429121.591326877,0.0 
 02/15  05:00:00,15487124.982758304,2326991.86639299,2326991.86639299,2326991.86639299,12965604.945038762,0.0 
 02/15  06:00:00,18054658.129155602,2888368.680950925,2888368.680950925,2888368.680950925,13260060.067101762,1704739.2706095278 
 02/15  07:00:00,18621020.887632523,3455726.295687276,3455726.295687276,3455726.295687276,13354364.798484951,1795934.847562496 
 02/15  08:00:00,18312049.713383395,3804342.957438114,3804342.957438114,3804342.957438114,12658972.342691097,1835346.0687025755 
 02/15  09:00:00,14584729.534067534,3331560.1762823085,3331560.1762823085,3331560.1762823085,9402993.876725785,1844284.6094567333 
 02/15  10:00:00,13205684.43446961,3145052.4172653225,3145052.4172653225,3145052.4172653225,6396529.608671816,3660085.90516699 
 02/15  11:00:00,8753060.85373276,3201316.809840188,3201316.809840188,3201316.809840188,3743541.9154795925,1804185.625047497 
 02/15  12:00:00,6155752.094025657,3245056.7517732778,3245056.7517732778,3245056.7517732778,1128484.637649107,1778194.2012377882 
 02/15  13:00:00,3355591.616314129,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,0.0 
 02/15  14:00:00,5046968.656938113,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,1745122.42300231 
 02/15  15:00:00,5212935.299296639,3152610.4832543777,3152610.4832543777,3152610.4832543777,322859.0251333411,1733449.287543438 
 02/15  16:00:00,5374888.110577033,3436226.8211706067,3436226.8211706067,3436226.8211706067,792767.9130459285,1138931.437193662 
 02/15  17:00:00,5981826.607975655,4368891.063756271,4368891.063756271,4368891.063756271,1003504.9559489293,594435.6423726532 
 02/15  18:00:00,8006902.823991898,5514884.4344747625,5514884.4344747625,5514884.4344747625,703958.0637640177,1767174.5082526107 
 02/15  19:00:00,8143378.80059316,5936377.747743254,5936377.747743254,5936377.747743254,197233.08197869608,1793550.681371053 
 02/15  20:00:00,8034231.214406614,5860851.394397255,5860851.394397255,5860851.394397255,154285.71428571438,1799834.0106435744 
 02/15  21:00:00,7947345.218014081,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1785474.581854824 
 02/15  22:00:00,8874701.513276512,5275040.848512863,5275040.848512863,5275040.848512863,1622254.4653796472,1765740.947031389 
 02/15  23:00:00,10062331.312820317,4175767.1653783405,4175767.1653783405,4175767.1653783405,3953469.5975991962,1731872.206240423 
 02/15  24:00:00,9318650.783345772,3228431.3064444675,3228431.3064444675,3228431.3064444675,5896762.373138881,0.0 
 02/16  01:00:00,9772521.92893232,2498479.0097388276,2498479.0097388276,2498479.0097388276,7083799.018123454,0.0 
 02/16  02:00:00,12074181.771340095,2287908.203727021,2287908.203727021,2287908.203727021,7942811.924092658,1653217.7424503774 
 02/16  03:00:00,11650358.37298796,2218387.455766968,2218387.455766968,2218387.455766968,9241727.016150955,0.0 
 02/16  04:00:00,12675210.6417624,2167160.80380385,2167160.80380385,2167160.80380385,10317805.93688851,0.0 
 02/16  05:00:00,13336717.539060572,2326991.86639299,2326991.86639299,2326991.86639299,10815197.501341028,0.0 
 02/16  06:00:00,16342139.727526069,2888368.680950925,2888368.680950925,2888368.680950925,11547882.134049222,1704398.8020325357 
 02/16  07:00:00,17649677.13166667,3455726.295687276,3455726.295687276,3455726.295687276,12383060.937173378,1795894.952908217 
 02/16  08:00:00,17763139.17923397,3804342.957438114,3804342.957438114,3804342.957438114,12110263.587959109,1835144.2892851362 
 02/16  09:00:00,14537740.315472964,3331560.1762823085,3331560.1762823085,3331560.1762823085,9356183.919716531,1844105.3478714162 
 02/16  10:00:00,10263921.214669254,3145052.4172653225,3145052.4172653225,3145052.4172653225,5285059.5311501585,1829792.7628882881 
 02/16  11:00:00,7208829.384998064,3201316.809840188,3201316.809840188,3201316.809840188,2199717.39443878,1803778.677353613 
 02/16  12:00:00,5276770.312682265,3245056.7517732778,3245056.7517732778,3245056.7517732778,249598.0107370953,1778099.04680641 
 02/16  13:00:00,5113567.394881934,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1757975.778567805 
 02/16  14:00:00,5149508.4839137355,3143544.016284607,3143544.016284607,3143544.016284607,257305.9891634129,1744641.9751002332 
 02/16  15:00:00,5878385.882013501,3152610.4832543777,3152610.4832543777,3152610.4832543777,988359.9924471092,1733398.9029465313 
 02/16  16:00:00,4902496.38068781,3436226.8211706067,3436226.8211706067,3436226.8211706067,1459307.6203503672,0.0 
 02/16  17:00:00,7701959.353096768,4368891.063756271,4368891.063756271,4368891.063756271,1574945.1562362006,1743128.187206496 
 02/16  18:00:00,8473696.998304632,5514884.4344747625,5514884.4344747625,5514884.4344747625,1171080.6493015056,1766846.0970278545 
 02/16  19:00:00,8465689.040444585,5936377.747743254,5936377.747743254,5936377.747743254,519661.7701040277,1793432.2330971437 
 02/16  20:00:00,8043127.058387862,5860851.394397255,5860851.394397255,5860851.394397255,163311.77846972004,1799703.7904408167 
 02/16  21:00:00,7947070.472695655,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1785199.8365363982 
 02/16  22:00:00,7406759.109950771,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1765767.2947995828 
 02/16  23:00:00,8123420.617311099,4175767.1653783405,4175767.1653783405,4175767.1653783405,2226552.5999608855,1519878.5083695157 
 02/16  24:00:00,7927035.4135379195,3228431.3064444675,3228431.3064444675,3228431.3064444675,4297532.88230476,207614.1210262687 
 02/17  01:00:00,9007164.28637492,2498479.0097388276,2498479.0097388276,2498479.0097388276,6318441.375566054,0.0 
 02/17  02:00:00,10367739.301846148,2287908.203727021,2287908.203727021,2287908.203727021,7889587.19704909,0.0 
 02/17  03:00:00,12804478.972366404,2218387.455766968,2218387.455766968,2218387.455766968,8748001.863166213,1647845.7523631854 
 02/17  04:00:00,11914306.776583508,2167160.80380385,2167160.80380385,2167160.80380385,9556902.07170962,0.0 
 02/17  05:00:00,12752442.957369776,2326991.86639299,2326991.86639299,2326991.86639299,10230922.919650234,0.0 
 02/17  06:00:00,13499116.145593133,2888368.680950925,2888368.680950925,2888368.680950925,10409257.354148816,0.0 
 02/17  07:00:00,17227464.006011356,3455726.295687276,3455726.295687276,3455726.295687276,11624091.121795993,2132651.6426302884 
 02/17  08:00:00,18357357.00332377,3804342.957438114,3804342.957438114,3804342.957438114,11213390.96847085,3326234.7328631985 
 02/17  09:00:00,11828422.975873537,3331560.1762823085,3331560.1762823085,3331560.1762823085,6647284.873263571,1843687.0547249517 
 02/17  10:00:00,7899217.561132825,3145052.4172653225,3145052.4172653225,3145052.4172653225,2920613.6974099968,1829534.943092023 
 02/17  11:00:00,5530191.099607771,3201316.809840188,3201316.809840188,3201316.809840188,521164.96918365225,1803692.8172184487 
 02/17  12:00:00,5180775.901887927,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1777416.9324634527 
 02/17  13:00:00,5113139.902966234,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1757548.2866521052 
 02/17  14:00:00,5589026.757360585,3143544.016284607,3143544.016284607,3143544.016284607,697272.9760018785,1744193.2617086163 
 02/17  15:00:00,4601022.142099217,3152610.4832543777,3152610.4832543777,3152610.4832543777,1444395.1554793566,0.0 
 02/17  16:00:00,7099423.170383465,3436226.8211706067,3436226.8211706067,3436226.8211706067,1928161.0453911782,1728073.3646548446 
 02/17  17:00:00,8129456.949374667,4368891.063756271,4368891.063756271,4368891.063756271,2002768.0966702986,1742802.8430502973 
