Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING_UNIT1:Zone Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Air Temperature [C](Hourly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/05  05:00:00,2.1999999999999997,22.223111157685793,8.240761514456247,15593746.34514758,2326991.86639299,2326991.86639299,2326991.86639299,13072226.307428036,0.0 
 02/05  06:00:00,2.5500000000000003,22.2231592357773,7.90009369672308,17597714.80006987,2888368.680950925,2888368.680950925,2888368.680950925,12802714.66920342,1705141.3394221386 
 02/05  07:00:00,2.8000000000000003,22.223007884047195,7.030311036391606,17861589.78675944,3455726.295687276,3455726.295687276,3455726.295687276,12594026.337129386,1796842.208044976 
 02/05  08:00:00,2.8000000000000003,22.222416422041476,5.731804298637068,18562630.645905644,3804342.957438114,3804342.957438114,3804342.957438114,12908272.673576452,1836626.6703394686 
 02/05  09:00:00,3.0916666666666663,22.222418068014267,5.780317841061398,18278948.892040152,3331560.1762823085,3331560.1762823085,3331560.1762823085,13096003.036877861,1845494.807277274 
 02/05  10:00:00,3.3000000000000003,22.222405975893903,6.24707265635774,17756030.030325007,3145052.4172653225,3145052.4172653225,3145052.4172653225,12775484.148049638,1831476.9616445638 
 02/05  11:00:00,3.65,22.222411412568988,6.627112665728305,17138898.598284863,3201316.809840188,3201316.809840188,3201316.809840188,12128432.8530527,1805132.4320264938 
 02/05  12:00:00,4.191666666666666,22.222526674131178,8.567008144468973,15232723.343330693,3245056.7517732778,3245056.7517732778,3245056.7517732778,10204815.178933127,1778834.9092588057 
 02/05  13:00:00,4.3999999999999995,22.223257652475198,10.239925148064586,14069415.134534294,3197289.398662933,3197289.398662933,3197289.398662933,9109309.774477277,1758799.458028602 
 02/05  14:00:00,4.75,22.223311230079492,10.775769235199808,12846896.226925746,3143544.016284607,3143544.016284607,3143544.016284607,7953327.887070619,1746007.8202050375 
 02/05  15:00:00,5.3500000000000005,22.22325559548951,11.843953577536253,11692114.913022272,3152610.4832543777,3152610.4832543777,3152610.4832543777,6800409.062854252,1735078.86354816 
 02/05  16:00:00,5.6000000000000005,22.223239447088915,11.881820487058162,9925865.142398808,3436226.8211706067,3436226.8211706067,3436226.8211706067,6482676.382061365,0.0 
 02/05  17:00:00,5.891666666666666,22.223314389815453,11.846401910318656,12262219.279898789,4368891.063756271,4368891.063756271,4368891.063756271,6133691.976404841,1744641.2938398758 
 02/05  18:00:00,5.808333333333333,22.223339051201133,11.568602941891754,13169341.880002331,5514884.4344747625,5514884.4344747625,5514884.4344747625,5864852.087557499,1768719.5404695629 
 02/05  19:00:00,5.6000000000000005,22.222593450559696,10.221614458450318,13903968.703595793,5936377.747743254,5936377.747743254,5936377.747743254,5956141.781381064,1795231.884971318 
 02/05  20:00:00,5.6000000000000005,22.222436189912784,9.224336541353447,14148338.51232744,5860851.394397255,5860851.394397255,5860851.394397255,6266650.24027934,1801576.782570775 
 02/05  21:00:00,5.6000000000000005,22.222438799393853,9.052598213836866,14412346.981983509,5788324.826793473,5788324.826793473,5788324.826793473,6617662.221063625,1787099.839046341 
 02/05  22:00:00,5.25,22.222429799837958,8.772770644097156,14584323.319676373,5275040.848512863,5275040.848512863,5275040.848512863,7330928.785747531,1766688.4330633697 
 02/05  23:00:00,5.0,22.22243284247682,8.113639329979605,14604070.243109588,4175767.1653783405,4175767.1653783405,4175767.1653783405,8494526.651271256,1732554.082857631 
 02/05  24:00:00,5.0,22.222410127591974,8.411040563442622,12734683.07958236,3228431.3064444675,3228431.3064444675,3228431.3064444675,9312794.669375468,0.0 
 02/06  01:00:00,4.650000000000001,22.22239682057538,8.231098395792388,12969757.764959523,2519341.8750856025,2519341.8750856025,2519341.8750856025,10260171.98880388,0.0 
 02/06  02:00:00,4.3999999999999995,22.222808241019212,9.277343130051287,14826368.460802216,2300485.626558334,2300485.626558334,2300485.626558334,10681335.222982287,1654303.7101915567 
 02/06  03:00:00,4.3999999999999995,22.22313861808576,9.593784559867201,13362942.898317989,2226600.0926204654,2226600.0926204654,2226600.0926204654,10946098.904627485,0.0 
 02/06  04:00:00,4.108333333333333,22.22327229278113,8.086554886661064,14141365.057102757,2171740.4070940726,2171740.4070940726,2171740.4070940726,11779380.748938646,0.0 
 02/06  05:00:00,3.899999999999999,22.223025304851177,7.5725550865738915,14647736.242506258,2335718.210080423,2335718.210080423,2335718.210080423,12117489.861099284,0.0 
 02/06  06:00:00,3.899999999999999,22.2233402069007,7.725151828575033,16671897.902439423,2902111.397117286,2902111.397117286,2902111.397117286,11861753.570303358,1706542.824525389 
 02/06  07:00:00,3.899999999999999,22.222409207870967,7.156451943611201,16992401.281409133,3490045.529346395,3490045.529346395,3490045.529346395,11686695.93850578,1800664.867659157 
 02/06  08:00:00,3.899999999999999,22.22238050802126,7.33968948724235,16924786.812074974,3872409.4070758065,3872409.4070758065,3872409.4070758065,11193736.758846829,1845252.3016007305 
 02/06  09:00:00,4.191666666666666,22.222796865240138,9.437999561758254,16012168.303410165,3436548.288166884,3436548.288166884,3436548.288166884,10710992.39427631,1858736.749364261 
 02/06  10:00:00,4.75,22.22295131157369,11.007607001168331,16234664.398328459,3287629.4627914913,3287629.4627914913,3287629.4627914913,9876136.128022866,3066882.304148618 
 02/06  11:00:00,5.3500000000000005,22.22309874475776,11.529760514811613,14704167.279461376,3359522.254572048,3359522.254572048,3359522.254572048,8904551.872959968,2436076.6485638786 
 02/06  12:00:00,5.6000000000000005,22.223007390898232,12.614456928098909,12976772.298173575,3405817.7973429887,3405817.7973429887,3405817.7973429887,7775923.069042318,1791014.9284227872 
 02/06  13:00:00,5.891666666666666,22.222975554373935,13.49749867228818,11902206.159158368,3343416.5845005065,3343416.5845005065,3343416.5845005065,6784956.712378663,1769816.3589137148 
 02/06  14:00:00,6.45,22.223154853800935,12.596107843222313,9575214.294879736,3277253.218523652,3277253.218523652,3277253.218523652,6293944.572990601,0.0 
 02/06  15:00:00,6.700000000000002,22.22336885902432,11.742078487281368,11091415.481506236,3272159.2094632606,3272159.2094632606,3272159.2094632606,6072132.61745263,1743107.1512248632 
 02/06  16:00:00,6.700000000000002,22.2224568811767,10.494546377548387,11756159.140271049,3549357.552769049,3549357.552769049,3549357.552769049,6462531.273005504,1737308.3753296598 
 02/06  17:00:00,6.700000000000002,22.222442324243076,9.775394356320822,12747062.111834262,4479188.816479392,4479188.816479392,4479188.816479392,6500472.059917795,1752406.2895392745 
 02/06  18:00:00,6.3500000000000005,22.22244456747913,9.467030336454966,13716702.596402746,5624286.233621349,5624286.233621349,5624286.233621349,6294555.781885871,1776974.7633950175 
 02/06  19:00:00,6.1000000000000005,22.222458659366087,8.86053494075154,14485350.685006432,6045788.3062472865,6045788.3062472865,6045788.3062472865,6418618.404221232,1804726.6850377556 
 02/06  20:00:00,6.1000000000000005,22.22246436505004,8.373572851062983,15095941.939359128,5971945.160957614,5971945.160957614,5971945.160957614,7093481.647417493,1811255.0359039528 
 02/06  21:00:00,6.1000000000000005,22.222462332197825,8.158294134068761,15696701.959665589,5899533.255808762,5899533.255808762,5899533.255808762,7781716.379286487,1796192.2294902704 
 02/06  22:00:00,6.1000000000000005,22.22244890309535,8.252211842641826,15545423.953994952,5386254.039457358,5386254.039457358,5386254.039457358,8172780.049975489,1774724.6122094933 
 02/06  23:00:00,6.1000000000000005,22.22243422260509,8.06811441017616,13734676.044253897,4262786.538241955,4262786.538241955,4262786.538241955,9270667.162409585,0.0 
 02/06  24:00:00,6.1000000000000005,22.22242193298533,8.013000968654802,15377835.182031788,3276627.552965166,3276627.552965166,3276627.552965166,10206743.02558742,1701007.4997167774 
 02/07  01:00:00,6.1000000000000005,22.222406182111666,7.92796765811262,13900696.136678077,2519341.8750856025,2519341.8750856025,2519341.8750856025,11191110.360522436,0.0 
 02/07  02:00:00,6.45,22.222398700025483,7.985752820512083,14307182.130135395,2300485.626558334,2300485.626558334,2300485.626558334,11816452.602507021,0.0 
 02/07  03:00:00,6.700000000000002,22.22239230866424,8.324715146244072,14083858.878365083,2226600.0926204654,2226600.0926204654,2226600.0926204654,11667014.884674577,0.0 
 02/07  04:00:00,6.991666666666667,22.223316368522983,8.454376950394247,16099684.866415204,2171740.4070940726,2171740.4070940726,2171740.4070940726,12088041.802948972,1649658.7553021212 
 02/07  05:00:00,7.2,22.2233167792046,8.534614603752404,14703851.530798506,2335718.210080423,2335718.210080423,2335718.210080423,12173605.14939153,0.0 
 02/07  06:00:00,7.55,22.223363652131084,8.968963599494444,14312660.66570403,2902111.397117286,2902111.397117286,2902111.397117286,11209059.158093354,0.0 
 02/07  07:00:00,7.799999999999998,22.223210362371393,9.396054994029523,15602704.636046555,3490045.529346395,3490045.529346395,3490045.529346395,10296751.946706977,1800912.2140953832 
 02/07  08:00:00,7.799999999999998,22.222725994711812,9.63948531498999,17210260.77832306,3872409.4070758065,3872409.4070758065,3872409.4070758065,9634023.489488963,3690439.5372066814 
 02/07  09:00:00,8.091666666666667,22.22321180588618,10.008139497631772,14707189.452450056,3436548.288166884,3436548.288166884,3436548.288166884,9405967.788189668,1858782.5044907974 
 02/07  10:00:00,8.941666666666668,22.222898847246906,10.927103468938995,13223405.383745655,3287629.4627914913,3287629.4627914913,3287629.4627914913,8085087.458259234,1846671.9593294468 
 02/07  11:00:00,11.033333333333333,22.22280978602421,13.3363878780618,10005645.121898193,3359522.254572048,3359522.254572048,3359522.254572048,4822634.560603703,1819471.8033569597 
 02/07  12:00:00,13.191666666666668,22.22284501540904,15.59370851766524,8097860.450014502,3405817.7973429887,3405817.7973429887,3405817.7973429887,2897008.2979600467,1791017.8513459843 
 02/07  13:00:00,14.541666666666666,22.212658097768543,17.10212559959696,6277671.046281042,3343416.5845005065,3343416.5845005065,3343416.5845005065,1160422.3865796821,1769815.5718353703 
 02/07  14:00:00,15.641666666666671,22.34349205117255,18.256473032342523,5191061.459173729,3277253.218523652,3277253.218523652,3277253.218523652,154285.71428571438,1755506.0229988794 
 02/07  15:00:00,16.099999999999998,22.63448040537865,18.18782725883371,5173214.70308584,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1742753.275971383 
 02/07  16:00:00,15.108333333333334,22.805205511991858,16.808310810233966,5447727.300071053,3549357.552769049,3549357.552769049,3549357.552769049,154285.71428571438,1737122.0938494543 
 02/07  17:00:00,14.108333333333334,22.878712130245873,15.378493260504102,4648469.476662908,4479188.816479392,4479188.816479392,4479188.816479392,154285.71428571438,0.0 
 02/07  18:00:00,13.258333333333333,22.546321432518358,13.86712803529393,7576111.680299983,5624286.233621349,5624286.233621349,5624286.233621349,154285.71428571438,1776653.9148924116 
 02/07  19:00:00,10.816666666666668,22.232592894357044,11.883609244219855,9571528.584959893,6045788.3062472865,6045788.3062472865,6045788.3062472865,1505193.106480964,1804329.8827314833 
 02/07  20:00:00,9.108333333333333,22.222477763669527,10.577751525221194,11840511.054430434,5971945.160957614,5971945.160957614,5971945.160957614,3332147.946487155,2317157.8519055964 
 02/07  21:00:00,8.549999999999999,22.222492132704,9.971518544612223,12950409.60499042,5899533.255808762,5899533.255808762,5899533.255808762,4522523.045767572,2309093.2083340166 
 02/07  22:00:00,8.299999999999999,22.22249815447195,9.67372289456989,11809796.772000417,5386254.039457358,5386254.039457358,5386254.039457358,5440439.412044435,771438.0681460128 
 02/07  23:00:00,7.366666666666668,22.222467781578615,9.041865713361362,12994821.397775067,4262786.538241955,4262786.538241955,4262786.538241955,6792734.074740763,1738078.4411899918 
 02/07  24:00:00,5.358333333333334,22.222466653892024,7.659872642936603,13750261.676273694,3276627.552965166,3276627.552965166,3276627.552965166,8579250.219853846,1700926.7996922578 
 02/08  01:00:00,4.108333333333333,22.222449272723082,7.005160674270566,12576861.933354674,2498479.0097388276,2498479.0097388276,2498479.0097388276,9888139.022545809,0.0 
 02/08  02:00:00,3.899999999999999,22.2224363592386,6.489973077606842,13539200.674438857,2287908.203727021,2287908.203727021,2287908.203727021,11061048.569641799,0.0 
 02/08  03:00:00,3.5500000000000003,22.22243176664341,5.874582578335706,14715281.275608638,2218387.455766968,2218387.455766968,2218387.455766968,12306649.918771632,0.0 
 02/08  04:00:00,3.3000000000000003,22.22242340989115,5.466173786368091,15627381.834917532,2167160.80380385,2167160.80380385,2167160.80380385,13269977.130043644,0.0 
 02/08  05:00:00,2.0166666666666666,22.22241855158184,4.541635355549623,18559402.45948624,2326991.86639299,2326991.86639299,2326991.86639299,14377351.015815847,1660531.4059508499 
 02/08  06:00:00,1.45,22.22242488215775,3.7985787871345766,18054192.66502223,2888368.680950925,2888368.680950925,2888368.680950925,14964333.873577919,0.0 
 02/08  07:00:00,1.0583333333333333,22.222419685282237,3.6512655624366555,20293110.558847364,3455726.295687276,3455726.295687276,3455726.295687276,15025514.850528233,1796874.4667340578 
 02/08  08:00:00,0.25,22.222444141345196,3.260946515923129,20121250.190639887,3804342.957438114,3804342.957438114,3804342.957438114,14466884.304463528,1836634.5841866347 
 02/08  09:00:00,1.6333333333333335,22.222397254085923,4.59320361517057,18718399.89840283,3331560.1762823085,3331560.1762823085,3331560.1762823085,11690016.216564447,3690932.6339533664 
 02/08  10:00:00,3.4416666666666664,22.222440427655414,6.877055901189686,14728143.900062252,3145052.4172653225,3145052.4172653225,3145052.4172653225,9747752.100719782,1831322.8787116664 
 02/08  11:00:00,4.891666666666667,22.222410249011343,8.230717919294815,14175104.910205843,3201316.809840188,3201316.809840188,3201316.809840188,9164924.545267243,1804847.05173293 
 02/08  12:00:00,6.533333333333332,22.222523390389465,12.152903178778708,11676125.234524425,3245056.7517732778,3245056.7517732778,3245056.7517732778,6648507.946493464,1778544.0328922025 
 02/08  13:00:00,8.191666666666666,22.222784406998727,15.169767407028003,10008350.151455212,3197289.398662933,3197289.398662933,3197289.398662933,5048342.332385158,1758701.9170416393 
 02/08  14:00:00,9.541666666666666,22.22231333732462,20.166146246028863,6034940.673050346,3143544.016284607,3143544.016284607,3143544.016284607,2887380.1534002577,0.0 
 02/08  15:00:00,10.641666666666667,22.207549151476087,21.222184440965076,5889806.336583817,3152610.4832543777,3152610.4832543777,3152610.4832543777,998473.2779292692,1734706.0720346887 
 02/08  16:00:00,10.808333333333332,22.210959170285122,16.8677617181755,6686939.951633993,3436226.8211706067,3436226.8211706067,3436226.8211706067,1514270.5542469951,1729480.6370495558 
 02/08  17:00:00,9.9,22.21986339779475,14.118615303968134,8185890.69341881,4368891.063756271,4368891.063756271,4368891.063756271,2057551.660101883,1744453.0236628552 
 02/08  18:00:00,9.4,22.22259741589691,12.41004398475254,8025393.398109956,5514884.4344747625,5514884.4344747625,5514884.4344747625,2489623.146134686,0.0 
 02/08  19:00:00,8.116666666666667,22.222384356068783,11.10181602504107,11102444.449457053,5936377.747743254,5936377.747743254,5936377.747743254,3154432.8266733605,1795416.5855402795 
 02/08  20:00:00,5.916666666666667,22.222384167334088,8.975528694130146,13322430.959383423,5860851.394397255,5860851.394397255,5860851.394397255,4647116.186840184,2595203.2830659137 
 02/08  21:00:00,4.650000000000001,22.222524600188446,7.57199674631432,13262504.920869157,5788324.826793473,5788324.826793473,5788324.826793473,5865853.042957399,1389066.9560382133 
 02/08  22:00:00,3.466666666666667,22.222395440342968,6.264273825859823,14671250.712243248,5275040.848512863,5275040.848512863,5275040.848512863,7803444.156245546,1381100.4551322258 
 02/08  23:00:00,2.4499999999999997,22.22250565284689,5.143980840684544,16098382.960767599,4175767.1653783405,4175767.1653783405,4175767.1653783405,9988743.089472968,1732650.3623139295 
 02/08  24:00:00,2.5500000000000003,22.22246868544475,5.413473122474623,16126490.768222736,3228431.3064444675,3228431.3064444675,3228431.3064444675,11006506.41802798,1698095.9399878627 
 02/09  01:00:00,2.158333333333333,22.222440412666895,5.201329689216672,15126967.197129156,2498479.0097388276,2498479.0097388276,2498479.0097388276,12438244.286320291,0.0 
 02/09  02:00:00,2.341666666666667,22.222427388632266,4.963317188190545,15960193.262078432,2287908.203727021,2287908.203727021,2287908.203727021,13482041.157281373,0.0 
 02/09  03:00:00,3.0916666666666663,22.22240598924981,5.774521149066626,15848307.648485761,2218387.455766968,2218387.455766968,2218387.455766968,13439676.291648757,0.0 
 02/09  04:00:00,2.658333333333333,22.223007255130128,6.121614290970656,16030744.499235788,2167160.80380385,2167160.80380385,2167160.80380385,13673339.7943619,0.0 
 02/09  05:00:00,3.1916666666666664,22.222413620477795,5.679734051114888,16198967.329567343,2326991.86639299,2326991.86639299,2326991.86639299,13677447.291847803,0.0 
 02/09  06:00:00,4.891666666666667,22.222682060273076,6.3310666047853905,18815446.723497547,2888368.680950925,2888368.680950925,2888368.680950925,14020562.967285506,1705024.9647677278 
 02/09  07:00:00,5.891666666666666,22.22331778586239,7.251569930880881,18815907.319515005,3455726.295687276,3455726.295687276,3455726.295687276,13548647.224013902,1796538.8539160253 
 02/09  08:00:00,6.45,22.22286409378795,7.939085314215816,18136331.301248927,3804342.957438114,3804342.957438114,3804342.957438114,12481940.372571014,1836659.626688187 
 02/09  09:00:00,6.991666666666667,22.22321691719769,8.293724459187539,19210047.461569436,3331560.1762823085,3331560.1762823085,3331560.1762823085,13335862.805044835,2536733.608639582 
 02/09  10:00:00,7.841666666666666,22.223221920756316,9.070757220854293,18971347.39168902,3145052.4172653225,3145052.4172653225,3145052.4172653225,12846553.620752398,2975724.8503058203 
 02/09  11:00:00,8.941666666666668,22.22323115678058,10.165198729397227,16382905.43257273,3201316.809840188,3201316.809840188,3201316.809840188,11372555.262073684,1805016.8572933758 
 02/09  12:00:00,9.75,22.22324842268068,10.960238140369365,15232527.950099496,3245056.7517732778,3245056.7517732778,3245056.7517732778,10204901.57618141,1778553.1187793235 
 02/09  13:00:00,10.641666666666667,22.223280281326897,12.175465624360697,12337685.67979125,3197289.398662933,3197289.398662933,3197289.398662933,8015714.809715302,1120664.968047531 
 02/09  14:00:00,11.1,22.223212489662462,12.996606565091787,10520755.40175935,3143544.016284607,3143544.016284607,3143544.016284607,6740151.436664432,633043.445444829 
 02/09  15:00:00,11.741666666666667,22.22319737509368,13.666815428674406,10764239.292635448,3152610.4832543777,3152610.4832543777,3152610.4832543777,5873058.534039643,1734553.7719759452 
 02/09  16:00:00,12.550000000000002,22.223093891814845,14.73484400053841,9984032.805420622,3436226.8211706067,3436226.8211706067,3436226.8211706067,4811228.391749469,1729615.6533337126 
 02/09  17:00:00,12.450000000000001,22.22308055766138,14.68673220723087,8800002.477618147,4368891.063756271,4368891.063756271,4368891.063756271,4416116.467964075,0.0 
 02/09  18:00:00,12.200000000000001,22.223232813183163,13.923717143091798,11617021.816329112,5514884.4344747625,5514884.4344747625,5514884.4344747625,4312784.296651141,1768467.267702701 
 02/09  19:00:00,12.550000000000002,22.22334067082561,13.693062692931145,12159849.799552958,5936377.747743254,5936377.747743254,5936377.747743254,4211894.774092424,1795359.9882171212 
 02/09  20:00:00,12.799999999999999,22.223337083664152,13.985777625221788,11585466.402929895,5860851.394397255,5860851.394397255,5860851.394397255,3703909.1384683866,1801445.7749841851 
 02/09  21:00:00,12.799999999999999,22.22329901626153,14.137412965619076,11227870.860197984,5788324.826793473,5788324.826793473,5788324.826793473,3433781.6762931505,1786504.2620312902 
 02/09  22:00:00,13.091666666666667,22.223294980833618,14.176613056756326,11037390.81188528,5275040.848512863,5275040.848512863,5275040.848512863,3784163.1021597823,1766521.608860024 
 02/09  23:00:00,13.65,22.22320850241451,14.65724167275264,10136333.083011035,4175767.1653783405,4175767.1653783405,4175767.1653783405,4026706.5797387343,1732636.994291603 
 02/09  24:00:00,14.191666666666668,22.22307575447221,15.386969666438398,7291426.342843266,3228431.3064444675,3228431.3064444675,3228431.3064444675,3869537.932636375,0.0 
 02/10  01:00:00,15.1,22.222973217278682,16.02782551146193,8427918.403383486,2498479.0097388276,2498479.0097388276,2498479.0097388276,4072839.64756445,1666355.8450101716 
 02/10  02:00:00,14.9,22.222946099609686,15.761266269050495,7060344.112015834,2287908.203727021,2287908.203727021,2287908.203727021,4582192.007218775,0.0 
 02/10  03:00:00,14.4,22.223018830565326,15.224039677149925,7031930.8078013,2218387.455766968,2218387.455766968,2218387.455766968,4623299.450964293,0.0 
 02/10  04:00:00,14.4,22.22303708923903,15.13110614220768,6836197.738901313,2167160.80380385,2167160.80380385,2167160.80380385,4478793.034027426,0.0 
 02/10  05:00:00,14.75,22.223018491744785,15.477766239829526,6804764.217017713,2326991.86639299,2326991.86639299,2326991.86639299,4283244.17929817,0.0 
 02/10  06:00:00,14.008333333333333,22.22303934349019,14.902547522077848,9111579.944610693,2888368.680950925,2888368.680950925,2888368.680950925,4317026.395244461,1704694.7579219183 
 02/10  07:00:00,13.299999999999999,22.223193636257477,14.119757040963746,9541262.797640309,3455726.295687276,3455726.295687276,3455726.295687276,4273915.713338791,1796625.8427164406 
 02/10  08:00:00,13.008333333333335,22.223234758139366,13.83450544788033,9947251.030681353,3804342.957438114,3804342.957438114,3804342.957438114,4293372.028517261,1836147.700174369 
 02/10  09:00:00,11.516666666666667,22.2228333250055,12.399815683352854,11534274.6650438,3331560.1762823085,3331560.1762823085,3331560.1762823085,6351664.675580374,1845158.9415784092 
 02/10  10:00:00,8.325000000000001,22.222385015293096,9.389116464297308,16675170.057903787,3145052.4172653225,3145052.4172653225,3145052.4172653225,9893474.976969576,3632626.1603034055 
 02/10  11:00:00,5.066666666666666,22.222230551073054,6.280236506270318,18126251.285666097,3201316.809840188,3201316.809840188,3201316.809840188,13087247.4482592,1833670.5242012287 
 02/10  12:00:00,2.908333333333333,22.222487394673408,4.10978530031037,21231003.68542029,3245056.7517732778,3245056.7517732778,3245056.7517732778,16203297.236859567,1778633.1934219596 
 02/10  13:00:00,1.2666666666666668,22.2229787464812,2.399201745139639,22684254.276400656,3197289.398662933,3197289.398662933,3197289.398662933,19482948.374372244,0.0 
 02/10  14:00:00,-0.3916666666666668,22.22277751042287,0.8409279555301644,26016816.0994309,3143544.016284607,3143544.016284607,3143544.016284607,21123807.806035433,1745447.773745378 
 02/10  15:00:00,-1.0999999999999999,22.22216585059718,0.15193949516932256,27448773.667787824,3152610.4832543777,3152610.4832543777,3152610.4832543777,22557585.80591278,1734560.8752551773 
 02/10  16:00:00,-1.45,22.220423732871726,0.02709310864281413,26151475.078624588,3436226.8211706067,3436226.8211706067,3436226.8211706067,21716219.331811443,992066.9864757025 
 02/10  17:00:00,-2.983333333333333,22.22087155210504,-1.498367526164594,28984231.103799,4368891.063756271,4368891.063756271,4368891.063756271,23856705.384273056,743639.7098718677 
 02/10  18:00:00,-4.891666666666667,22.219863911510327,-3.5646411843936874,35446902.51419503,5514884.4344747625,5514884.4344747625,5514884.4344747625,28142632.870843396,1768499.3913763622 
 02/10  19:00:00,-6.241666666666667,22.219592409463928,-4.915842791608183,38023744.29918257,5936377.747743254,5936377.747743254,5936377.747743254,30076174.446590528,1794974.81534863 
 02/10  20:00:00,-6.991666666666667,22.219320465747774,-5.718420454117698,40173034.83707221,5860851.394397255,5860851.394397255,5860851.394397255,32291846.8553683,1801076.4922265785 
 02/10  21:00:00,-7.55,22.219294526417286,-6.299718152915289,42496641.34402313,5788324.826793473,5788324.826793473,5788324.826793473,34702401.99269202,1786654.4294575602 
 02/10  22:00:00,-8.091666666666667,22.21935230705783,-6.785834156880547,42664852.31095368,5275040.848512863,5275040.848512863,5275040.848512863,35411824.42705328,1766321.7830349226 
 02/10  23:00:00,-8.299999999999999,22.21920099249404,-7.015347922682422,43618473.75265156,4175767.1653783405,4175767.1653783405,4175767.1653783405,37509045.887597814,1732438.3560730368 
 02/10  24:00:00,-8.65,22.21944008206384,-7.278755572057503,41375080.643097915,3228431.3064444675,3228431.3064444675,3228431.3064444675,37953192.23289102,0.0 
 02/11  01:00:00,-9.191666666666666,22.219170641824835,-7.804326735687437,42796019.66891794,2498479.0097388276,2498479.0097388276,2498479.0097388276,39589234.46927196,518062.2888371193 
 02/11  02:00:00,-9.4,22.20173999963332,-8.167354711280668,45564363.81794073,2287908.203727021,2287908.203727021,2287908.203727021,41947154.69601154,1139057.017132125 
 02/11  03:00:00,-9.75,22.210032833990997,-8.296927051628577,42991458.70030704,2218387.455766968,2218387.455766968,2218387.455766968,40582827.34347004,0.0 
 02/11  04:00:00,-10.350000000000001,22.219215800288342,-8.73546945503316,41265410.51840023,2167160.80380385,2167160.80380385,2167160.80380385,38908005.81352633,0.0 
 02/11  05:00:00,-10.891666666666666,22.219338213567656,-8.98202620558619,39353246.658371136,2326991.86639299,2326991.86639299,2326991.86639299,36831726.62065159,0.0 
 02/11  06:00:00,-11.1,22.219129376344497,-9.171852483173877,41582589.750456154,2888368.680950925,2888368.680950925,2888368.680950925,36787766.0828583,1704964.8761535473 
 02/11  07:00:00,-11.450000000000001,22.219261490950583,-9.371554521074136,41391197.758920036,3455726.295687276,3455726.295687276,3455726.295687276,36123717.122419894,1796759.3949150583 
 02/11  08:00:00,-11.35,22.219242230345362,-9.169533165232458,39740912.98236642,3804342.957438114,3804342.957438114,3804342.957438114,34086810.990388446,1836370.6899882443 
 02/11  09:00:00,-10.458333333333334,22.21929760644262,-8.294373396061049,36898560.13802988,3331560.1762823085,3331560.1762823085,3331560.1762823085,31715876.46724888,1845232.6228959842 
 02/11  10:00:00,-9.65,22.220556849469464,-6.5010184217401354,31319893.06870987,3145052.4172653225,3145052.4172653225,3145052.4172653225,26339995.031477038,1830829.1166020266 
 02/11  11:00:00,-8.466666666666667,22.2209127946247,-3.4291289764171986,27112542.031440977,3201316.809840188,3201316.809840188,3201316.809840188,21183567.464525763,2723641.253709545 
 02/11  12:00:00,-7.45,22.22016744371605,-1.8186158210793455,23763931.497508995,3245056.7517732778,3245056.7517732778,3245056.7517732778,19642384.292513423,872473.9498568098 
 02/11  13:00:00,-6.266666666666667,22.22180096936837,1.9383041743904261,21218144.512396645,3197289.398662933,3197289.398662933,3197289.398662933,16258360.636071483,1758477.974296748 
 02/11  14:00:00,-5.25,22.221242614036353,5.8240010701797615,17612276.99780801,3143544.016284607,3143544.016284607,3143544.016284607,12719077.499110442,1745638.9790474833 
 02/11  15:00:00,-4.008333333333334,22.221308263125916,3.4670626788094627,16020501.656336898,3152610.4832543777,3152610.4832543777,3152610.4832543777,11129378.339530857,1734496.330186181 
 02/11  16:00:00,-3.3000000000000003,22.221465833953157,3.6785954278096344,13159686.675871022,3436226.8211706067,3436226.8211706067,3436226.8211706067,9716497.91553358,0.0 
 02/11  17:00:00,-2.658333333333333,22.22188507480432,8.167460649692488,14217163.898596995,4368891.063756271,4368891.063756271,4368891.063756271,8089343.759294236,1743934.1296486857 
 02/11  18:00:00,-2.841666666666667,22.221866087236876,5.882751491389521,16270796.706966091,5514884.4344747625,5514884.4344747625,5514884.4344747625,8966968.834550824,1768057.6204399948 
 02/11  19:00:00,-4.641666666666667,22.221342971962272,-0.30292157260346725,20194127.939249426,5936377.747743254,5936377.747743254,5936377.747743254,12246666.705140784,1794866.1968652292 
 02/11  20:00:00,-5.891666666666666,22.220340516612932,-1.9439073036461565,21885603.26996813,5860851.394397255,5860851.394397255,5860851.394397255,14004143.540579796,1801348.2399110072 
 02/11  21:00:00,-6.741666666666667,22.220218799112207,-2.8220266713042528,23633335.014793523,5788324.826793473,5788324.826793473,5788324.826793473,15839028.883937985,1786721.2089819955 
 02/11  22:00:00,-6.908333333333334,22.22017087806707,-3.2731589291618857,24985799.771934826,5275040.848512863,5275040.848512863,5275040.848512863,17732859.806423575,1766233.8646457812 
