Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/19  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 02/20  01:00:00,44960441.836067416,2519341.8750856025,2519341.8750856025,2519341.8750856025,22450856.05991178,19800000.0 
 02/20  02:00:00,33773189.78074934,2300485.626558334,2300485.626558334,2300485.626558334,22450856.05991178,8831604.193209194 
 02/20  03:00:00,24867700.053602282,2226600.0926204654,2226600.0926204654,2226600.0926204654,22450856.05991178,0.0 
 02/20  04:00:00,24812840.36807589,2171740.4070940726,2171740.4070940726,2171740.4070940726,22450856.05991178,0.0 
 02/20  05:00:00,24981102.441318754,2335718.210080423,2335718.210080423,2335718.210080423,22450856.05991178,0.0 
 02/20  06:00:00,27275773.131174237,2902111.397117286,2902111.397117286,2902111.397117286,22450856.05991178,1721315.5636517804 
 02/20  07:00:00,27792774.980536167,3490045.529346395,3490045.529346395,3490045.529346395,22450856.05991178,1836878.4453801874 
 02/20  08:00:00,28768576.815233007,3872409.4070758065,3872409.4070758065,3872409.4070758065,21945944.590140752,2936834.4734648406 
 02/20  09:00:00,21186330.226691797,3436548.288166884,3436548.288166884,3436548.288166884,15021301.69375547,2722589.3731667404 
 02/20  10:00:00,16709110.513133816,3287629.4627914913,3287629.4627914913,3287629.4627914913,11560660.11686269,1856804.430114152 
 02/20  11:00:00,12250898.340095036,3359522.254572048,3359522.254572048,3359522.254572048,7063549.662884843,1823809.919272665 
 02/20  12:00:00,9366311.538361369,3405817.7973429887,3405817.7973429887,3405817.7973429887,4163747.155006555,1792730.0826463425 
 02/20  13:00:00,7876690.320094879,3343416.5845005065,3343416.5845005065,3343416.5845005065,2759027.409578732,1770229.8226501578 
 02/20  14:00:00,5634841.033081201,3277253.218523652,3277253.218523652,3277253.218523652,598156.5071158208,1755414.8040762455 
 02/20  15:00:00,5172880.770243631,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1742419.343129174 
 02/20  16:00:00,6074961.282102406,3549357.552769049,3549357.552769049,3549357.552769049,781777.0293024378,1736864.7608640832 
 02/20  17:00:00,6979563.832487532,4479188.816479392,4479188.816479392,4479188.816479392,2485380.070110338,0.0 
 02/20  18:00:00,10887041.030503538,5624286.233621349,5624286.233621349,5624286.233621349,3466194.732361034,1775674.2470206467 
 02/20  19:00:00,11949014.653927129,6045788.3062472865,6045788.3062472865,6045788.3062472865,3884081.7783270776,1802927.279852603 
 02/20  20:00:00,12595427.225933194,5971945.160957614,5971945.160957614,5971945.160957614,4594835.962958362,1809386.0069371474 
 02/20  21:00:00,14084216.560513418,5899533.255808762,5899533.255808762,5899533.255808762,5864783.542913409,2100639.6667111753 
 02/20  22:00:00,14099236.839279141,5386254.039457358,5386254.039457358,5386254.039457358,7030584.486157006,1470733.0613121677 
 02/20  23:00:00,14829452.269971943,4262786.538241955,4262786.538241955,4262786.538241955,8628771.242047116,1736672.146080512 
 02/20  24:00:00,15470560.079934271,3276627.552965166,3276627.552965166,3276627.552965166,10300436.761944665,1700038.6612620149 
 02/21  01:00:00,14318256.029914565,2519341.8750856025,2519341.8750856025,2519341.8750856025,11608670.253758924,0.0 
 02/21  02:00:00,15684996.120392641,2300485.626558334,2300485.626558334,2300485.626558334,13194266.592764271,0.0 
 02/21  03:00:00,15470901.564379418,2226600.0926204654,2226600.0926204654,2226600.0926204654,13054057.570688915,0.0 
 02/21  04:00:00,15544940.050870942,2171740.4070940726,2171740.4070940726,2171740.4070940726,13182955.742706832,0.0 
 02/21  05:00:00,17577456.187778804,2335718.210080423,2335718.210080423,2335718.210080423,13385984.66211278,1661225.14425905 
 02/21  06:00:00,15543270.124523833,2902111.397117286,2902111.397117286,2902111.397117286,12439668.616913157,0.0 
 02/21  07:00:00,16951509.6840038,3490045.529346395,3490045.529346395,3490045.529346395,11647585.844388725,1798883.364370876 
 02/21  08:00:00,15470711.069271727,3872409.4070758065,3872409.4070758065,3872409.4070758065,9742428.950361904,1842484.3672824078 
 02/21  09:00:00,15760078.546156898,3436548.288166884,3436548.288166884,3436548.288166884,8606067.73765665,3711571.6487306575 
 02/21  10:00:00,10305094.531041328,3287629.4627914913,3287629.4627914913,3287629.4627914913,5169762.0067694625,1843686.5581148923 
 02/21  11:00:00,7126147.69856519,3359522.254572048,3359522.254572048,3359522.254572048,1945649.1897537394,1816959.7508739205 
 02/21  12:00:00,5474924.1099827,3405817.7973429887,3405817.7973429887,3405817.7973429887,275737.19336838817,1789352.615905841 
 02/21  13:00:00,5269391.484745707,3343416.5845005065,3343416.5845005065,3343416.5845005065,154285.71428571438,1767672.6825940032 
 02/21  14:00:00,5228737.7189536,3277253.218523652,3277253.218523652,3277253.218523652,194084.7879183222,1753383.2091461434 
 02/21  15:00:00,4226413.508958401,3272159.2094632606,3272159.2094632606,3272159.2094632606,749608.7098822165,200629.08624744145 
 02/21  16:00:00,6034264.034876239,3549357.552769049,3549357.552769049,3549357.552769049,942519.8743467904,1535424.6685935634 
 02/21  17:00:00,6738133.783065237,4479188.816479392,4479188.816479392,4479188.816479392,493799.7541669078,1750150.2665211365 
 02/21  18:00:00,7573709.101008585,5624286.233621349,5624286.233621349,5624286.233621349,154285.71428571438,1774251.3356010127 
 02/21  19:00:00,8218023.928273663,6045788.3062472865,6045788.3062472865,6045788.3062472865,154285.71428571438,1801732.618240504 
 02/21  20:00:00,8153979.106967324,5971945.160957614,5971945.160957614,5971945.160957614,154285.71428571438,1808488.1366439287 
 02/21  21:00:00,8066825.870295379,5899533.255808762,5899533.255808762,5899533.255808762,154285.71428571438,1793746.8051208335 
 02/21  22:00:00,9292524.855068348,5386254.039457358,5386254.039457358,5386254.039457358,1921597.2990079194,1773008.264250459 
 02/21  23:00:00,10083850.346882815,4262786.538241955,4262786.538241955,4262786.538241955,3883038.2558165286,1736803.2092219733 
 02/21  24:00:00,9460572.15040092,3276627.552965166,3276627.552965166,3276627.552965166,5990487.493673329,0.0 
 02/22  01:00:00,10408157.172031522,2498479.0097388276,2498479.0097388276,2498479.0097388276,7719434.261222655,0.0 
 02/22  02:00:00,12925329.517536826,2287908.203727021,2287908.203727021,2287908.203727021,8794290.48376862,1652886.9289711476 
 02/22  03:00:00,12276837.87697355,2218387.455766968,2218387.455766968,2218387.455766968,9868206.520136546,0.0 
 02/22  04:00:00,13003056.703257114,2167160.80380385,2167160.80380385,2167160.80380385,10645651.998383226,0.0 
 02/22  05:00:00,14727528.960678656,2326991.86639299,2326991.86639299,2326991.86639299,12206008.922959113,0.0 
 02/22  06:00:00,17998903.961572506,2888368.680950925,2888368.680950925,2888368.680950925,13204863.32295544,1704181.8471727497 
 02/22  07:00:00,18988520.79707558,3455726.295687276,3455726.295687276,3455726.295687276,13723261.482052315,1794538.073438185 
 02/22  08:00:00,10927877.081558071,3804342.957438114,3804342.957438114,3804342.957438114,5276470.9016040685,1833674.877964282 
 02/22  09:00:00,8450961.346541278,3331560.1762823085,3331560.1762823085,3331560.1762823085,3271143.5412032143,1842366.7574530467 
 02/22  10:00:00,5926901.966148805,3145052.4172653225,3145052.4172653225,3145052.4172653225,949439.6750861472,1828393.3704318523 
 02/22  11:00:00,5162085.959043048,3201316.809840188,3201316.809840188,3201316.809840188,154285.71428571438,1802466.9315516637 
 02/22  12:00:00,5179722.05468908,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1776363.0852646057 
 02/22  13:00:00,5344966.306702193,3197289.398662933,3197289.398662933,3197289.398662933,387322.9004891077,1756337.5041846707 
 02/22  14:00:00,5843950.830287943,3143544.016284607,3143544.016284607,3143544.016284607,952919.1851080086,1743471.1255298457 
 02/22  15:00:00,6260652.476035993,3152610.4832543777,3152610.4832543777,3152610.4832543777,1371064.8659713902,1732960.623444743 
 02/22  16:00:00,4860358.622444554,3436226.8211706067,3436226.8211706067,3436226.8211706067,1417169.862107112,0.0 
 02/22  17:00:00,7218698.429430706,4368891.063756271,4368891.063756271,4368891.063756271,1092468.3545750347,1742344.0652015996 
 02/22  18:00:00,8085644.142546635,5514884.4344747625,5514884.4344747625,5514884.4344747625,783878.3201618025,1765995.5704095603 
 02/22  19:00:00,8420354.46311807,5936377.747743254,5936377.747743254,5936377.747743254,475562.40590773395,1792197.0199669232 
 02/22  20:00:00,8064144.411445305,5860851.394397255,5860851.394397255,5860851.394397255,185780.3573635425,1798252.5646044384 
 02/22  21:00:00,7946005.721614132,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1784135.0854548754 
 02/22  22:00:00,7405788.959337829,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1764797.1441866406 
 02/22  23:00:00,5660318.532623184,4175767.1653783405,4175767.1653783405,4175767.1653783405,1283329.023642486,0.0 
 02/22  24:00:00,8950303.747205785,3228431.3064444675,3228431.3064444675,3228431.3064444675,3831110.8173624673,1697304.519636426 
 02/23  01:00:00,8428536.169259826,2498479.0097388276,2498479.0097388276,2498479.0097388276,5739813.258450961,0.0 
 02/23  02:00:00,9288523.410764232,2287908.203727021,2287908.203727021,2287908.203727021,6810371.305967173,0.0 
 02/23  03:00:00,9981927.587889599,2218387.455766968,2218387.455766968,2218387.455766968,7573296.231052592,0.0 
 02/23  04:00:00,12467822.238399422,2167160.80380385,2167160.80380385,2167160.80380385,8461444.224791909,1648973.3087336263 
 02/23  05:00:00,11519924.28244379,2326991.86639299,2326991.86639299,2326991.86639299,8998404.244724246,0.0 
 02/23  06:00:00,12161666.409084113,2888368.680950925,2888368.680950925,2888368.680950925,9071807.617639799,0.0 
 02/23  07:00:00,14335231.084331473,3455726.295687276,3455726.295687276,3455726.295687276,9070167.025083818,1794342.8176625776 
 02/23  08:00:00,10333106.289576828,3804342.957438114,3804342.957438114,3804342.957438114,3521877.0640833993,2993497.923503706 
 02/23  09:00:00,6938774.984689547,3331560.1762823085,3331560.1762823085,3331560.1762823085,1082935.6871113076,2518388.2496932233 
 02/23  10:00:00,5131166.968619651,3145052.4172653225,3145052.4172653225,3145052.4172653225,154285.71428571438,1827812.3337031319 
 02/23  11:00:00,5287001.476227359,3201316.809840188,3201316.809840188,3201316.809840188,279893.284953381,1801774.878068308 
 02/23  12:00:00,6064276.284965998,3245056.7517732778,3245056.7517732778,3245056.7517732778,1039229.6372899173,1775973.3925373198 
 02/23  13:00:00,6589500.403485225,3197289.398662933,3197289.398662933,3197289.398662933,1631737.4359257396,1756457.0655310696 
 02/23  14:00:00,5724792.858895607,3143544.016284607,3143544.016284607,3143544.016284607,2236226.9006919935,341005.4385535242 
 02/23  15:00:00,7294272.277006799,3152610.4832543777,3152610.4832543777,3152610.4832543777,2743971.740344651,1393673.5500422877 
 02/23  16:00:00,7923235.0398586355,3436226.8211706067,3436226.8211706067,3436226.8211706067,2752661.5346847135,1727384.74483648 
 02/23  17:00:00,8272310.998083212,4368891.063756271,4368891.063756271,4368891.063756271,2146244.513000891,1742180.4754282497 
 02/23  18:00:00,7225007.169151192,5514884.4344747625,5514884.4344747625,5514884.4344747625,1689236.917175922,0.0 
 02/23  19:00:00,9268788.87907296,5936377.747743254,5936377.747743254,5936377.747743254,1324199.1887856137,1791994.653043934 
 02/23  20:00:00,9235335.48662486,5860851.394397255,5860851.394397255,5860851.394397255,897488.8215303553,2257735.175617179 
 02/23  21:00:00,7930560.978640101,5788324.826793473,5788324.826793473,5788324.826793473,595064.3372104398,1327911.7195561188 
 02/23  22:00:00,7586631.697997274,5275040.848512863,5275040.848512863,5275040.848512863,335820.60065671214,1764104.9964750889 
 02/23  23:00:00,6261828.697489873,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,1730553.4742234596 
 02/23  24:00:00,3576174.1244926057,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,0.0 
 02/24  01:00:00,4508751.355891632,2498479.0097388276,2498479.0097388276,2498479.0097388276,154285.71428571438,1665742.7307970522 
 02/24  02:00:00,3679101.449912948,2287908.203727021,2287908.203727021,2287908.203727021,1200949.3451158889,0.0 
 02/24  03:00:00,4753776.89983763,2218387.455766968,2218387.455766968,2218387.455766968,2345145.5430006236,0.0 
 02/24  04:00:00,5784702.742646419,2167160.80380385,2167160.80380385,2167160.80380385,3427298.0377725316,0.0 
 02/24  05:00:00,6386836.536633338,2326991.86639299,2326991.86639299,2326991.86639299,3865316.4989137948,0.0 
 02/24  06:00:00,8648907.25334718,2888368.680950925,2888368.680950925,2888368.680950925,3855257.0186041947,1703791.4432986726 
 02/24  07:00:00,9356850.029158736,3455726.295687276,3455726.295687276,3455726.295687276,4091848.1798584806,1794280.6077151787 
 02/24  08:00:00,6022353.811142093,3804342.957438114,3804342.957438114,3804342.957438114,371613.0232674881,1833009.485884883 
 02/24  09:00:00,5333417.636134466,3331560.1762823085,3331560.1762823085,3331560.1762823085,154285.71428571438,1841680.8739637358 
 02/24  10:00:00,7260183.337572079,3145052.4172653225,3145052.4172653225,3145052.4172653225,456617.23879149824,3654497.178149777 
 02/24  11:00:00,5776258.528766345,3201316.809840188,3201316.809840188,3201316.809840188,769339.9114434529,1801585.3041172216 
 02/24  12:00:00,5459226.790380117,3245056.7517732778,3245056.7517732778,3245056.7517732778,821570.4557735168,1388583.0794678389 
 02/24  13:00:00,4617056.720255847,3197289.398662933,3197289.398662933,3197289.398662933,1033180.6414275919,382570.17679984 
 02/24  14:00:00,6279086.946438906,3143544.016284607,3143544.016284607,3143544.016284607,1388027.1331067788,1743499.2936820383 
 02/24  15:00:00,6659437.551292773,3152610.4832543777,3152610.4832543777,3152610.4832543777,1770139.9638582647,1732670.600814649 
 02/24  16:00:00,5178826.670624953,3436226.8211706067,3436226.8211706067,3436226.8211706067,1735637.9102875106,0.0 
 02/24  17:00:00,7334954.103694813,4368891.063756271,4368891.063756271,4368891.063756271,1209281.032273613,1741787.0617671285 
 02/24  18:00:00,8117017.71019069,5514884.4344747625,5514884.4344747625,5514884.4344747625,815672.4454044722,1765575.0128109471 
 02/24  19:00:00,8489259.11040596,5936377.747743254,5936377.747743254,5936377.747743254,544791.0459223876,1791873.027240159 
 02/24  20:00:00,8095926.8616241235,5860851.394397255,5860851.394397255,5860851.394397255,217760.28884848623,1798055.083298313 
 02/24  21:00:00,7945632.841416216,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1783762.20525696 
 02/24  22:00:00,7405218.860320208,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1764227.0451690194 
 02/24  23:00:00,7091514.137200018,4175767.1653783405,4175767.1653783405,4175767.1653783405,983375.5996605239,1731149.0285587972 
 02/24  24:00:00,6947159.328013132,3228431.3064444675,3228431.3064444675,3228431.3064444675,3525270.9178062403,0.0 
 02/25  01:00:00,8185187.733812004,2498479.0097388276,2498479.0097388276,2498479.0097388276,5496464.823003139,0.0 
 02/25  02:00:00,9955671.517840898,2287908.203727021,2287908.203727021,2287908.203727021,7477519.41304384,0.0 
 02/25  03:00:00,12728188.622892357,2218387.455766968,2218387.455766968,2218387.455766968,8672132.060065676,1647425.205989676 
 02/25  04:00:00,11399078.700782653,2167160.80380385,2167160.80380385,2167160.80380385,9041673.995908765,0.0 
 02/25  05:00:00,12074167.799668489,2326991.86639299,2326991.86639299,2326991.86639299,9552647.761948945,0.0 
 02/25  06:00:00,13628589.200090878,2888368.680950925,2888368.680950925,2888368.680950925,9645288.30857149,893442.1000750727 
 02/25  07:00:00,15412500.224182205,3455726.295687276,3455726.295687276,3455726.295687276,9844056.105290694,2097722.8773064357 
 02/25  08:00:00,14007678.894216988,3804342.957438114,3804342.957438114,3804342.957438114,7795606.735951035,2394340.85627623 
 02/25  09:00:00,12944647.457707424,3331560.1762823085,3331560.1762823085,3331560.1762823085,7765713.111334394,1841483.2984880153 
 02/25  10:00:00,11563855.49999068,3145052.4172653225,3145052.4172653225,3145052.4172653225,6587145.934291448,1827640.6450684252 
 02/25  11:00:00,10064245.657713952,3201316.809840188,3201316.809840188,3201316.809840188,5057264.258539303,1801648.0859689787 
 02/25  12:00:00,9329527.627795633,3245056.7517732778,3245056.7517732778,3245056.7517732778,4304471.43890894,1775982.9337479337 
 02/25  13:00:00,8745060.960142095,3197289.398662933,3197289.398662933,3197289.398662933,3787018.3147650333,1756736.7433486485 
 02/25  14:00:00,8131317.302575815,3143544.016284607,3143544.016284607,3143544.016284607,3239725.9969331957,1744030.7859925304 
 02/25  15:00:00,6708500.860462828,3152610.4832543777,3152610.4832543777,3152610.4832543777,3551873.8738429677,0.0 
 02/25  16:00:00,10084267.147710348,3436226.8211706067,3436226.8211706067,3436226.8211706067,4913274.872642527,1727803.5147303767 
 02/25  17:00:00,12325554.971532479,4368891.063756271,4368891.063756271,4368891.063756271,6199134.722915761,1742534.238962647 
 02/25  18:00:00,13227647.45051351,5514884.4344747625,5514884.4344747625,5514884.4344747625,5925921.9520410495,1765955.2464971899 
 02/25  19:00:00,14106207.540896257,5936377.747743254,5936377.747743254,5936377.747743254,6161540.759698534,1792071.7439543088 
 02/25  20:00:00,14654938.434847537,5860851.394397255,5860851.394397255,5860851.394397255,6776337.11071898,1798489.8346512315 
 02/25  21:00:00,15089782.044907166,5788324.826793473,5788324.826793473,5788324.826793473,7298326.314787876,1783870.808245746 
 02/25  22:00:00,15268312.40342181,5275040.848512863,5275040.848512863,5275040.848512863,8017250.894819915,1764355.4077364206 
 02/25  23:00:00,12813095.301646534,4175767.1653783405,4175767.1653783405,4175767.1653783405,8436105.792665835,0.0 
 02/25  24:00:00,14089072.371702664,3228431.3064444675,3228431.3064444675,3228431.3064444675,8970160.736317223,1697023.225178547 
 02/26  01:00:00,12200227.606116574,2498479.0097388276,2498479.0097388276,2498479.0097388276,9511504.69530771,0.0 
 02/26  02:00:00,13580469.017491955,2287908.203727021,2287908.203727021,2287908.203727021,11102316.912694894,0.0 
 02/26  03:00:00,13235106.334436733,2218387.455766968,2218387.455766968,2218387.455766968,10826474.977599727,0.0 
 02/26  04:00:00,12391812.620779913,2167160.80380385,2167160.80380385,2167160.80380385,10034407.915906025,0.0 
 02/26  05:00:00,14227089.731445303,2326991.86639299,2326991.86639299,2326991.86639299,10045582.940373303,1659986.7533524567 
 02/26  06:00:00,12687189.097207103,2888368.680950925,2888368.680950925,2888368.680950925,9597330.305762788,0.0 
 02/26  07:00:00,14156341.911999378,3455726.295687276,3455726.295687276,3455726.295687276,8892147.6265065,1793473.0439078007 
 02/26  08:00:00,11552947.203140462,3804342.957438114,3804342.957438114,3804342.957438114,5902861.264890116,1832354.6362606229 
 02/26  09:00:00,11222673.066353267,3331560.1762823085,3331560.1762823085,3331560.1762823085,4203250.3225570675,3681971.695911183 
 02/26  10:00:00,8148347.108007706,3145052.4172653225,3145052.4172653225,3145052.4172653225,3172014.6651045745,1827263.5222723258 
 02/26  11:00:00,6612650.909017571,3201316.809840188,3201316.809840188,3201316.809840188,1605549.4934152744,1801768.1023966265 
 02/26  12:00:00,5383569.484770819,3245056.7517732778,3245056.7517732778,3245056.7517732778,358355.1668425511,1776141.0627895067 
 02/26  13:00:00,5112060.371397271,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1756468.7550831416 
 02/26  14:00:00,3301846.2339358036,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,0.0 
 02/26  15:00:00,5043492.044357351,3152610.4832543777,3152610.4832543777,3152610.4832543777,154285.71428571438,1732579.3434517763 
 02/26  16:00:00,5324826.530556234,3436226.8211706067,3436226.8211706067,3436226.8211706067,154285.71428571438,1727352.0559330774 
 02/26  17:00:00,4538171.723939787,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,0.0 
 02/26  18:00:00,7455323.861837069,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1765267.8955760826 
 02/26  19:00:00,8098682.166566571,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1791801.4150374455 
 02/26  20:00:00,8032344.946762686,5860851.394397255,5860851.394397255,5860851.394397255,154285.71428571438,1797947.7429996459 
 02/26  21:00:00,7945643.993020642,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1783773.3568613841 
 02/26  22:00:00,8576575.594831126,5275040.848512863,5275040.848512863,5275040.848512863,1326078.1392711117,1763791.3546945406 
 02/26  23:00:00,8193797.732611217,4175767.1653783405,4175767.1653783405,4175767.1653783405,2086304.2381707851,1730503.985459733 
 02/26  24:00:00,6803044.435053652,3228431.3064444675,3228431.3064444675,3228431.3064444675,3381156.0248467606,0.0 
 02/27  01:00:00,8912875.743764192,2519341.8750856025,2519341.8750856025,2519341.8750856025,4535746.237354822,1667543.7302537288 
 02/27  02:00:00,7597877.656195207,2300485.626558334,2300485.626558334,2300485.626558334,5107148.128566835,0.0 
 02/27  03:00:00,8193458.904350203,2226600.0926204654,2226600.0926204654,2226600.0926204654,5776614.9106597,0.0 
 02/27  04:00:00,8687563.051234394,2171740.4070940726,2171740.4070940726,2171740.4070940726,6325578.743070282,0.0 
 02/27  05:00:00,8824096.214477628,2335718.210080423,2335718.210080423,2335718.210080423,6293849.833070654,0.0 
 02/27  06:00:00,10773154.477113647,2902111.397117286,2902111.397117286,2902111.397117286,5964179.53766053,1705373.4318424414 
 02/27  07:00:00,10837218.052627506,3490045.529346395,3490045.529346395,3490045.529346395,5534909.341204871,1797268.23617844 
 02/27  08:00:00,9180810.837505667,3872409.4070758065,3872409.4070758065,3872409.4070758065,3454457.3759797057,1840555.7098985463 
 02/27  09:00:00,8493832.872403758,3436548.288166884,3436548.288166884,3436548.288166884,3197815.738060052,1853577.974574114 
 02/27  10:00:00,9916697.289946722,3287629.4627914913,3287629.4627914913,3287629.4627914913,2941690.60803996,3683360.715749788 
 02/27  11:00:00,7380576.385515176,3359522.254572048,3359522.254572048,3359522.254572048,2201932.092455343,1815105.5351223033 
 02/27  12:00:00,6585183.622721711,3405817.7973429887,3405817.7973429887,3405817.7973429887,1387696.0796401957,1787653.2423730432 
 02/27  13:00:00,5649460.130252166,3343416.5845005065,3343416.5845005065,3343416.5845005065,652766.807803368,1649260.2345828095 
 02/27  14:00:00,3678987.83399086,3277253.218523652,3277253.218523652,3277253.218523652,281110.65394221054,116607.45815951536 
 02/27  15:00:00,5171467.851444374,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1741006.424329917 
 02/27  16:00:00,5445668.150490435,3549357.552769049,3549357.552769049,3549357.552769049,154285.71428571438,1735062.944268836 
 02/27  17:00:00,6398167.451674834,4479188.816479392,4479188.816479392,4479188.816479392,154285.71428571438,1749697.9750119261 
 02/27  18:00:00,5909022.800359193,5624286.233621349,5624286.233621349,5624286.233621349,154285.71428571438,109565.03495162116 
 02/27  19:00:00,9242099.936245818,6045788.3062472865,6045788.3062472865,6045788.3062472865,306430.87581520586,2673663.464683165 
 02/27  20:00:00,9222324.439737974,5971945.160957614,5971945.160957614,5971945.160957614,406483.93357637175,2624635.25012392 
 02/27  21:00:00,8271376.323312624,5899533.255808762,5899533.255808762,5899533.255808762,360757.0303533466,1791825.9420704446 
 02/27  22:00:00,6236878.658722511,5386254.039457358,5386254.039457358,5386254.039457358,234322.18976401622,404637.1771485242 
 02/27  23:00:00,5956634.432718411,4262786.538241955,4262786.538241955,4262786.538241955,154285.71428571438,1338339.8365883841 
 02/27  24:00:00,5323117.74749461,3276627.552965166,3276627.552965166,3276627.552965166,154285.71428571438,1698747.3764813053 
 02/28  01:00:00,2863871.4904413554,2519341.8750856025,2519341.8750856025,2519341.8750856025,154285.71428571438,0.0 
 02/28  02:00:00,2645015.2419140865,2300485.626558334,2300485.626558334,2300485.626558334,154285.71428571438,0.0 
 02/28  03:00:00,2571129.7079762174,2226600.0926204654,2226600.0926204654,2226600.0926204654,154285.71428571438,0.0 
 02/28  04:00:00,2516270.022449825,2171740.4070940726,2171740.4070940726,2171740.4070940726,154285.71428571438,0.0 
 02/28  05:00:00,4345367.385422044,2335718.210080423,2335718.210080423,2335718.210080423,154285.71428571438,1660835.289729354 
 02/28  06:00:00,3257887.22189639,2902111.397117286,2902111.397117286,2902111.397117286,154285.71428571438,0.0 
 02/28  07:00:00,5455562.185699328,3490045.529346395,3490045.529346395,3490045.529346395,154285.71428571438,1796235.9961694186 
 02/28  08:00:00,5879838.385002825,3872409.4070758065,3872409.4070758065,3872409.4070758065,154285.71428571438,1839754.9190896961 
 02/28  09:00:00,7301693.831113381,3436548.288166884,3436548.288166884,3436548.288166884,154285.71428571438,3704968.957058075 
 02/28  10:00:00,5376814.491883393,3287629.4627914913,3287629.4627914913,3287629.4627914913,244875.9388627396,1840292.5868636805 
 02/28  11:00:00,5867334.236507239,3359522.254572048,3359522.254572048,3359522.254572048,689774.8090638996,1814020.6695058094 
 02/28  12:00:00,6154744.669317881,3405817.7973429887,3405817.7973429887,3405817.7973429887,958198.7742442277,1786711.5943651816 
 02/28  13:00:00,5658265.475288903,3343416.5845005065,3343416.5845005065,3343416.5845005065,545099.1122901626,1765733.2751327513 
 02/28  14:00:00,5187527.170772675,3277253.218523652,3277253.218523652,3277253.218523652,154285.71428571438,1751971.7345978268 
 02/28  15:00:00,3430461.4271144574,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,0.0 
 02/28  16:00:00,5445490.641255555,3549357.552769049,3549357.552769049,3549357.552769049,154285.71428571438,1734885.4350339556 
 02/28  17:00:00,6748911.613402335,4479188.816479392,4479188.816479392,4479188.816479392,505245.75458236533,1749482.0964427753 
 02/28  18:00:00,9069237.512983665,5624286.233621349,5624286.233621349,5624286.233621349,1650839.31431652,1773226.1475452876 
 02/28  19:00:00,10195874.717751605,6045788.3062472865,6045788.3062472865,6045788.3062472865,2133726.3991163806,1800142.7228877782 
 02/28  20:00:00,10555529.099070936,5971945.160957614,5971945.160957614,5971945.160957614,2557237.2732117064,1807086.569821547 
 02/28  21:00:00,10680452.414274171,5899533.255808762,5899533.255808762,5899533.255808762,2769318.2621461204,1792340.8012392188 
 02/28  22:00:00,10580060.527569922,5386254.039457358,5386254.039457358,5386254.039457358,3210436.3497975273,1771704.8859624248 
 02/28  23:00:00,10427474.258757286,4262786.538241955,4262786.538241955,4262786.538241955,4227763.800222051,1735701.5766909218 
 02/28  24:00:00,9920071.098467976,3276627.552965166,3276627.552965166,3276627.552965166,6449986.441740384,0.0 
